300 4000
0 5 34
0 12 84
0 13 88
0 273 49
0 279 10
0 282 91
0 157 1
0 261 2
0 288 49
0 292 85
0 168 79
0 299 28
0 47 10
0 176 97
0 243 21
0 182 13
0 184 87
0 58 44
0 60 51
0 62 39
0 64 97
0 67 83
0 72 77
0 207 9
0 215 38
0 88 81
0 36 29
0 90 60
0 92 84
0 225 62
0 103 26
0 239 98
0 115 74
1 9 58
1 138 58
1 272 20
1 147 77
1 21 49
1 280 66
1 284 82
1 285 41
1 286 16
1 160 21
1 163 94
1 46 56
1 178 82
1 54 94
1 186 55
1 59 42
1 192 30
1 194 3
1 75 78
1 197 49
1 73 45
1 203 57
1 78 93
1 220 34
1 195 85
1 108 8
1 109 36
1 247 72
1 125 10
1 127 61
2 256 28
2 192 44
2 5 96
2 137 80
2 138 68
2 146 9
2 152 83
2 25 48
2 286 38
2 38 22
2 40 8
2 54 100
2 185 19
2 63 0
2 64 34
2 194 98
2 217 53
2 91 67
2 227 70
2 229 6
2 245 26
2 120 38
2 124 36
3 194 85
3 195 10
3 165 78
3 294 43
3 103 34
3 200 88
3 233 57
3 75 88
3 177 68
3 112 17
3 17 31
3 180 49
3 286 95
3 72 80
3 116 80
3 71 11
3 255 54
3 156 12
3 125 77
3 190 18
3 223 69
4 128 55
4 135 4
4 267 5
4 13 50
4 143 48
4 274 33
4 34 39
4 291 55
4 293 26
4 42 43
4 177 25
4 181 3
4 56 37
4 199 60
4 207 80
4 81 20
4 210 22
4 212 35
4 85 91
4 226 4
4 101 49
4 246 51
4 249 90
4 126 30
5 135 75
5 140 19
5 16 98
5 275 2
5 284 46
5 286 19
5 163 71
5 166 18
5 295 99
5 177 53
5 56 93
5 196 54
5 71 55
5 202 50
5 204 30
5 87 100
5 219 74
5 167 10
5 114 64
5 116 30
5 254 72
5 126 48
6 144 29
6 196 56
6 106 61
6 23 49
6 270 40
6 176 16
6 81 15
6 46 79
6 118 54
6 89 79
6 25 53
6 59 97
7 8 100
7 108 65
7 138 93
7 14 62
7 271 20
7 144 66
7 278 84
7 279 98
7 152 27
7 153 41
7 284 0
7 286 22
7 160 31
7 292 41
7 297 75
7 42 29
7 136 28
7 64 57
7 194 55
7 68 74
7 205 56
7 211 33
7 84 100
7 270 67
