300 4000
0 32 91
0 256 87
0 130 7
0 196 86
0 133 72
0 230 59
0 199 23
0 145 15
0 297 46
0 39 60
0 44 49
0 13 100
0 272 49
0 81 27
0 83 36
0 212 95
0 55 9
0 255 76
0 124 28
0 264 48
0 191 0
1 128 71
1 2 56
1 132 22
1 133 2
1 264 54
1 139 17
1 194 17
1 14 95
1 23 24
1 24 12
1 162 82
1 136 47
1 56 11
1 185 73
1 186 32
1 189 43
1 190 48
1 64 59
1 66 30
1 201 58
1 76 17
1 214 63
1 219 66
1 223 32
1 98 57
1 99 65
1 229 74
1 102 93
1 104 96
1 238 80
1 117 15
1 246 82
1 248 50
1 125 58
1 127 86
2 288 96
2 290 67
2 34 20
2 32 17
2 133 71
2 70 76
2 193 28
2 292 58
2 23 27
2 45 20
2 147 54
2 97 48
2 183 86
2 248 72
2 55 39
2 298 100
2 28 56
2 125 6
2 117 91
3 161 58
3 258 30
3 163 26
3 132 94
3 133 36
3 102 42
3 193 83
3 194 22
3 74 100
3 12 69
3 205 9
3 237 5
3 273 83
3 18 86
3 94 68
3 58 44
3 91 51
3 282 54
3 126 52
3 255 69
4 257 77
4 6 82
4 136 71
4 265 82
4 143 85
4 144 51
4 18 72
4 149 79
4 281 72
4 154 20
4 166 40
4 40 81
4 169 85
4 44 27
4 72 96
4 200 69
4 80 46
4 210 57
4 215 78
4 271 49
4 230 63
4 103 24
4 231 74
4 236 51
4 237 48
4 112 28
4 117 95
4 122 94
4 253 60
4 277 90
5 256 41
5 203 45
5 118 54
5 40 47
5 139 62
5 204 94
5 175 49
5 48 25
5 273 80
5 274 54
5 212 79
5 245 58
5 278 73
5 184 52
5 276 17
5 136 81
5 54 89
5 296 4
5 221 86
5 94 71
5 127 70
6 133 3
6 136 24
6 268 61
6 13 58
6 32 44
6 163 36
6 40 21
6 72 51
6 180 17
6 187 14
6 190 46
6 66 80
6 70 98
6 200 64
6 201 100
6 217 25
6 225 100
6 238 60
6 112 53
6 114 52
6 243 61
6 245 47
6 123 86
6 126 41
7 131 77
7 137 19
7 12 86
7 14 67
7 15 90
7 18 62
7 147 65
7 277 69
7 284 1
7 29 47
7 35 46
7 44 21
7 49 68
7 180 63
7 183 87
7 52 96
7 193 56
7 197 4
7 198 63
7 72 9
7 201 67
7 76 34
7 207 67
7 210 98
7 85 95
7 95 89
7 97 70
7 235 41
7 238 17
7 239 36
7 123 0
7 126 66
8 256 47
8 262 48
8 135 81
8 137 26
8 17 98
8 274 21
8 282 10
8 29 13
8 286 68
8 134 29
8 38 44
8 295 40
8 296 72
8 169 63
8 176 11
8 9 38
8 60 63
8 195 99
8 70 88
8 215 72
8 100 93
8 229 4
8 102 66
8 104 34
8 243 60
8 119 33
8 120 92
8 249 38
8 124 80
8 254 61
9 262 46
9 263 39
9 138 64
9 141 15
9 142 82
9 15 69
9 274 51
9 147 67
9 149 64
9 152 72
9 154 18
9 282 21
9 159 52
9 294 62
9 39 62
9 172 57
9 50 34
9 10 81
9 51 47
9 182 85
9 58 23
9 59 59
9 189 26
9 191 2
9 192 89
9 70 44
9 88 89
9 234 37
9 109 58
9 120 44
10 257 31
10 140 53
10 141 11
10 17 64
10 275 93
10 20 78
10 155 80
10 284 8
10 285 34
10 197 57
10 38 26
10 171 91
10 242 98
10 174 13
10 186 80
10 69 27
10 70 81
10 207 5
10 83 61
10 86 81
10 218 95
10 227 52
10 237 89
10 111 19
10 114 65
10 244 93
11 135 14
11 265 51
11 12 98
11 273 22
11 146 21
11 278 34
11 281 54
11 28 69
11 293 8
11 297 90
11 50 51
11 51 55
11 184 73
11 59 69
11 191 79
11 202 5
11 77 53
11 213 4
11 86 91
11 219 1
11 230 7
11 105 18
11 244 41
11 245 46
11 119 84
11 122 99
11 123 49
12 14 20
12 144 27
12 222 59
12 153 17
12 36 8
12 135 26
12 46 59
12 181 97
12 66 43
12 69 46
12 71 41
12 205 85
12 81 1
12 87 15
12 218 67
12 199 53
12 99 92
12 240 64
12 247 49
12 252 28
13 32 0
13 179 23
13 97 10
13 229 43
13 193 30
13 60 26
13 119 72
13 86 70
13 174 4
13 248 51
13 211 89
13 148 34
13 150 78
13 55 61
13 23 89
13 282 99
13 70 96
13 253 50
13 134 73
14 141 47
14 143 28
14 272 63
14 24 28
14 23 55
14 152 90
14 156 65
14 157 10
14 219 62
14 166 66
14 175 8
14 184 6
14 59 10
14 197 35
14 204 53
14 77 83
14 208 59
14 84 63
14 86 96
14 271 13
14 220 7
14 242 93
14 244 17
14 248 98
14 121 37
14 122 2
14 123 35
14 253 94
15 259 43
15 274 22
15 277 71
15 278 42
15 23 80
15 156 48
15 158 15
15 166 9
15 296 99
15 170 98
15 45 56
15 46 93
15 176 2
15 52 89
15 182 73
15 57 93
15 190 41
15 54 49
15 74 67
15 75 52
15 204 58
15 205 57
15 209 52
15 83 51
15 88 24
15 217 1
15 91 77
15 102 65
15 103 77
15 233 23
15 235 14
16 133 24
16 262 94
16 264 32
16 266 87
16 140 45
16 143 13
16 144 36
16 19 78
16 278 5
16 23 55
16 280 24
16 158 16
16 287 30
16 160 45
16 290 52
16 39 0
16 168 46
16 298 26
16 49 83
16 182 46
16 191 98
16 192 11
16 65 50
16 67 37
16 68 66
16 201 46
16 80 4
16 214 68
16 88 6
16 217 3
16 226 32
16 229 97
16 230 72
16 232 73
16 235 43
16 240 10
16 40 63
16 170 6
16 254 69
17 130 32
17 140 50
17 18 28
17 19 54
17 23 22
17 153 28
17 156 74
17 36 6
17 295 100
17 45 22
17 46 7
17 178 42
17 186 28
17 60 68
17 266 72
17 68 59
17 74 55
17 204 81
17 210 18
17 218 43
17 98 3
17 99 39
17 231 17
17 106 91
17 239 35
17 244 80
17 122 87
17 125 58
18 258 6
18 109 41
18 272 21
18 20 45
18 151 22
18 32 5
18 33 47
18 294 65
18 167 19
18 168 42
18 297 91
18 170 41
18 299 60
18 174 48
18 52 69
18 182 31
18 60 12
18 191 58
18 72 91
18 82 30
18 83 99
18 143 34
18 237 98
19 256 44
19 134 9
19 135 13
19 265 68
19 272 62
19 151 20
19 282 95
19 285 88
19 31 56
19 160 47
19 298 67
19 299 76
19 173 52
19 179 97
19 190 46
19 195 24
19 97 55
19 105 13
19 238 46
19 254 56
20 32 98
20 98 40
20 227 88
20 133 66
20 73 100
20 299 62
20 203 56
20 77 77
20 189 22
20 221 92
20 253 19
20 285 15
20 94 85
20 214 14
20 186 49
20 154 4
20 111 81
20 282 41
20 254 9
21 258 92
21 264 98
21 265 7
21 272 19
21 147 79
21 150 60
21 283 9
21 34 31
21 294 71
21 168 38
21 180 46
21 56 72
21 59 36
21 62 71
21 199 72
21 205 98
21 207 97
21 217 42
21 79 68
21 231 45
21 236 65
21 112 60
21 242 29
21 244 72
21 245 43
22 136 68
22 268 21
22 143 42
22 29 27
22 286 77
22 160 18
22 34 94
22 293 40
22 49 23
22 180 56
22 181 57
22 186 47
22 63 52
22 65 38
22 194 50
22 197 7
22 204 35
22 220 59
22 234 81
22 113 30
22 248 73
22 122 14
22 264 96
23 259 18
23 277 33
23 24 49
23 299 79
23 111 88
23 158 89
23 295 3
23 296 7
23 171 72
23 58 44
23 61 0
23 190 97
23 75 14
23 208 67
23 211 33
23 90 19
23 92 13
23 228 86
23 230 83
23 102 68
23 239 74
23 83 99
23 248 10
23 127 36
24 261 74
24 134 90
24 257 28
24 140 36
24 274 92
24 154 91
24 197 80
24 171 9
24 178 74
24 55 95
24 186 73
24 189 81
24 69 76
24 205 20
24 85 50
24 217 1
24 221 49
24 230 19
24 232 63
24 126 75
24 119 47
24 254 10
25 66 35
25 251 8
25 196 93
25 230 7
25 296 68
25 172 65
25 170 71
25 139 93
25 268 67
25 194 36
25 206 77
25 221 28
25 34 44
25 242 31
25 249 64
25 58 43
25 219 39
25 60 7
25 26 96
25 63 94
26 128 43
26 129 93
26 261 49
26 262 53
26 135 89
26 145 7
26 275 38
26 280 19
26 111 95
26 157 79
26 158 52
26 289 57
26 162 97
26 155 10
26 292 17
26 40 59
26 173 4
26 176 40
26 58 37
26 95 75
26 60 20
26 67 92
26 69 52
26 73 43
26 76 86
26 223 0
26 98 40
26 227 31
26 234 86
26 235 80
26 125 2
26 241 87
26 246 15
26 119 74
26 123 75
26 253 11
27 64 14
27 258 89
27 98 39
27 273 43
27 296 10
27 74 71
27 235 4
27 268 9
27 237 89
27 111 21
27 113 60
27 274 73
27 115 97
27 180 12
27 213 26
27 152 0
27 88 46
27 220 57
28 66 22
28 257 65
28 131 89
28 147 11
28 92 63
28 106 35
28 178 41
28 113 48
28 274 57
28 259 72
28 53 67
28 60 61
28 202 97
28 254 20
29 256 28
29 259 0
29 263 30
29 131 95
29 276 79
29 279 77
29 159 61
29 288 4
29 161 70
29 293 15
29 295 42
29 177 94
29 183 8
29 61 17
29 63 6
29 193 98
29 80 64
29 89 71
29 244 23
29 245 83
29 250 76
30 84 53
30 257 6
30 67 37
30 43 17
30 103 1
30 202 14
30 135 99
30 45 99
30 99 26
30 280 32
30 83 9
30 148 93
30 57 3
30 153 64
30 185 50
30 90 76
30 62 64
31 133 41
31 264 96
31 137 17
31 269 53
31 270 71
31 285 44
31 294 19
31 168 73
31 41 28
31 299 73
31 53 12
31 183 93
31 62 78
31 191 6
31 72 14
31 211 85
31 86 49
31 250 59
31 91 39
31 93 56
31 225 57
31 226 87
31 103 29
31 113 91
31 247 41
31 122 92
31 253 52
32 129 31
32 268 41
32 150 86
32 285 18
32 286 50
32 288 30
32 56 17
32 82 59
32 84 25
32 215 29
32 217 40
32 90 73
32 92 74
32 228 36
32 103 21
32 107 24
32 248 65
32 276 11
32 123 87
32 126 32
33 256 1
33 129 8
33 260 40
33 261 84
33 145 94
33 278 32
33 281 4
