300 38000
0 1 95
0 2 27
0 4 10
0 5 88
0 9 34
0 10 11
0 11 22
0 13 20
0 14 35
0 15 73
0 17 15
0 18 63
0 19 88
0 20 97
0 21 63
0 22 97
0 23 44
0 25 0
0 26 62
0 27 70
0 28 19
0 29 69
0 30 21
0 31 12
0 32 62
0 33 26
0 36 53
0 38 28
0 39 89
0 40 88
0 41 68
0 42 76
0 43 86
0 44 35
0 45 58
0 46 46
0 48 14
0 49 62
0 50 24
0 51 3
0 52 27
0 53 88
0 55 13
0 57 70
0 58 23
0 59 85
0 60 65
0 62 56
0 63 69
0 64 89
0 65 88
0 66 80
0 67 36
0 68 91
0 70 68
0 71 56
0 72 37
0 73 29
0 74 30
0 75 23
0 77 28
0 78 29
0 79 18
0 80 8
0 81 50
0 83 13
0 84 86
0 85 2
0 86 91
0 87 35
0 88 24
0 89 42
0 90 21
0 91 59
0 92 28
0 93 41
0 94 34
0 95 32
0 96 40
0 98 50
0 99 27
0 100 54
0 101 29
0 102 5
0 103 53
0 104 23
0 105 43
0 106 20
0 107 7
0 108 17
0 109 32
0 110 96
0 111 51
0 112 51
0 113 61
0 114 75
0 115 96
0 116 85
0 117 13
0 118 68
0 119 0
0 120 32
0 121 38
0 122 42
0 124 73
0 126 16
0 127 2
0 128 29
0 129 86
0 130 100
0 131 92
0 132 62
0 133 73
0 134 54
0 136 80
0 137 30
0 138 44
0 139 98
0 140 66
0 141 9
0 144 54
0 145 79
0 146 88
0 148 33
0 149 74
0 150 98
0 151 57
0 153 92
0 155 52
0 156 66
0 157 17
0 159 96
0 160 99
0 161 99
0 164 67
0 165 11
0 166 42
0 167 82
0 168 30
0 169 14
0 170 61
0 171 77
0 173 46
0 174 73
0 175 32
0 176 61
0 177 94
0 178 56
0 179 96
0 180 31
0 181 96
0 182 87
0 183 68
0 184 95
0 185 85
0 186 77
0 187 45
0 188 40
0 189 97
0 190 90
0 191 39
0 192 34
0 193 42
0 195 65
0 196 69
0 198 45
0 199 17
0 200 89
0 201 89
0 202 4
0 203 11
0 204 0
0 205 94
0 207 73
0 208 39
0 209 71
0 210 60
0 211 40
0 212 43
0 213 95
0 215 93
0 216 11
0 218 2
0 219 16
0 220 20
0 221 50
0 222 87
0 223 46
0 224 79
0 226 67
0 227 63
0 229 4
0 230 15
0 232 22
