300 38000
0 1 45
0 2 19
0 3 36
0 4 29
0 5 64
0 6 49
0 7 88
0 8 89
0 9 51
0 10 86
0 11 26
0 12 45
0 13 89
0 14 29
0 15 5
0 16 93
0 18 33
0 19 90
0 20 37
0 21 34
0 24 93
0 25 38
0 26 48
0 27 52
0 28 24
0 29 18
0 30 47
0 31 58
0 32 66
0 33 62
0 34 92
0 35 37
0 36 68
0 37 71
0 38 32
0 39 42
0 40 43
0 42 55
0 43 39
0 44 40
0 45 59
0 46 32
0 47 46
0 48 28
0 49 29
0 50 92
0 51 66
0 52 32
0 54 100
0 55 44
0 56 78
0 58 86
0 59 56
0 60 10
0 62 29
0 63 2
0 64 86
0 65 30
0 66 87
0 68 47
0 69 5
0 70 65
0 71 5
0 72 35
0 73 82
0 74 37
0 75 89
0 76 28
0 77 85
0 78 89
0 80 71
0 81 92
0 83 77
0 84 10
0 85 71
0 86 61
0 87 36
0 88 77
0 89 73
0 90 26
0 93 92
0 94 22
0 95 100
0 96 42
0 97 24
0 98 50
0 100 9
0 101 82
0 103 86
0 104 26
0 107 74
0 108 44
0 109 18
0 110 40
0 111 69
0 113 48
0 114 1
0 115 96
0 116 90
0 117 59
0 118 13
0 119 86
0 120 52
0 121 70
0 123 25
0 124 8
0 125 56
0 126 5
0 127 19
0 128 81
0 129 4
0 130 13
0 131 11
0 132 35
0 133 65
0 134 11
0 135 100
0 136 21
0 137 53
0 138 100
0 139 4
0 140 5
0 141 72
0 142 12
0 143 45
0 144 35
0 145 80
0 146 54
0 147 76
0 148 11
0 149 66
0 150 80
0 151 99
0 152 82
0 153 76
0 157 75
0 158 17
0 159 77
0 160 22
0 161 92
0 162 20
0 163 30
0 164 33
0 166 100
0 168 4
0 169 81
0 170 76
0 171 74
0 172 74
0 173 33
0 175 73
0 178 54
0 179 1
0 180 54
0 181 38
0 183 6
0 184 90
0 185 81
0 186 33
0 187 76
0 188 61
0 189 74
0 191 39
0 192 23
0 193 90
0 194 66
0 195 60
0 196 56
0 198 62
0 199 24
0 200 30
0 201 85
0 202 6
0 203 54
0 204 55
0 206 41
0 207 10
0 208 5
0 209 45
0 210 86
0 211 6
0 212 53
0 213 31
0 214 86
0 215 87
0 216 80
0 217 69
0 218 17
0 219 92
0 220 0
0 221 87
0 222 83
0 223 95
0 224 8
0 226 10
0 227 62
0 228 97
0 230 28
0 231 81
0 232 32
0 234 97
0 235 11
0 236 69
0 237 17
0 238 45
0 239 26
0 240 46
0 241 22
0 242 30
0 243 16
0 244 88
0 245 1
0 246 4
0 247 83
0 248 95
0 249 97
0 250 72
0 251 13
0 253 47
0 254 78
0 255 77
0 256 82
0 257 79
0 258 2
0 259 38
0 260 76
0 261 56
0 262 90
0 263 39
0 264 28
0 265 74
0 266 4
0 267 7
0 269 89
0 271 18
0 273 34
0 274 42
0 275 72
0 276 70
0 278 93
0 279 25
0 280 81
0 281 46
0 282 63
0 283 44
0 284 2
0 285 14
0 286 54
0 287 48
0 288 21
0 289 52
0 290 58
0 292 55
0 293 29
0 294 51
0 295 22
0 296 12
0 297 45
1 3 8
1 4 77
1 5 61
1 6 15
1 7 4
1 8 76
1 10 78
1 11 49
1 12 48
1 13 74
1 14 95
1 15 19
1 16 67
1 17 86
1 18 48
1 19 51
1 20 23
1 21 63
1 22 35
1 23 10
1 24 16
1 25 20
1 26 26
1 27 90
1 28 20
1 29 73
1 30 100
1 31 88
1 32 15
1 33 19
1 34 98
1 36 43
1 37 39
1 38 13
1 39 18
1 40 24
1 41 41
1 43 15
1 44 98
1 45 29
1 46 48
1 47 23
1 49 38
1 50 88
1 51 45
1 52 19
1 53 100
1 55 31
1 56 98
1 57 87
1 58 72
1 59 26
1 61 18
1 62 95
1 63 71
1 64 1
1 65 66
1 67 44
1 68 97
1 69 72
1 70 96
1 72 39
1 74 58
1 75 46
1 76 78
1 77 76
1 78 2
1 79 4
1 80 17
1 81 40
1 82 18
1 83 77
1 85 82
1 86 96
1 87 81
1 88 65
1 89 82
1 92 57
1 93 77
1 94 81
1 95 84
1 96 55
1 97 51
1 98 38
1 100 2
1 101 5
1 102 62
1 103 3
1 104 89
1 105 96
1 106 55
1 108 24
1 109 33
1 111 56
1 112 35
1 113 82
1 115 93
1 116 47
1 117 100
1 118 77
1 119 92
1 120 79
1 121 12
1 122 38
1 124 10
1 125 95
1 126 2
1 128 77
1 129 38
1 130 82
1 134 23
1 136 57
1 137 79
1 138 0
1 139 52
1 141 51
1 143 39
1 144 62
1 145 47
1 148 8
1 149 57
1 150 71
1 152 58
1 153 20
1 154 32
1 155 9
1 156 0
1 157 24
1 159 25
1 160 53
1 161 30
1 162 0
1 163 85
1 164 2
1 165 19
1 166 78
1 167 50
1 168 31
1 171 58
1 172 62
1 173 38
1 174 42
1 175 72
1 176 13
1 177 58
1 178 21
1 179 60
1 180 16
1 181 71
1 182 44
1 183 29
1 184 9
1 185 97
1 187 75
1 188 92
1 189 3
1 190 8
1 191 79
1 192 10
1 193 75
1 194 26
1 196 68
1 198 100
1 199 11
1 200 37
1 201 27
1 202 97
1 203 52
1 204 58
1 205 14
1 206 64
1 207 40
1 208 48
1 209 70
1 210 100
1 212 35
1 213 92
1 214 59
1 215 63
1 216 72
1 218 23
1 219 34
1 220 71
1 222 58
1 223 2
1 224 75
1 225 20
1 226 12
1 227 25
1 228 73
1 229 83
1 230 82
1 231 64
1 232 21
1 233 88
1 234 24
1 235 25
1 236 93
1 237 100
1 238 100
1 239 60
1 240 77
1 241 45
1 243 47
1 244 2
1 246 67
1 247 3
1 248 46
1 249 94
1 250 26
1 251 55
1 252 88
1 254 9
1 255 51
1 256 8
1 257 29
1 259 77
1 260 66
1 261 4
1 262 47
1 263 87
1 265 88
1 266 35
1 267 22
1 268 93
1 269 18
1 270 23
1 272 82
1 273 96
1 274 94
1 275 34
1 276 25
1 277 97
1 278 72
1 279 72
1 280 32
1 282 90
1 283 26
1 284 9
1 286 14
1 287 87
1 288 15
1 289 86
1 290 16
1 291 9
1 293 4
1 294 93
1 295 14
1 296 55
1 297 32
1 298 14
1 299 88
2 3 62
2 4 94
2 5 14
2 6 11
2 7 56
2 8 75
2 9 99
2 10 14
2 11 8
2 13 43
2 14 22
2 16 60
2 18 21
2 19 52
2 20 91
2 21 31
2 22 84
2 23 97
2 24 27
2 25 9
2 26 34
2 27 94
2 28 31
2 29 29
2 31 51
2 32 70
2 33 84
2 34 14
2 35 24
2 36 27
2 37 79
2 38 1
2 40 60
2 42 72
2 43 16
2 44 41
2 45 54
2 46 4
2 47 4
2 48 48
2 49 43
2 50 51
2 51 1
2 52 43
2 53 35
2 54 7
2 55 0
2 56 64
2 57 3
2 58 79
2 59 64
2 60 11
2 62 11
2 65 52
2 66 13
2 67 46
2 68 92
2 69 78
2 70 31
2 71 62
2 72 12
2 73 56
2 74 0
2 75 25
2 76 82
2 77 5
2 78 56
2 80 43
2 81 38
2 82 73
2 84 21
2 85 27
2 86 61
2 87 54
2 88 22
2 89 86
2 90 44
2 91 1
2 92 34
2 93 48
2 94 99
2 95 86
2 96 56
2 97 74
2 98 11
2 99 17
2 100 89
2 101 33
2 102 71
2 103 10
2 104 94
2 105 89
2 106 97
2 107 72
2 108 50
2 109 43
2 110 70
2 111 78
2 112 18
2 113 89
2 114 21
2 115 81
2 118 48
2 119 40
2 120 6
2 122 80
2 123 36
2 124 95
2 125 64
2 126 77
2 128 73
2 130 90
2 131 37
2 132 51
2 133 63
2 134 13
2 135 43
2 136 20
2 137 58
2 138 44
2 139 22
2 140 88
2 141 73
2 142 40
2 143 50
2 145 45
2 146 39
2 147 99
2 148 80
2 149 11
2 150 95
2 151 9
2 152 81
2 153 78
2 154 25
2 155 79
2 157 3
2 158 11
2 159 40
2 160 32
2 161 94
2 163 28
2 164 38
2 165 42
2 166 70
2 167 89
2 168 60
2 169 70
2 171 62
2 172 75
2 173 85
2 174 83
2 175 34
2 177 24
2 179 91
2 180 86
2 181 99
2 182 41
2 183 59
2 184 93
2 185 14
2 186 25
2 187 43
2 189 36
2 192 95
2 193 9
2 194 84
2 195 65
2 196 30
2 199 45
2 200 30
2 201 48
2 203 30
2 204 19
2 205 64
2 206 79
2 207 11
2 208 65
2 209 86
2 210 66
2 211 35
2 212 40
2 213 43
2 215 80
2 216 39
2 217 23
2 218 14
2 219 59
2 220 33
2 223 20
2 224 82
2 225 33
2 226 1
2 227 28
2 228 81
2 230 58
2 231 68
2 232 75
2 234 30
2 235 30
2 236 9
2 237 37
2 238 25
2 239 55
2 240 78
2 242 72
2 243 73
2 244 42
2 245 48
2 247 6
2 248 11
2 249 29
2 250 53
2 251 41
2 252 6
2 253 57
2 254 34
2 255 17
2 256 31
2 257 23
2 258 53
2 260 94
2 261 61
2 262 81
2 263 47
2 264 41
2 265 10
2 266 72
2 267 24
2 268 100
2 269 96
2 270 36
2 271 22
2 272 37
2 274 87
2 275 82
2 276 72
2 277 11
2 278 72
2 279 25
2 280 26
2 281 89
2 282 42
2 284 2
2 285 6
2 286 14
2 287 69
2 288 89
2 290 60
2 291 6
2 292 69
2 293 16
2 294 9
2 295 45
2 296 75
2 297 61
2 298 67
3 4 95
3 5 25
3 7 66
3 8 97
3 9 58
3 10 40
3 12 99
3 14 42
3 15 18
3 16 89
3 17 51
3 18 18
3 19 81
3 20 68
3 21 11
3 23 96
3 24 81
3 25 0
3 26 56
3 27 64
3 28 21
3 29 42
3 30 80
3 32 88
3 33 40
3 34 42
3 35 72
3 36 81
3 37 30
3 38 4
3 39 27
3 40 25
3 41 95
3 42 85
3 44 45
3 45 7
3 46 53
3 47 34
3 48 45
3 49 46
3 50 73
3 51 97
3 52 89
3 54 18
3 55 38
3 57 27
3 58 63
3 59 93
3 60 69
3 61 50
3 62 23
3 63 38
3 64 19
3 65 3
3 66 96
3 67 6
3 68 43
3 69 39
3 70 93
3 71 64
3 72 32
3 74 18
3 75 31
3 76 60
3 77 20
3 78 0
3 79 92
3 80 55
3 81 82
3 82 60
3 83 29
3 84 66
3 86 78
3 87 4
3 88 40
3 89 17
3 90 81
3 91 41
3 92 55
3 93 7
3 94 10
3 95 47
3 97 73
3 98 35
3 99 9
3 100 68
3 101 54
3 102 10
3 103 93
3 104 9
3 105 38
3 106 38
3 108 96
3 109 20
3 110 59
3 111 70
3 112 38
3 113 53
3 115 14
3 116 27
3 118 21
3 119 82
3 120 8
3 121 37
3 122 51
3 123 33
3 124 95
3 125 45
3 126 27
3 127 26
3 128 98
3 129 18
3 130 22
3 131 63
3 132 56
3 133 43
3 135 100
3 136 83
3 137 75
3 138 11
3 139 51
3 140 94
3 142 35
3 143 47
3 144 62
3 145 11
3 146 13
3 148 91
3 149 86
3 150 90
3 151 95
3 152 94
3 153 30
3 154 53
3 155 19
3 156 65
3 157 40
3 158 21
3 159 65
3 160 18
3 162 94
3 163 98
3 164 11
3 165 30
3 166 59
3 167 48
3 168 76
3 169 94
3 170 28
3 171 83
3 172 10
3 173 30
3 174 52
3 175 66
3 176 84
3 177 2
3 178 98
3 180 10
3 181 89
3 182 17
3 183 10
3 184 64
3 185 48
3 186 39
3 187 37
3 189 91
3 191 29
3 192 27
3 194 64
3 195 12
3 196 39
3 197 99
3 198 69
3 199 36
3 201 53
3 203 61
3 204 94
3 206 46
3 208 6
3 209 37
3 210 10
3 211 87
3 212 23
3 213 69
3 214 77
3 215 84
3 216 59
3 217 25
3 219 60
3 220 56
3 221 59
3 222 44
3 225 12
3 226 71
3 227 51
3 228 86
3 230 7
3 231 77
3 232 92
3 233 100
3 235 64
3 236 96
3 237 42
3 238 1
3 239 9
3 240 21
3 241 100
3 242 21
3 243 18
3 244 53
3 245 55
3 246 83
3 247 96
3 248 74
3 249 72
3 250 99
3 251 97
3 252 15
3 254 66
3 255 68
3 256 26
3 257 60
3 258 21
3 259 24
3 261 32
3 263 23
3 264 78
3 265 88
3 266 20
3 267 28
3 268 58
3 269 48
3 270 84
3 271 76
3 272 94
3 273 39
3 274 32
3 275 79
3 277 32
3 278 29
3 279 65
3 280 24
3 281 12
3 282 80
3 283 15
3 284 92
3 285 77
3 286 87
3 287 87
3 288 60
3 289 35
3 290 5
3 292 41
3 293 55
3 294 62
3 295 94
3 297 67
3 299 59
4 5 82
4 6 49
4 7 88
4 8 92
4 9 77
4 10 0
4 11 27
4 12 79
4 13 93
4 14 27
4 15 84
4 16 0
4 17 71
4 18 7
4 20 84
4 21 1
4 22 91
4 23 86
4 24 5
4 25 82
4 27 87
4 28 54
4 29 30
4 30 7
4 31 47
4 32 77
4 34 3
4 35 69
4 37 93
4 38 30
4 39 48
4 40 0
4 41 92
4 42 0
4 43 35
4 44 7
4 45 75
4 46 84
4 47 31
4 48 57
4 49 92
4 50 92
4 51 40
4 52 30
4 53 16
4 54 13
4 55 64
4 57 29
