300 38000
0 1 13
0 2 87
0 3 96
0 4 26
0 5 57
0 6 90
0 7 85
0 8 40
0 9 17
0 10 78
0 11 78
0 13 34
0 14 77
0 15 77
0 16 74
0 18 98
0 20 80
0 21 19
0 23 8
0 24 0
0 25 89
0 26 66
0 28 78
0 29 46
0 30 88
0 33 42
0 34 93
0 35 12
0 36 93
0 38 5
0 39 24
0 40 100
0 41 61
0 42 76
0 43 34
0 44 49
0 45 72
0 46 95
0 47 30
0 48 24
0 50 11
0 51 54
0 52 0
0 53 98
0 54 51
0 55 42
0 56 39
0 57 30
0 58 29
0 59 46
0 60 1
0 62 95
0 66 83
0 67 98
0 68 28
0 70 18
0 71 42
0 72 92
0 73 25
0 74 92
0 75 24
0 76 39
0 78 15
0 79 95
0 80 99
0 81 47
0 82 60
0 83 54
0 84 42
0 85 68
0 86 10
0 87 47
0 88 96
0 90 68
0 91 40
0 92 88
0 93 13
0 94 78
0 95 20
0 96 67
0 97 19
0 98 13
0 99 40
0 100 15
0 102 94
0 103 28
0 104 100
0 105 83
0 106 53
0 107 69
0 108 43
0 109 12
0 110 65
0 111 98
0 112 78
0 113 96
0 114 43
0 115 87
0 116 42
0 117 66
0 118 69
0 119 47
0 120 29
0 121 43
0 122 57
0 123 19
0 124 94
0 125 37
0 126 80
0 127 36
0 128 53
0 129 86
0 130 39
0 132 5
0 133 64
0 135 68
0 136 23
0 137 24
0 138 31
0 139 99
0 140 17
0 141 33
0 144 45
0 146 25
0 147 79
0 148 60
0 149 49
0 151 60
0 152 75
0 153 77
0 154 31
0 155 34
0 156 4
0 157 19
0 158 77
0 159 62
0 160 25
0 161 10
0 162 86
0 163 71
0 165 73
0 167 67
0 168 67
0 169 98
0 170 78
0 171 30
0 172 14
0 173 23
0 174 69
0 175 61
0 176 16
0 177 77
0 178 8
0 179 59
0 180 3
0 181 24
0 182 89
0 183 93
0 184 32
0 185 57
0 186 96
0 187 48
0 188 38
0 190 96
0 191 57
0 192 75
0 193 86
0 194 62
0 195 78
0 196 81
0 197 81
0 198 63
0 199 32
0 200 73
0 201 43
0 203 60
0 204 68
0 205 13
0 208 40
0 209 26
0 211 60
0 212 62
0 213 67
0 214 40
0 215 23
0 216 26
0 217 37
0 218 84
0 219 56
0 220 50
0 221 11
0 222 97
0 223 10
0 224 86
0 225 21
0 226 3
0 227 55
0 228 59
0 229 74
0 230 6
0 232 92
0 233 49
0 234 5
0 235 10
0 236 76
0 237 5
0 238 7
0 239 56
0 240 99
0 241 46
0 242 53
0 243 37
0 244 64
0 245 52
0 246 30
0 247 78
0 248 98
0 249 13
0 250 92
0 251 84
0 252 83
0 253 98
0 254 13
0 255 99
0 256 34
0 257 56
0 258 56
0 259 38
0 260 38
0 261 28
0 262 26
0 263 62
0 264 11
0 265 24
0 266 78
0 267 37
0 268 36
0 269 38
0 271 74
0 272 39
0 273 11
0 274 17
0 275 44
0 276 27
0 277 30
0 278 57
0 279 11
0 281 67
0 282 45
0 283 57
0 284 63
0 285 79
0 286 99
0 287 19
0 288 38
0 290 94
0 291 65
0 292 10
0 293 5
0 294 92
0 295 37
0 296 85
0 297 84
0 299 24
1 2 63
1 3 85
1 4 31
1 5 65
1 6 54
1 8 51
1 9 40
1 12 67
1 13 97
1 14 63
1 15 70
1 16 78
1 17 27
1 19 63
1 20 65
1 22 33
1 23 100
1 24 98
1 25 73
1 26 24
1 27 68
1 28 9
1 29 57
1 30 72
1 31 46
1 32 31
1 33 4
1 34 90
1 36 35
1 37 36
1 38 57
1 39 5
1 40 87
1 42 66
1 43 0
1 44 88
1 45 81
1 46 73
1 47 77
1 48 39
1 49 58
1 50 50
1 51 79
1 52 91
1 53 59
1 54 47
1 55 47
1 56 66
1 57 86
1 58 86
1 59 14
1 60 36
1 61 65
1 62 45
1 63 17
1 64 15
1 65 20
1 67 14
1 68 13
1 70 16
1 71 82
1 72 82
1 73 99
1 74 58
1 75 49
1 76 41
1 77 41
1 78 67
1 79 6
1 80 96
1 82 79
1 83 42
1 84 69
1 85 78
1 86 78
1 87 60
1 88 39
1 89 99
1 90 83
1 93 91
1 94 90
1 96 82
1 97 100
1 98 16
1 99 2
1 100 11
1 101 46
1 103 31
1 104 70
1 105 1
1 107 55
1 108 69
1 109 95
1 110 88
1 111 37
1 113 46
1 114 93
1 115 56
1 116 39
1 117 92
1 118 31
1 119 79
1 120 53
1 121 97
1 122 31
1 123 11
1 124 91
1 126 61
1 127 61
1 128 63
1 129 44
1 130 71
1 131 3
1 132 81
1 133 71
1 134 21
1 136 73
1 137 22
1 138 36
1 139 58
1 140 26
1 141 86
1 142 82
1 143 21
1 144 26
1 145 15
1 146 43
1 147 72
1 148 77
1 149 68
1 150 22
1 151 5
1 152 35
1 153 22
1 154 41
1 156 88
1 157 71
1 158 23
1 162 37
1 163 84
1 165 24
1 166 30
1 167 93
1 168 26
1 169 37
