300 4000
0 150 94
0 135 32
0 278 90
0 279 14
0 32 58
0 113 90
0 41 47
0 174 24
0 180 45
0 182 79
0 58 71
0 188 63
0 189 11
0 63 51
0 194 91
0 195 9
0 210 79
0 99 30
0 241 18
0 115 56
0 191 39
0 127 24
1 160 55
1 163 74
1 69 21
1 198 42
1 263 43
1 92 39
1 295 48
1 270 43
1 24 50
1 145 85
1 50 78
1 211 81
1 56 44
1 277 21
1 43 12
1 215 12
1 120 57
1 283 38
1 186 87
1 123 50
1 28 89
2 64 43
2 161 98
2 197 84
2 67 81
2 166 100
2 65 22
2 193 31
2 265 89
2 209 70
2 39 1
2 140 7
2 173 29
2 175 64
2 16 55
2 145 73
2 18 18
2 237 82
2 181 99
2 56 72
2 186 67
2 127 53
3 33 55
3 98 36
3 260 30
3 69 80
3 116 0
3 73 68
3 234 35
3 83 65
3 130 99
3 239 76
3 16 72
3 50 66
3 243 35
3 20 3
3 41 62
3 88 72
3 217 43
3 218 56
3 253 87
4 8 12
4 9 41
4 21 71
4 22 42
4 279 77
4 24 46
4 284 98
4 290 52
4 163 23
4 298 75
4 180 21
4 56 63
4 191 68
4 66 71
4 202 94
4 203 90
4 76 56
4 78 11
4 207 82
4 208 59
4 85 19
4 214 85
4 215 6
4 216 75
4 226 95
4 228 79
4 230 47
4 236 70
4 248 26
4 251 66
4 126 80
5 6 43
5 138 60
5 17 65
5 275 90
5 148 55
5 152 98
5 282 14
5 283 53
5 284 14
5 288 95
5 37 95
5 295 92
5 49 77
5 62 39
5 213 88
5 217 14
5 91 77
5 222 16
5 229 7
5 233 22
5 242 74
5 115 73
5 251 68
6 131 52
6 261 73
6 136 98
6 267 34
6 12 13
6 141 21
6 149 14
6 279 61
6 29 72
6 240 58
6 285 52
6 55 78
6 202 84
6 191 31
6 199 64
6 74 99
6 225 5
6 235 23
6 237 13
6 112 98
6 244 43
6 126 21
6 127 74
7 257 26
7 131 98
7 13 43
7 142 69
7 150 38
7 286 69
7 49 54
7 52 56
7 53 25
7 56 21
7 187 49
7 188 69
7 67 84
7 71 96
7 200 47
7 74 46
7 75 84
7 76 56
7 80 26
7 85 44
7 88 28
7 93 92
7 97 6
7 102 95
7 231 91
7 235 68
8 256 30
8 299 8
8 261 45
8 263 73
8 264 89
8 12 84
8 269 68
8 142 14
8 15 62
8 273 98
8 174 16
8 152 9
8 133 70
8 41 61
8 298 67
8 43 90
8 46 26
8 175 47
8 136 55
8 186 27
8 187 29
8 191 51
8 196 58
8 198 87
8 86 38
8 224 88
8 227 47
8 101 76
8 106 25
8 237 74
8 114 32
8 126 6
9 258 99
9 265 6
9 138 97
9 143 42
9 282 0
9 155 71
9 26 39
9 161 93
9 27 84
9 39 95
9 181 10
9 56 79
9 60 12
9 62 44
9 67 14
9 202 28
9 205 45
9 211 42
9 84 91
9 221 48
9 239 99
9 240 47
9 243 8
9 119 23
9 249 34
9 251 45
10 258 68
10 197 62
10 163 62
10 17 32
10 229 31
10 209 60
10 266 2
10 231 94
10 78 29
10 130 53
10 206 21
10 49 59
10 274 38
10 195 2
10 149 90
10 214 50
10 185 28
10 190 46
10 245 8
11 130 5
11 264 92
11 12 39
11 277 39
11 23 49
11 280 94
11 184 20
11 28 46
11 286 22
11 287 89
11 36 32
11 38 72
11 167 91
11 40 71
11 41 82
11 178 89
11 56 30
11 187 90
11 60 19
11 245 98
11 64 91
11 199 2
11 200 4
11 79 13
11 81 59
11 164 30
11 95 13
11 102 47
11 107 5
11 237 87
11 114 10
11 117 68
11 191 23
12 294 18
12 262 23
12 135 63
12 137 54
12 140 7
12 13 84
12 146 96
12 23 12
12 25 82
