300 4000
0 4 10
0 145 53
0 153 74
0 155 45
0 158 28
0 291 19
0 164 1
0 37 67
0 299 96
0 174 31
0 178 39
0 30 26
0 56 30
0 58 45
0 194 51
0 199 96
0 206 66
0 216 29
0 221 11
0 96 5
0 105 66
0 108 52
0 115 7
0 118 72
1 258 94
1 264 71
1 141 74
1 143 93
1 146 86
1 277 48
1 279 96
1 291 84
1 292 59
1 178 18
1 185 25
1 189 69
1 64 78
1 75 9
1 76 92
1 212 82
1 85 37
1 86 8
1 36 52
1 110 70
1 113 9
1 249 51
2 128 31
2 129 12
2 5 74
2 265 31
2 256 12
2 274 94
2 19 63
2 23 32
2 155 55
2 156 64
2 287 30
2 163 75
2 164 53
2 37 31
2 166 19
2 43 73
2 48 38
2 50 41
2 180 9
2 58 81
2 71 50
2 204 47
2 86 7
2 215 92
2 292 30
2 111 52
2 112 99
2 115 76
2 118 81
2 255 15
3 32 81
3 194 91
3 203 11
3 246 80
3 264 6
3 169 61
3 11 78
3 130 82
3 110 57
3 239 1
3 80 6
3 8 5
3 51 5
3 214 33
3 137 22
3 55 100
3 90 95
3 251 5
3 265 44
3 62 71
3 261 94
4 128 48
4 260 44
4 6 95
4 264 62
4 140 82
4 13 89
4 14 81
4 15 14
4 16 45
4 274 70
4 158 15
4 59 72
4 60 24
4 194 51
4 68 48
4 71 65
4 218 74
4 103 96
4 234 10
4 235 53
4 111 61
4 246 86
4 255 75
5 288 55
5 193 94
5 113 60
5 37 47
5 263 75
5 232 76
5 137 21
5 106 10
5 235 42
5 236 47
5 207 93
5 200 26
5 140 46
5 275 32
5 180 56
5 212 27
5 26 20
5 158 13
5 261 78
6 133 67
6 263 52
6 141 25
6 147 56
6 289 95
6 298 15
6 171 30
6 46 3
6 175 19
6 48 77
6 180 38
6 56 7
6 189 48
6 190 54
6 65 66
6 206 43
6 211 17
6 223 36
6 224 29
6 232 78
6 234 23
6 241 83
6 42 16
7 128 19
7 137 71
7 144 12
7 275 33
7 21 52
7 153 20
7 31 99
7 289 81
7 36 12
7 167 15
7 171 76
7 44 91
7 173 38
7 54 87
7 73 42
7 66 0
7 196 54
7 199 73
7 201 42
7 80 0
7 214 39
7 87 29
7 90 82
7 97 66
7 109 81
7 110 89
7 112 8
7 244 80
8 134 77
8 269 14
8 14 33
8 15 100
8 145 2
8 147 97
8 196 85
8 154 22
8 285 20
8 34 100
8 166 63
8 299 95
8 187 22
8 188 83
8 191 19
8 68 59
8 246 82
8 82 37
8 87 39
8 216 74
8 143 84
8 222 13
8 224 63
8 99 82
8 233 50
8 242 61
8 243 20
8 244 46
8 118 31
9 272 7
9 147 55
9 25 39
9 155 30
9 285 19
9 288 52
9 291 96
9 38 58
9 50 43
9 179 42
9 222 57
9 283 98
9 185 70
9 189 21
9 65 85
9 194 99
9 200 1
9 206 13
9 208 51
9 83 11
9 89 58
9 94 12
9 101 93
9 104 46
9 106 6
9 110 79
9 245 22
9 119 98
9 126 87
10 130 76
10 299 75
10 136 36
10 267 39
10 17 51
10 148 72
10 151 20
10 155 65
10 288 44
10 166 45
10 171 33
10 51 42
10 60 92
10 76 82
10 78 39
10 84 33
10 214 44
10 216 60
10 91 67
10 230 24
10 273 69
10 104 22
10 188 41
10 106 11
10 241 7
10 244 23
10 251 68
11 256 62
11 132 65
11 133 77
11 263 41
11 14 51
11 15 57
11 273 93
11 19 86
11 20 43
11 277 5
11 26 58
11 285 8
