300 4000
0 1 90
0 132 26
0 6 99
0 257 15
0 11 39
0 145 49
0 146 48
0 276 76
0 155 73
0 160 51
0 162 42
0 198 5
0 295 71
0 42 43
0 174 25
0 54 16
0 55 66
0 32 63
0 67 49
0 182 46
0 70 68
0 71 66
0 72 16
0 80 67
0 81 37
0 212 76
0 223 13
0 228 66
0 241 37
0 242 92
0 243 26
0 117 82
0 122 76
1 129 10
1 132 99
1 6 78
1 128 91
1 13 86
1 142 49
1 145 11
1 146 15
1 280 26
1 262 52
1 296 5
1 41 29
1 58 75
1 61 86
1 64 53
1 70 42
1 199 55
1 72 55
1 206 69
1 84 13
1 221 46
1 225 41
1 108 77
1 240 54
1 243 32
1 117 95
1 126 97
2 64 81
2 4 1
2 12 21
2 15 41
2 150 46
2 286 66
2 288 89
2 166 97
2 167 26
2 168 72
2 169 41
2 242 58
2 48 21
2 178 68
2 179 96
2 52 26
2 30 11
2 55 79
2 185 60
2 58 9
2 191 71
2 192 67
2 193 6
2 76 36
2 215 76
2 229 86
2 103 33
2 232 82
2 111 63
2 114 49
2 244 17
2 249 56
2 122 42
2 251 36
3 8 20
3 143 35
3 158 62
3 160 30
3 292 63
3 169 82
3 180 94
3 56 21
3 58 89
3 189 22
3 191 69
3 67 31
3 76 20
3 208 62
3 82 1
3 217 5
3 105 29
3 108 91
3 238 57
3 241 3
3 119 5
3 125 88
4 257 99
4 260 39
4 6 39
4 263 51
4 138 60
4 14 2
4 271 36
4 17 68
4 110 46
4 280 3
4 281 96
4 282 53
4 290 56
4 163 7
4 165 79
4 39 64
4 298 61
4 299 74
4 174 66
4 181 99
4 183 45
4 266 82
4 62 37
4 67 90
4 196 44
4 203 94
4 162 35
4 80 2
4 213 50
4 89 91
4 223 98
4 235 53
4 238 0
4 113 1
4 115 88
4 244 48
5 256 66
5 135 20
5 267 73
5 140 74
5 142 42
5 271 93
5 144 77
5 284 36
5 38 62
5 40 21
5 42 0
5 44 68
5 185 70
5 59 44
5 195 86
5 198 99
5 201 51
5 206 15
5 82 60
5 216 47
5 229 79
5 232 91
5 106 33
5 108 30
5 253 52
5 126 79
6 265 36
6 14 97
6 273 65
6 19 58
6 285 10
6 286 79
6 32 87
6 289 97
6 35 18
6 165 29
6 168 59
6 49 21
6 9 71
6 64 46
6 65 58
6 197 93
6 213 1
6 217 25
6 95 28
6 97 68
6 243 67
6 120 94
6 122 64
6 125 56
7 9 32
7 269 85
7 151 39
7 158 9
7 32 74
7 34 90
7 36 68
7 165 19
7 166 72
7 299 17
7 174 95
7 47 68
7 178 14
7 183 16
7 187 56
