300 4000
0 130 57
0 10 98
0 267 31
0 272 83
0 145 79
0 277 8
0 278 86
0 24 63
0 155 84
0 161 94
0 292 63
0 294 63
0 173 68
0 178 44
0 55 24
0 184 90
0 188 47
0 152 25
0 205 9
0 207 70
0 87 8
0 90 71
0 223 95
0 228 13
0 38 86
0 107 13
0 236 6
1 258 99
1 131 46
1 6 97
1 264 66
1 141 60
1 16 38
1 145 91
1 280 91
1 28 34
1 288 32
1 38 26
1 53 46
1 66 67
1 203 35
1 210 22
1 99 70
1 89 21
1 219 4
1 227 43
1 100 100
1 237 96
1 119 12
1 125 16
2 257 77
2 130 12
2 134 54
2 138 47
2 142 5
2 150 21
2 153 67
2 27 49
2 30 8
2 287 26
2 160 73
2 292 29
2 38 64
2 168 99
2 43 84
2 53 85
2 54 0
2 55 95
2 65 65
2 194 55
2 68 33
2 198 70
2 199 24
2 200 18
2 77 87
2 208 68
2 211 77
2 87 1
2 219 19
2 223 68
2 112 46
2 241 26
2 115 11
2 118 24
2 120 28
2 249 73
3 263 35
3 140 2
3 13 49
3 142 10
3 271 38
3 274 88
3 148 4
3 280 6
3 161 12
3 34 36
3 35 32
3 36 55
3 165 51
3 180 67
3 189 70
3 63 10
3 71 42
3 202 30
3 75 32
3 83 72
3 230 79
3 105 75
3 241 47
3 211 20
4 32 11
4 33 86
4 67 26
4 101 60
4 231 26
4 72 95
4 9 4
4 76 94
4 173 99
4 238 53
4 205 86
4 209 49
4 274 86
4 244 13
4 88 4
4 124 31
4 192 34
4 190 42
5 256 68
5 131 81
5 265 58
5 271 16
5 43 42
5 27 98
5 30 26
5 289 57
5 291 91
5 164 65
5 198 28
5 41 8
5 42 10
5 171 61
5 57 91
5 64 97
5 194 17
5 70 4
5 201 21
5 79 12
5 216 66
5 222 6
5 106 27
5 114 0
5 243 20
5 246 23
5 249 15
5 252 2
5 127 24
6 137 82
6 275 78
6 276 38
6 23 70
6 25 18
6 283 98
6 292 35
6 294 98
6 172 31
6 114 85
6 54 1
6 184 3
6 186 51
6 70 27
6 204 35
6 86 64
6 223 57
6 98 85
6 227 54
6 233 65
6 242 7
7 129 27
7 141 36
7 22 94
7 27 69
7 156 68
7 289 0
7 298 57
7 44 86
7 53 99
7 55 94
7 187 87
7 203 53
7 204 43
7 213 16
7 216 98
7 103 64
7 234 17
7 231 98
7 236 47
7 110 79
7 111 69
7 241 9
7 247 77
7 124 75
8 264 33
8 275 25
8 21 35
8 150 98
8 151 64
8 69 97
8 164 18
8 298 64
8 172 83
8 173 37
8 175 83
8 177 28
8 159 28
8 197 49
8 198 2
8 214 23
8 93 2
8 94 76
8 95 63
8 233 37
8 110 28
8 241 27
8 243 72
8 250 2
8 252 51
8 170 53
9 64 13
9 97 43
9 214 66
9 103 90
9 183 96
9 137 90
9 234 65
9 107 86
9 108 48
9 207 50
9 140 33
9 246 96
9 233 72
9 121 55
9 250 87
9 27 28
9 285 44
9 55 48
9 95 48
10 51 41
10 264 15
10 137 37
10 266 52
10 12 40
10 146 16
10 19 58
10 155 94
10 285 76
10 161 50
10 27 28
10 36 57
10 167 89
10 136 16
10 179 80
10 180 62
10 53 9
10 182 97
10 265 8
10 52 48
10 189 59
10 62 41
10 193 64
10 68 9
10 72 57
10 211 0
10 212 73
10 215 43
10 89 7
10 96 16
10 229 60
10 102 24
10 108 37
10 114 16
10 119 80
10 120 91
10 250 65
10 124 26
11 258 65
11 133 94
11 134 21
11 18 29
11 149 88
11 280 68
11 27 65
11 288 92
11 162 40
11 39 72
11 42 13
11 44 87
11 56 27
11 64 32
11 211 75
11 86 49
11 216 6
11 92 31
11 222 94
11 122 98
11 252 32
11 126 20
12 260 46
12 261 16
12 108 16
12 143 8
12 22 64
12 151 50
12 132 44
12 150 84
12 164 54
12 165 76
12 40 2
12 42 77
12 178 95
12 181 86
12 57 33
12 196 1
12 204 35
12 208 15
12 216 65
12 236 78
12 242 87
12 115 90
12 118 70
12 247 85
12 248 8
12 249 38
12 127 8
13 271 91
13 152 10
13 281 31
13 29 59
13 32 32
13 33 85
13 171 78
13 44 17
13 45 0
13 176 67
13 51 37
13 57 62
13 63 37
13 197 28
13 202 69
13 79 81
13 80 64
13 218 46
13 223 61
13 230 78
13 103 73
13 238 74
13 116 15
13 117 7
13 246 9
13 249 14
13 252 17
13 127 85
14 131 1
14 263 39
14 269 93
14 271 71
14 145 75
14 276 20
14 279 92
14 155 78
14 288 70
14 295 67
14 55 46
14 57 76
14 194 89
14 199 84
14 75 46
14 226 59
14 185 53
14 233 24
14 93 3
14 98 33
14 102 69
14 105 37
14 119 67
14 249 70
14 124 80
14 125 79
15 131 21
15 137 85
15 138 16
15 271 76
15 23 60
15 156 76
15 35 9
15 166 99
15 295 36
15 284 34
15 42 31
15 174 95
15 51 11
15 54 73
15 64 95
15 75 15
15 205 19
15 210 92
15 213 1
15 215 78
15 90 25
15 95 0
15 294 75
15 105 57
15 236 62
15 237 59
15 238 0
15 253 29
15 119 48
15 298 83
15 126 80
16 217 100
16 211 84
16 108 45
16 142 34
16 61 64
16 112 3
16 49 32
16 243 31
16 52 24
16 206 78
16 118 51
16 121 89
16 24 80
16 57 90
16 250 29
16 122 8
16 218 26
17 32 10
17 224 30
17 292 52
17 102 50
17 97 66
17 74 39
17 183 14
17 175 12
17 206 94
17 157 40
17 114 83
17 52 39
17 119 91
17 24 87
17 27 22
17 284 82
17 93 36
18 132 28
18 136 7
18 138 49
18 22 87
18 26 15
18 28 53
18 287 54
18 54 53
18 58 23
18 31 82
18 189 85
18 190 82
18 194 87
18 68 78
18 198 96
18 81 21
18 214 61
18 94 29
18 223 36
18 113 75
18 118 31
18 250 67
19 192 6
19 198 1
19 162 39
19 228 55
19 69 46
19 166 4
19 263 27
19 200 5
19 73 45
19 39 42
19 142 72
19 21 6
19 22 47
19 89 28
19 90 60
19 187 5
19 60 6
19 286 34
19 63 55
20 128 75
20 257 65
20 259 60
20 260 84
20 134 15
20 139 83
20 268 33
20 143 26
20 275 71
20 26 97
20 31 65
20 164 73
20 165 44
20 294 53
20 295 23
20 44 41
20 177 56
20 52 34
20 64 82
20 67 75
20 69 57
20 74 16
20 204 4
20 80 11
20 210 100
20 84 99
20 195 20
20 234 93
20 243 58
20 119 31
21 143 13
21 146 75
21 25 33
21 27 39
21 29 50
21 30 26
21 289 58
21 163 6
21 39 78
21 296 9
21 297 88
21 42 19
21 171 79
21 49 85
21 286 90
21 58 74
21 187 15
21 61 68
21 193 0
21 195 55
21 161 92
21 201 44
21 83 82
21 71 1
21 228 14
21 235 92
21 236 62
21 251 33
21 124 61
21 253 66
21 264 5
22 129 47
22 268 64
22 146 82
22 23 87
22 280 24
22 281 57
22 284 89
22 285 91
22 160 92
22 36 58
22 167 42
22 169 39
22 45 3
22 175 32
22 59 66
22 188 70
22 65 10
22 66 13
22 70 74
22 73 2
22 202 64
22 82 33
22 214 58
22 88 95
22 164 75
22 227 82
22 112 5
22 115 47
23 257 88
23 260 33
23 264 70
23 269 86
23 24 82
23 152 79
23 281 3
23 154 99
23 27 72
23 28 18
23 288 43
23 297 46
23 170 83
23 242 92
23 174 27
23 179 79
23 53 49
23 54 76
23 63 59
23 64 58
23 212 81
23 93 32
23 224 73
23 103 17
23 232 9
23 108 91
23 114 98
23 244 9
23 118 58
23 121 44
23 253 49
24 130 62
24 263 15
24 141 51
24 272 88
24 275 32
24 47 71
24 156 28
24 159 7
24 163 62
24 166 94
24 39 24
24 168 53
24 299 71
24 175 11
24 179 39
24 56 36
24 187 63
24 62 55
24 65 12
24 70 91
24 206 51
24 91 48
24 114 7
24 243 98
24 245 37
24 246 35
24 122 8
24 253 77
25 131 33
25 132 47
25 273 89
25 147 45
25 280 84
25 281 34
25 155 38
25 161 67
25 39 44
25 41 60
25 175 100
25 189 19
25 192 68
25 194 62
25 75 49
25 76 11
25 205 70
25 94 63
25 98 95
25 106 34
25 107 43
25 244 13
25 120 89
26 161 71
26 194 53
26 35 99
26 51 37
26 235 87
26 46 93
26 61 32
26 115 66
26 227 49
26 181 47
26 154 99
26 125 12
26 94 58
27 128 15
27 257 60
27 259 62
27 260 86
27 278 9
27 292 89
27 166 37
27 41 59
27 46 90
27 47 27
27 190 5
27 65 41
27 69 61
27 72 48
27 211 10
27 213 6
27 222 85
27 227 66
27 228 38
27 233 81
27 107 35
27 108 57
27 174 59
27 243 69
27 118 32
27 250 30
27 126 85
28 130 44
28 146 55
28 276 0
28 30 28
28 34 22
28 293 1
28 41 81
28 170 19
28 180 22
28 56 100
28 58 89
28 192 23
28 196 12
28 70 92
28 73 42
28 75 28
28 95 19
28 99 0
28 228 76
28 111 82
28 113 1
28 242 82
28 245 88
29 288 81
29 101 0
29 87 74
29 196 9
29 69 11
29 102 56
29 259 58
29 73 57
29 75 47
29 111 7
29 211 55
29 121 55
29 185 15
29 282 8
29 124 93
29 93 50
29 215 33
29 191 31
30 129 38
30 265 86
30 138 96
30 258 82
30 283 62
30 288 65
30 163 6
30 293 44
30 39 70
30 171 92
30 176 83
30 51 60
30 189 59
30 191 78
30 67 87
30 118 55
30 75 51
30 208 75
30 210 65
30 92 56
30 222 65
30 96 77
30 231 31
30 107 21
30 237 33
30 241 16
30 242 52
30 244 26
30 245 87
30 246 81
31 133 46
31 263 87
31 270 28
31 173 42
31 275 98
31 289 82
31 297 53
31 172 33
31 45 46
31 57 50
31 60 67
31 63 72
31 68 2
31 118 90
31 33 64
31 119 89
31 76 51
31 210 38
31 94 86
31 108 73
31 110 71
31 147 61
31 246 4
31 41 99
31 250 27
32 64 79
32 80 78
32 155 100
32 38 63
32 201 56
32 74 29
32 206 15
32 48 34
32 259 100
32 278 31
32 87 7
32 283 81
32 292 58
32 282 9
32 251 22
32 188 36
32 126 23
32 191 81
33 133 16
33 134 95
33 268 59
33 144 89
33 147 78
33 281 31
33 160 92
33 38 56
33 39 72
33 93 51
33 176 80
33 51 44
33 53 19
33 194 0
33 206 1
33 269 72
33 208 64
33 215 81
33 90 58
33 122 29
33 166 84
33 102 41
33 115 43
33 117 73
33 118 54
33 250 56
34 260 2
34 276 17
34 279 75
34 159 78
34 162 0
34 38 11
34 45 55
34 177 97
34 183 58
34 56 98
34 62 0
34 63 92
34 73 72
34 207 58
34 88 23
34 89 56
34 92 49
34 221 65
34 226 9
34 227 56
34 102 72
34 115 10
34 252 92
35 290 73
35 68 76
35 165 28
35 294 27
35 140 72
35 266 5
35 236 75
35 48 57
35 88 71
35 178 26
35 195 22
35 213 85
