300 4000
0 256 96
0 131 67
0 6 99
0 266 15
0 11 7
0 142 100
0 28 2
0 288 55
0 289 68
0 297 7
0 42 48
0 49 47
0 53 9
0 55 18
0 58 49
0 194 33
0 267 43
0 73 15
0 205 87
0 93 13
0 95 32
0 224 79
0 103 42
0 105 49
0 236 62
0 114 11
0 121 41
0 251 63
0 254 25
1 288 12
1 164 43
1 231 76
1 200 24
1 172 60
1 203 57
1 204 70
1 270 25
1 15 19
1 168 57
1 210 87
1 115 2
1 118 66
1 24 84
1 111 9
1 167 5
1 188 67
1 253 78
1 95 4
2 138 42
2 275 17
2 276 7
2 278 26
2 25 58
2 160 54
2 34 38
2 164 57
2 37 65
2 40 74
2 43 30
2 186 41
2 62 45
2 193 66
2 81 31
2 82 35
2 36 89
2 226 53
2 106 25
2 112 57
2 121 29
2 250 91
2 123 85
3 264 100
3 139 89
3 276 55
3 25 35
3 154 46
3 155 38
3 284 27
3 288 95
3 289 79
3 162 2
3 183 59
3 184 75
3 59 5
3 189 41
3 193 72
3 11 7
3 212 11
3 220 79
3 226 97
3 112 26
3 244 45
3 250 32
3 251 31
4 257 88
4 263 32
4 11 14
4 147 75
4 276 65
4 21 82
4 154 66
4 289 69
4 166 54
4 42 26
4 72 52
4 183 32
4 56 67
4 188 2
4 193 74
4 199 60
4 200 31
4 202 37
4 203 76
4 87 3
4 93 49
4 96 51
4 97 88
4 294 87
4 105 61
4 247 53
5 12 51
5 13 14
5 14 24
5 174 28
5 150 72
5 27 73
5 159 78
5 32 12
5 292 82
5 40 58
5 71 82
5 46 80
5 177 90
5 50 40
5 179 25
5 56 11
5 188 23
5 62 65
5 193 93
5 195 97
5 199 41
5 75 11
5 77 25
5 86 23
5 90 5
5 95 28
5 250 1
5 253 25
6 128 68
6 131 17
6 12 73
6 142 74
6 146 84
6 151 73
6 156 94
6 284 19
6 287 38
6 36 85
6 169 48
6 299 22
6 172 98
6 174 84
6 177 3
6 183 55
6 186 8
6 188 79
6 201 41
6 208 66
6 82 39
6 212 7
6 85 65
6 221 87
6 110 16
6 114 1
6 250 93
7 129 80
7 259 63
7 133 100
7 8 53
7 265 37
7 10 100
7 273 85
7 18 100
7 19 75
7 278 63
7 281 64
7 150 20
7 33 0
7 291 38
7 166 37
7 41 67
7 48 35
7 177 92
7 52 22
7 138 37
7 266 48
7 61 44
7 193 74
7 78 1
7 90 99
7 221 7
7 99 91
7 228 52
7 234 6
7 119 87
8 262 45
8 265 26
8 138 53
8 141 40
8 276 43
8 174 33
8 283 80
8 156 64
8 159 64
8 161 11
8 27 89
8 40 23
8 169 63
8 46 15
8 155 57
8 52 75
8 61 67
8 191 39
8 201 26
8 80 79
8 35 100
8 213 86
8 90 14
8 101 79
8 103 9
8 104 58
8 106 68
8 107 98
8 113 67
8 117 88
9 266 1
9 139 82
9 12 77
9 146 2
9 281 92
9 34 80
9 163 39
9 296 54
9 297 5
9 197 12
9 210 2
9 81 50
9 82 32
9 84 88
9 213 31
9 217 48
9 222 100
9 225 37
9 229 91
9 103 70
9 105 77
9 109 37
9 233 51
9 125 70
9 126 94
10 256 16
10 261 98
10 262 49
10 266 79
10 17 76
10 18 80
10 20 31
10 150 3
10 25 61
10 285 43
10 289 22
10 38 84
10 39 95
10 40 74
10 169 22
10 170 100
10 179 72
10 184 52
10 59 60
10 61 43
10 67 43
10 196 46
10 71 68
10 203 53
10 212 11
10 90 4
10 99 60
10 228 64
10 103 63
10 233 24
10 120 44
10 123 2
11 129 1
11 262 64
11 136 74
11 142 3
11 143 81
11 145 76
11 149 13
11 31 32
11 165 20
11 39 68
11 42 95
11 183 89
11 287 1
11 188 67
11 197 41
11 206 29
11 86 20
11 59 84
11 230 79
11 104 49
11 245 51
11 118 2
12 32 85
12 193 18
12 290 75
12 294 57
12 220 13
12 33 56
12 201 19
12 74 89
12 295 57
12 140 2
12 130 12
12 273 81
12 297 72
12 84 44
12 186 81
12 188 67
12 42 89
12 199 72
13 259 60
13 132 30
13 269 84
13 146 39
13 23 29
13 156 68
13 90 74
13 289 87
13 164 38
13 168 39
13 41 10
13 157 36
13 181 65
13 55 23
13 56 97
13 185 36
13 189 46
13 194 46
13 70 34
13 200 48
13 202 59
13 210 29
13 211 73
13 213 20
13 88 10
13 218 89
13 226 31
13 101 18
13 240 65
13 248 23
14 270 87
14 274 37
14 149 40
14 31 41
14 293 58
14 174 28
14 47 80
14 50 51
14 64 50
14 67 3
14 73 22
14 208 20
14 211 29
14 90 65
14 91 65
14 94 78
14 228 76
14 234 13
14 109 91
14 244 24
14 119 53
14 120 67
15 129 37
15 235 26
15 132 85
15 266 61
15 271 1
15 19 51
15 26 88
15 285 29
15 33 91
15 37 64
15 42 86
15 182 78
15 185 9
15 189 40
15 69 75
15 205 16
15 82 58
15 293 93
15 224 41
15 100 40
15 107 29
15 236 41
15 245 11
16 33 60
16 99 51
16 105 41
16 236 86
16 268 18
16 205 10
16 143 11
16 49 79
16 50 73
16 148 95
16 245 20
16 214 46
16 251 42
16 216 50
16 84 10
16 155 98
16 73 28
16 126 35
17 256 81
17 259 27
17 137 47
17 267 83
17 142 41
17 21 17
17 281 16
17 28 76
17 158 16
17 296 12
17 30 51
17 184 38
17 57 22
17 197 41
17 70 26
17 77 62
17 206 86
17 80 15
17 210 99
17 213 44
17 222 66
17 95 41
17 229 53
17 103 50
17 247 52
17 251 23
18 299 90
18 196 80
18 261 75
18 136 1
18 23 68
18 141 9
18 142 58
18 273 5
18 20 62
18 151 28
18 153 59
18 283 28
18 288 25
18 37 81
18 294 70
18 295 10
18 263 83
18 56 97
18 185 2
18 60 98
18 65 72
18 68 26
18 207 30
18 184 14
18 220 34
18 94 80
18 227 55
18 235 27
18 109 97
18 239 14
18 127 7
19 258 100
19 265 24
19 140 84
19 277 33
19 284 30
19 29 71
19 36 17
19 167 74
19 42 73
19 172 63
19 52 20
19 54 29
19 60 66
19 190 16
19 73 7
19 81 75
19 89 89
19 233 94
19 62 3
19 246 74
20 257 88
20 270 57
20 153 89
20 159 56
20 288 93
20 34 30
20 37 53
20 295 51
20 168 42
20 178 59
20 57 33
20 224 16
20 77 70
20 80 6
20 82 76
20 214 39
20 94 56
20 96 56
20 101 8
