300 38000
0 1 69
0 2 38
0 3 87
0 4 86
0 5 5
0 6 59
0 7 68
0 9 47
0 10 93
0 11 53
0 12 76
0 13 77
0 14 36
0 15 35
0 17 87
0 18 57
0 19 72
0 20 19
0 21 26
0 22 25
0 23 79
0 24 44
0 25 76
0 26 94
0 27 36
0 28 49
0 29 20
0 30 77
0 31 96
0 32 24
0 33 40
0 34 84
0 35 83
0 36 32
0 37 38
0 38 92
0 39 20
0 40 3
0 43 97
0 44 75
0 45 18
0 46 69
0 47 5
0 48 91
0 50 93
0 51 57
0 52 90
0 53 57
0 54 44
0 55 89
0 56 33
0 57 1
0 58 29
0 59 71
0 61 45
0 62 14
0 63 12
0 64 91
0 65 85
0 66 82
0 67 71
0 70 28
0 71 17
0 73 66
0 74 85
0 75 78
0 76 24
0 77 64
0 78 97
0 79 22
0 80 92
0 81 55
0 82 7
0 83 29
0 84 53
0 85 74
0 86 12
0 88 72
0 89 64
0 90 23
0 91 55
0 93 18
0 94 60
0 95 36
0 96 75
0 97 0
0 98 75
0 99 76
0 100 24
0 101 54
0 104 74
0 105 25
0 106 63
0 107 15
0 108 93
0 109 51
0 110 5
0 111 68
0 112 35
0 113 82
0 115 66
0 116 43
0 117 52
0 118 69
0 119 24
0 120 24
0 121 40
0 122 15
0 123 25
0 124 67
0 126 76
0 127 1
0 128 37
0 129 93
0 130 50
0 132 33
0 133 76
0 134 3
0 135 86
0 136 83
0 138 46
0 139 45
0 140 26
0 141 14
0 142 6
0 143 57
0 144 79
0 145 35
0 146 49
0 147 75
0 148 34
0 149 61
0 150 10
0 152 100
0 153 48
0 154 5
0 155 4
0 156 47
0 157 77
0 158 71
0 159 56
0 160 4
0 161 85
0 162 25
0 163 60
0 164 1
0 165 78
0 166 79
0 167 0
0 168 33
0 170 31
0 172 84
0 174 66
0 175 10
0 176 99
0 177 2
0 178 61
0 179 84
0 180 23
0 181 26
0 182 60
0 183 82
0 184 3
0 185 82
0 186 43
0 187 97
0 188 78
0 189 79
0 190 13
0 191 90
0 192 2
0 193 82
0 194 21
0 195 28
0 196 16
0 197 25
0 198 82
0 199 13
0 200 9
0 201 84
0 202 3
0 203 63
0 204 95
0 205 71
0 206 26
0 208 100
0 210 80
0 211 22
0 213 81
0 214 35
0 215 9
0 217 92
