300 4000
0 256 72
0 128 83
0 136 90
0 265 30
0 139 59
0 18 70
0 276 2
0 278 70
0 153 38
0 28 79
0 295 85
0 162 0
0 36 97
0 113 21
0 169 32
0 175 43
0 177 12
0 178 29
0 236 93
0 183 7
0 116 12
0 186 33
0 65 89
0 69 70
0 74 20
0 75 59
0 76 79
0 90 7
0 93 71
0 231 60
0 107 97
0 108 20
0 241 42
0 244 13
0 120 62
0 253 71
1 257 80
1 3 69
1 272 60
1 145 22
1 279 77
1 152 4
1 29 31
1 161 49
1 290 92
1 295 61
1 40 18
1 171 10
1 221 1
1 177 76
1 53 91
1 61 13
1 68 62
1 289 48
1 81 52
1 93 62
1 16 20
1 227 3
1 101 87
1 231 52
1 106 70
1 242 81
1 118 26
1 123 90
2 4 93
2 10 85
2 140 51
2 272 92
2 239 8
2 31 40
2 34 81
2 36 49
2 172 40
2 50 19
2 179 69
2 198 71
2 71 70
2 202 39
2 290 19
2 84 53
2 215 32
2 90 41
2 224 1
2 144 63
2 231 53
2 111 6
2 113 46
2 117 71
2 246 41
3 266 35
3 11 23
3 140 43
3 143 74
3 272 14
3 275 80
3 217 88
3 152 13
3 155 39
3 158 82
3 161 48
3 163 2
3 295 91
3 171 69
3 45 81
3 47 8
3 10 25
3 51 11
3 61 64
3 193 22
3 69 11
3 88 96
3 89 81
3 90 42
3 223 1
3 224 85
3 105 79
3 235 90
3 244 36
3 245 35
3 125 96
3 254 36
4 141 60
4 16 87
4 274 61
4 149 35
4 279 75
4 283 80
4 29 72
4 163 67
4 38 79
4 169 25
4 43 12
4 174 37
4 176 51
4 55 41
4 188 32
4 196 49
4 72 59
4 74 87
4 75 88
4 204 34
4 269 42
4 85 58
4 214 66
4 217 61
4 92 75
4 221 30
4 272 37
4 166 85
4 236 42
4 146 13
4 119 87
4 121 14
4 251 3
5 258 95
5 257 15
5 66 89
5 35 43
5 68 49
5 177 71
5 292 41
5 140 85
5 77 11
5 142 99
5 269 39
5 81 91
5 147 67
5 20 92
5 85 33
5 215 71
5 164 48
5 219 39
5 92 32
5 53 95
6 257 65
6 273 39
6 147 97
6 278 13
6 156 79
6 285 41
6 31 59
6 32 0
6 161 75
6 292 45
6 293 89
6 38 60
6 113 89
6 42 85
6 49 76
6 181 78
6 186 17
6 59 100
6 71 47
6 74 4
6 210 8
6 216 13
6 105 29
6 108 8
6 237 7
6 241 87
6 252 41
6 125 8
6 127 99
7 257 34
7 263 62
7 138 68
7 269 17
7 15 17
7 19 0
7 27 66
7 156 93
7 28 52
7 42 55
7 58 18
7 189 50
7 69 64
7 205 4
7 208 7
7 82 55
7 221 97
7 227 16
7 103 98
7 61 6
7 242 95
7 119 35
7 248 41
7 249 82
7 254 95
8 64 86
8 34 34
8 260 97
8 101 93
8 230 6
8 9 57
8 138 89
8 270 28
8 241 13
8 277 19
8 55 75
8 24 93
8 90 35
8 248 31
9 265 84
9 10 63
9 45 54
9 147 38
9 20 90
9 155 42
9 34 40
9 291 32
9 294 48
9 296 99
9 170 88
9 299 68
9 172 51
9 173 43
9 53 41
9 183 2
9 198 82
9 71 70
9 75 88
9 78 88
9 80 45
9 217 68
9 104 21
9 242 94
9 42 100
9 253 98
10 132 80
10 134 95
10 137 93
10 13 69
10 14 81
10 17 13
10 195 41
10 22 52
10 151 51
10 24 89
10 286 34
10 160 15
10 163 73
10 164 85
10 294 41
10 171 97
10 58 82
10 74 93
10 63 5
10 67 85
10 71 2
10 202 4
10 77 70
10 209 1
10 88 50
10 95 55
10 145 100
10 105 70
10 107 18
10 255 15
11 258 61
11 268 84
11 20 48
11 26 56
11 27 44
11 285 99
11 286 30
11 48 13
11 50 86
11 186 18
11 193 79
11 68 54
11 70 5
11 210 15
11 215 1
11 218 69
11 91 62
11 105 30
11 234 87
11 238 67
11 113 82
11 249 40
11 106 3
12 33 9
12 291 62
12 197 0
12 195 86
12 40 97
12 38 18
12 234 84
12 237 18
12 77 20
12 141 43
12 80 79
12 152 4
12 50 26
12 147 86
12 52 68
12 56 54
12 281 69
12 59 70
12 102 30
12 94 92
13 129 88
13 130 55
13 35 5
13 68 48
13 230 29
13 167 75
13 275 16
13 103 78
13 236 77
13 237 3
13 207 45
13 77 90
13 16 67
13 168 9
13 115 29
13 119 11
13 251 42
13 156 73
14 261 47
14 144 87
14 18 11
14 28 84
14 133 5
14 162 56
14 163 91
14 293 58
14 294 4
14 39 6
14 179 86
14 185 63
14 58 69
14 61 76
14 64 92
14 197 1
14 76 64
14 207 49
14 86 85
14 216 32
14 94 31
14 101 78
14 230 12
14 238 41
14 117 68
14 122 53
14 166 49
15 265 99
15 268 38
15 270 93
15 16 50
15 149 97
15 27 14
15 29 87
15 155 55
15 175 27
15 53 17
15 137 84
15 66 5
15 67 67
15 201 77
15 92 96
15 101 50
15 103 70
15 252 37
15 240 40
15 245 19
15 118 77
15 124 0
16 260 95
16 22 35
16 134 14
16 278 72
16 281 45
16 288 17
16 33 98
16 298 70
16 173 1
16 181 62
16 183 34
16 58 88
16 192 42
16 96 8
16 68 27
16 74 48
16 206 38
16 210 59
16 215 61
16 219 20
16 224 56
16 105 99
16 108 35
16 253 27
17 260 82
17 133 27
17 268 12
17 142 10
17 154 61
17 156 48
17 292 49
17 37 37
17 52 94
17 180 53
17 193 36
17 70 76
17 72 28
17 75 14
17 205 88
17 80 36
17 218 46
17 97 38
17 226 50
17 99 35
17 100 29
17 240 76
17 241 87
17 252 66
18 129 70
18 258 46
18 133 85
18 139 13
18 237 74
18 147 36
18 282 9
18 155 98
18 158 22
18 290 89
18 183 20
18 190 80
18 200 33
18 201 97
18 74 27
18 77 99
18 208 79
18 218 74
18 223 21
18 101 28
18 102 29
18 109 35
18 112 76
18 116 91
18 252 59
18 253 87
19 259 80
19 261 61
19 262 33
19 271 34
19 156 10
19 34 28
19 298 93
19 172 60
19 45 1
19 51 4
19 183 63
19 63 1
19 67 52
19 70 11
19 205 34
19 77 79
19 80 82
19 82 7
19 215 92
19 88 21
19 94 15
19 101 19
19 104 10
19 105 75
19 252 85
19 125 26
20 179 89
20 135 19
20 266 23
20 269 11
20 272 4
20 21 98
20 37 100
20 39 91
20 51 99
20 183 94
20 185 82
20 188 99
20 71 19
20 203 6
20 204 79
20 206 34
20 254 56
20 90 67
20 219 55
20 101 43
20 102 45
20 241 8
20 115 62
20 117 88
20 119 9
20 251 97
20 126 37
20 277 78
21 259 2
21 264 34
21 138 90
21 275 26
21 175 27
21 284 38
21 285 53
21 36 57
21 47 45
21 179 8
21 62 74
21 191 25
21 193 67
21 208 84
21 218 13
21 220 91
21 80 84
21 232 48
21 29 97
21 239 49
21 124 40
22 129 96
22 264 11
22 265 76
22 273 43
22 277 43
22 282 99
22 291 32
22 37 69
22 294 57
22 39 50
22 296 34
22 169 56
22 171 24
22 51 53
22 54 54
22 190 61
22 198 28
22 201 79
22 87 0
22 222 0
22 95 83
22 240 95
22 118 41
22 250 66
22 124 59
23 132 85
23 24 61
23 282 74
23 284 72
23 159 9
23 33 54
23 168 7
23 45 26
23 178 16
23 54 43
23 62 92
23 193 8
23 224 47
23 83 79
23 214 35
23 88 42
23 90 85
23 96 54
23 97 61
23 230 35
23 231 56
23 233 3
23 111 82
23 245 7
23 251 56
23 252 25
24 137 0
24 272 6
24 153 60
24 155 54
24 288 55
24 289 50
24 283 20
24 168 16
24 44 15
24 46 38
24 264 17
24 50 67
24 60 86
24 194 20
24 161 7
24 79 90
24 242 72
24 244 17
24 118 46
24 250 87
24 251 55
24 253 76
25 96 27
25 194 47
25 99 62
25 135 87
25 73 40
25 199 42
25 269 86
25 175 21
25 176 83
25 242 34
25 244 75
25 53 100
25 214 71
25 119 86
25 56 1
25 169 48
25 186 1
25 251 10
25 220 17
25 93 68
25 286 89
26 134 41
26 290 16
26 39 58
26 172 9
26 178 34
26 56 52
26 189 7
26 70 41
26 200 31
26 98 10
26 80 27
26 210 73
26 86 14
26 89 97
26 226 99
26 102 40
26 237 6
26 113 39
26 242 74
26 115 59
26 124 29
27 263 37
27 137 94
27 269 13
27 277 97
27 285 65
27 286 9
27 288 8
27 163 55
27 36 49
27 165 11
27 168 61
27 299 65
27 179 34
27 181 64
27 182 61
27 198 74
27 200 35
27 202 8
27 135 46
27 85 32
27 292 69
27 92 100
27 224 44
27 104 1
27 234 44
27 241 17
27 245 4
27 247 97
27 248 40
28 130 99
28 171 49
28 260 51
28 135 37
28 138 99
28 267 16
28 141 88
28 142 73
28 161 86
28 170 47
28 52 74
28 187 68
28 195 72
28 200 57
28 204 52
28 206 53
28 207 34
28 88 0
28 218 22
28 93 0
28 94 54
28 224 87
28 98 97
28 59 5
28 229 44
28 102 65
28 233 27
28 237 82
28 125 20
28 245 68
28 105 31
28 248 31
28 253 24
29 288 32
29 165 61
29 294 60
29 263 64
29 232 46
29 119 46
29 43 37
29 110 75
29 145 85
29 211 41
29 246 32
29 57 58
29 100 2
29 123 7
29 118 46
29 36 80
30 64 39
30 272 9
30 251 27
30 150 89
30 268 67
30 235 52
30 76 60
30 77 34
30 63 37
30 221 29
30 176 16
30 147 11
30 180 19
30 214 33
30 56 100
30 281 55
30 59 55
30 124 52
30 285 55
30 191 64
31 224 53
31 96 16
31 251 58
31 196 89
31 133 34
31 71 36
31 265 31
31 135 27
31 288 18
31 111 25
31 208 11
31 113 96
31 118 83
31 279 90
31 132 29
31 186 0
31 239 25
31 166 70
31 37 2
32 155 62
32 228 61
32 197 73
32 166 33
32 145 7
32 202 66
32 239 24
32 209 80
32 221 2
32 42 82
32 190 8
32 86 46
32 55 95
32 152 59
32 249 79
32 283 62
32 61 100
32 222 2
32 287 26
33 171 43
33 135 29
33 145 8
33 280 62
33 157 70
33 160 4
33 163 32
33 299 52
33 172 45
33 174 75
33 53 89
33 56 5
33 288 15
33 195 93
33 68 17
33 75 38
33 35 81
33 86 78
33 217 9
33 240 14
33 113 37
33 246 16
33 248 8
33 249 58
33 252 80
33 253 93
34 135 57
34 143 84
34 158 40
34 162 35
34 291 17
34 37 63
34 169 39
34 45 88
34 55 75
34 58 12
34 187 91
34 193 40
34 195 16
34 118 26
34 79 43
34 163 84
34 86 21
34 95 41
34 226 17
34 228 9
34 107 43
34 238 43
34 242 90
34 116 83
34 246 36
35 130 1
35 263 76
35 264 63
35 258 37
35 154 41
35 290 47
35 37 32
35 38 44
35 43 95
35 52 25
35 65 4
35 194 52
35 196 80
35 209 97
35 84 12
35 213 74
35 220 88
35 230 61
35 234 51
35 108 19
35 242 83
35 117 55
35 248 76
36 129 24
36 133 4
36 262 37
36 265 79
36 141 26
36 272 38
36 273 47
36 165 80
36 169 79
36 58 4
36 78 55
36 207 35
36 89 31
36 224 16
36 97 95
36 114 39
36 248 77
36 122 98
37 129 71
37 179 3
37 265 83
37 142 91
37 271 90
37 283 36
37 164 42
37 39 84
37 171 30
37 172 71
37 93 70
37 51 40
37 183 50
37 62 100
37 194 22
37 199 76
37 204 69
37 91 94
37 221 71
37 223 18
37 99 83
37 104 68
37 234 26
37 115 64
37 249 57
37 122 69
37 252 67
38 132 1
38 139 2
38 143 43
38 144 89
38 216 65
38 276 8
38 282 75
38 283 85
38 170 2
38 174 18
38 56 21
38 191 66
38 203 79
38 75 43
38 207 0
38 85 24
38 88 73
38 220 67
38 225 56
38 104 50
38 236 35
38 112 33
38 232 32
38 117 49
38 121 18
39 143 88
39 155 85
39 289 46
39 44 39
39 174 71
39 178 14
39 54 91
39 73 85
39 56 98
39 61 64
39 191 10
39 196 1
39 201 55
39 206 52
39 270 89
39 88 46
39 223 66
39 101 99
39 107 72
39 240 70
39 241 89
39 120 29
39 148 19
40 258 51
40 161 1
40 145 65
40 233 82
40 193 83
40 247 60
40 88 17
40 50 48
40 87 76
40 184 7
40 121 78
40 91 90
40 286 7
41 279 56
41 162 24
41 291 44
41 292 1
41 165 21
41 232 79
41 235 46
41 48 49
41 50 100
41 131 3
41 148 62
41 150 56
41 151 76
41 89 86
41 90 70
41 284 48
41 95 73
42 134 5
42 269 26
42 142 61
42 162 13
42 291 3
42 292 57
42 296 62
42 48 52
42 180 18
42 270 90
42 89 33
42 93 54
42 231 22
42 233 46
42 106 45
42 236 99
42 117 26
42 124 81
42 213 19
43 256 59
43 263 89
43 270 74
43 144 8
43 274 95
43 147 57
43 280 55
43 286 60
43 163 84
