300 4000
0 258 30
0 7 80
0 8 76
0 269 98
0 148 33
0 154 40
0 159 85
0 173 89
0 264 26
0 50 38
0 56 97
0 57 98
0 60 99
0 61 26
0 64 56
0 196 9
0 199 43
0 201 89
0 247 32
0 204 76
0 207 23
0 214 99
0 231 95
0 235 13
0 109 78
0 189 87
0 119 25
0 121 12
0 124 65
1 132 48
1 133 61
1 10 5
1 12 34
1 269 33
1 142 33
1 16 59
1 275 15
1 20 12
1 281 9
1 26 27
1 284 13
1 5 10
1 160 56
1 34 45
1 165 97
1 31 50
1 175 8
1 180 47
1 53 58
1 138 33
1 185 89
1 266 87
1 95 97
1 61 16
1 62 73
1 75 76
1 226 88
1 80 11
1 212 45
1 89 90
1 93 57
1 223 79
1 98 66
1 229 28
1 106 17
1 108 50
1 119 82
1 248 72
1 127 13
2 136 12
2 10 2
2 269 57
2 14 30
2 18 52
2 19 100
2 24 80
2 155 72
2 157 36
2 30 11
2 287 48
2 288 3
2 162 95
2 163 56
2 38 60
2 199 45
2 176 36
2 181 62
2 61 63
2 71 61
2 76 28
2 204 73
2 206 43
2 291 71
2 85 69
2 93 62
2 97 54
2 99 41
2 243 9
2 244 88
3 260 48
3 269 69
3 17 19
3 22 38
3 151 80
3 282 54
3 284 30
3 163 55
3 293 68
3 38 45
3 298 29
3 56 93
3 141 23
3 209 62
3 211 74
3 213 30
3 214 26
3 215 59
3 227 20
3 145 15
3 235 87
3 236 0
3 125 60
3 122 47
3 253 56
3 127 69
4 10 11
4 268 27
4 275 0
4 21 89
4 154 39
4 159 16
4 33 31
4 164 82
4 175 43
4 179 93
4 185 8
4 60 3
4 195 28
4 201 69
4 202 92
4 90 37
4 92 89
4 105 75
4 112 58
4 242 9
4 247 2
4 255 54
4 124 85
4 253 89
4 254 61
4 127 30
5 259 80
5 134 26
5 141 92
5 18 19
5 21 66
5 282 49
5 158 16
5 290 5
5 43 58
5 46 44
5 49 95
5 192 23
5 194 38
5 197 85
5 203 83
5 209 90
5 85 32
5 93 2
5 228 72
5 106 53
5 122 97
6 258 56
6 131 66
6 8 61
6 275 31
6 148 15
6 156 29
6 288 47
6 167 49
6 170 37
6 264 72
6 53 70
6 185 33
6 62 84
6 201 14
6 212 80
6 215 82
6 216 53
6 90 71
6 230 47
6 231 54
6 108 68
6 112 10
6 20 43
7 266 25
7 274 51
7 152 30
7 26 15
7 284 60
7 295 0
7 292 73
7 293 25
7 49 29
7 298 70
7 172 92
7 177 62
7 180 85
7 60 43
7 197 19
7 200 0
7 76 13
7 82 81
7 214 74
7 37 80
7 102 85
7 106 13
7 235 78
7 109 80
