300 38000
0 1 50
0 2 38
0 3 61
0 4 35
0 5 94
0 6 96
0 7 75
0 8 55
0 9 22
0 10 17
0 11 100
0 12 52
0 13 96
0 14 84
0 15 41
0 17 91
0 18 17
0 19 1
0 20 95
0 21 72
0 22 36
0 23 31
0 24 75
0 25 95
0 26 22
0 27 12
0 28 0
0 29 38
0 30 56
0 31 22
0 33 23
0 34 59
0 35 93
0 36 63
0 37 0
0 38 89
0 39 77
0 40 54
0 41 2
0 42 73
0 43 54
0 44 90
0 45 14
0 46 62
0 47 71
0 48 12
0 49 44
0 50 94
0 51 46
0 52 67
0 53 46
0 56 17
0 57 52
0 58 80
0 59 67
0 60 20
0 62 79
0 63 86
0 64 19
0 65 90
0 67 84
0 68 85
0 69 3
0 70 82
0 71 53
0 72 97
0 74 85
0 75 90
0 76 28
0 77 82
0 78 93
0 80 60
0 81 78
0 82 98
0 83 26
0 84 30
0 85 96
0 86 4
0 87 1
0 88 87
0 90 46
0 91 20
0 94 99
0 95 22
0 96 24
0 97 76
0 98 7
0 99 36
0 100 0
0 101 71
0 102 85
0 103 1
0 104 14
0 106 52
0 107 87
0 108 88
0 109 78
0 110 18
0 111 57
0 112 23
0 113 74
0 114 61
0 116 53
0 117 31
0 118 2
0 120 86
0 121 84
0 122 39
0 123 73
0 125 13
0 126 5
0 127 80
0 128 24
0 129 94
0 130 100
0 131 53
0 132 86
0 133 65
0 135 6
0 138 73
0 139 24
0 140 67
0 141 15
0 142 52
0 143 79
0 144 54
0 145 23
0 146 39
0 147 99
0 148 84
0 149 41
0 150 30
0 151 5
0 152 26
0 153 32
0 154 58
0 156 39
0 157 62
0 158 89
0 159 99
0 161 28
0 162 50
0 163 91
0 165 100
0 166 48
0 169 96
0 170 41
0 171 83
0 172 8
0 173 82
0 174 40
0 176 46
0 177 68
0 179 16
0 180 14
0 181 42
0 182 35
0 183 60
0 184 52
0 186 17
0 187 64
0 188 94
0 189 10
0 191 21
0 192 53
0 193 99
0 195 24
0 196 71
0 198 26
0 199 78
0 200 27
0 201 54
0 203 17
0 204 66
0 205 49
0 206 6
0 207 83
0 208 40
0 209 51
0 210 81
0 213 71
0 214 22
0 215 85
0 216 67
0 217 17
0 218 5
0 219 89
0 220 80
0 221 5
0 222 35
0 223 19
0 224 18
0 225 30
0 228 51
0 229 44
0 230 8
0 231 12
0 232 33
0 233 39
0 235 0
0 237 54
0 238 36
0 239 67
0 240 71
0 241 71
0 242 58
0 243 53
0 245 93
0 246 93
0 247 1
0 248 6
0 249 10
0 250 43
0 251 30
0 254 33
0 255 31
0 256 13
0 257 73
0 258 34
0 261 54
0 263 31
0 264 10
0 265 11
0 266 57
0 267 10
0 270 12
0 271 45
0 272 92
0 273 42
0 274 59
0 275 7
0 276 30
0 277 56
0 280 59
0 281 31
0 282 90
0 284 51
0 285 16
0 286 55
0 287 43
0 288 36
0 289 8
0 290 39
0 291 46
0 292 82
0 293 28
0 296 100
0 297 83
0 298 11
0 299 75
1 2 92
1 3 46
1 4 40
1 5 66
1 6 4
1 7 6
1 8 71
1 10 33
1 11 3
1 13 40
1 14 0
1 16 92
1 17 63
1 18 88
1 19 100
1 20 99
1 21 21
1 22 5
1 23 29
1 24 96
1 25 79
1 26 72
1 28 55
1 29 59
