300 4000
0 131 34
0 6 49
0 273 62
0 136 69
0 297 42
0 138 44
0 45 89
0 174 59
0 237 31
0 17 29
0 163 64
0 276 92
0 150 95
0 9 89
0 88 7
0 249 74
0 81 77
0 255 99
1 131 66
1 9 66
1 12 10
1 15 42
1 272 64
1 145 89
1 20 87
1 153 64
1 32 97
1 161 82
1 36 52
1 167 63
1 297 10
1 173 77
1 176 22
1 185 87
1 186 89
1 187 7
1 61 25
1 63 14
1 192 66
1 69 31
1 73 12
1 214 34
1 224 64
1 230 16
1 233 96
1 234 90
1 107 94
1 236 81
1 238 51
1 112 48
1 118 86
1 121 53
2 98 64
2 67 53
2 37 34
2 230 27
2 267 12
2 268 7
2 130 5
2 276 90
2 245 56
2 120 33
2 281 50
2 186 61
2 26 6
2 133 33
3 258 22
3 131 19
3 142 90
3 16 14
3 33 91
3 36 7
3 294 9
3 49 78
3 178 37
3 189 92
3 191 52
3 193 89
3 67 83
3 198 43
3 199 38
3 201 86
3 210 26
3 218 41
3 96 28
3 107 4
3 61 22
3 245 43
3 120 79
3 255 76
4 258 38
4 134 86
4 263 64
4 264 94
4 270 91
4 16 26
4 145 40
4 280 23
4 283 84
4 160 18
4 35 26
4 37 88
4 45 79
4 178 56
4 191 91
4 192 78
4 195 60
4 69 73
4 199 68
4 208 75
4 223 81
4 96 41
4 225 44
4 101 18
4 235 94
4 242 70
4 115 71
4 246 66
4 120 36
4 125 32
5 128 14
5 10 26
5 141 90
5 144 18
5 150 49
5 281 47
5 297 73
5 43 46
5 45 23
5 48 91
5 177 8
5 187 33
5 190 57
5 191 29
5 64 82
5 198 31
5 199 21
5 74 5
5 59 16
5 101 41
5 232 18
5 235 84
5 111 56
5 245 63
5 119 65
5 251 34
5 127 7
6 65 56
6 98 34
6 195 97
6 228 83
6 167 69
6 168 13
6 268 14
6 138 63
6 236 96
6 125 33
6 152 93
6 118 34
6 24 57
6 217 69
6 218 2
6 188 100
6 253 22
6 127 76
7 256 54
7 134 53
7 265 23
7 267 51
7 273 78
7 146 88
7 19 41
7 20 91
7 238 48
7 28 96
7 18 8
7 36 46
7 293 20
7 295 26
7 41 98
