300 38000
0 1 61
0 3 14
0 4 80
0 5 41
0 6 76
0 7 100
0 8 26
0 9 93
0 10 17
0 11 5
0 12 62
0 13 65
0 14 14
0 15 5
0 16 98
0 17 25
0 18 77
0 19 93
0 20 44
0 22 67
0 23 51
0 24 89
0 25 99
0 26 96
0 27 87
0 28 89
0 30 1
0 31 51
0 33 59
0 34 77
0 35 1
0 36 96
0 37 69
0 38 1
0 39 48
0 40 7
0 41 5
0 42 45
0 43 96
0 44 80
0 45 31
0 46 81
0 47 43
0 48 15
0 49 33
0 50 100
0 51 3
0 52 100
0 53 5
0 54 62
0 55 43
0 56 56
0 58 89
0 59 54
0 60 0
0 61 9
0 62 66
0 63 50
0 64 99
0 65 72
0 66 48
0 67 69
0 68 81
0 70 12
0 72 84
0 74 64
0 75 58
0 76 23
0 77 48
0 78 86
0 79 32
0 80 27
0 81 43
0 83 10
0 85 36
0 87 15
0 88 99
0 89 84
0 91 44
0 92 82
0 93 31
0 94 94
0 95 49
0 96 11
0 97 23
0 98 19
0 99 23
0 100 94
0 101 7
0 102 12
0 103 97
0 104 79
0 105 31
0 106 1
0 108 63
0 109 69
0 110 80
0 112 36
0 113 16
0 114 26
0 116 35
0 117 79
0 118 92
0 119 37
0 120 64
0 121 3
0 122 61
0 123 71
0 124 96
0 125 100
0 127 74
0 129 80
0 130 37
0 131 98
0 132 59
0 133 80
0 134 88
0 135 100
0 136 26
0 137 41
0 138 8
0 139 47
0 140 71
0 141 49
0 142 39
0 143 81
0 145 31
0 146 15
0 147 7
0 148 9
0 150 9
0 152 8
0 153 86
0 154 84
0 155 91
0 156 23
0 157 96
0 158 90
0 159 1
0 160 21
0 161 73
0 162 92
0 163 17
0 164 16
0 165 29
0 166 82
0 168 13
0 169 2
0 170 96
0 171 27
0 172 61
0 173 72
0 175 46
0 176 84
0 177 71
0 179 87
0 180 40
0 182 45
0 184 95
0 185 24
0 186 52
0 187 37
0 188 19
0 189 67
0 190 7
0 191 51
0 192 65
0 194 34
0 195 44
0 197 12
0 198 94
0 199 22
0 200 87
0 202 16
0 203 73
0 204 8
0 205 5
0 207 8
0 208 66
0 210 53
0 211 43
0 212 17
0 214 96
0 215 10
0 217 0
0 218 65
0 219 24
0 220 27
0 221 45
0 223 52
0 224 89
0 225 83
0 226 25
0 227 76
0 229 53
0 230 87
0 232 98
0 233 90
0 234 4
0 235 45
0 236 1
0 237 23
0 238 12
0 239 36
0 240 84
0 241 41
0 242 74
0 243 5
0 244 53
0 245 79
0 246 95
0 247 75
0 248 69
0 249 62
0 250 32
0 251 30
0 252 89
0 253 34
0 254 72
0 256 34
0 257 28
0 258 91
0 259 44
0 260 31
0 261 88
0 262 10
0 264 21
0 266 6
0 268 28
0 270 39
0 271 30
0 272 87
0 274 43
0 275 16
0 276 57
0 277 30
0 278 88
0 279 59
0 280 55
0 281 33
0 282 67
0 283 2
0 284 42
0 285 3
0 286 39
0 287 1
0 288 21
0 289 7
0 290 54
0 294 100
0 295 92
0 296 49
0 297 99
0 298 47
0 299 8
1 2 54
1 3 45
1 4 97
1 6 32
1 7 46
1 8 46
1 9 50
1 10 74
1 11 16
1 12 56
1 13 55
1 14 97
1 15 79
1 16 17
1 17 56
1 18 63
1 19 58
1 20 14
1 21 87
1 22 70
1 23 85
1 24 85
1 25 65
1 27 39
1 28 44
1 29 68
1 30 0
1 31 55
1 34 46
1 35 75
1 36 35
1 37 27
1 38 42
1 39 78
1 40 43
1 41 46
1 42 99
1 43 93
1 44 75
1 45 2
1 46 78
1 47 57
1 48 9
1 49 39
1 50 89
1 51 43
1 52 71
1 54 25
1 55 97
1 56 42
1 57 90
1 60 7
1 61 84
1 62 79
1 64 99
1 65 5
1 66 12
1 67 61
1 68 93
1 70 75
1 71 83
1 72 41
1 73 27
1 74 5
1 75 76
1 76 63
1 77 25
1 78 17
1 79 54
1 81 98
1 82 77
1 83 71
1 84 63
1 86 23
1 87 38
1 88 8
1 89 64
1 90 62
1 92 50
1 93 94
1 94 69
1 95 50
1 98 84
1 99 95
1 100 45
1 102 61
1 103 71
1 104 66
1 105 100
1 106 38
1 107 10
1 108 27
1 110 36
1 111 52
1 112 7
1 114 71
1 115 57
1 116 16
1 117 68
1 118 90
1 119 23
1 120 18
1 121 6
1 122 41
1 123 67
1 124 78
1 125 26
1 126 74
1 129 67
1 130 43
1 131 49
1 132 33
1 134 70
1 135 74
1 136 59
1 137 55
1 138 30
1 139 23
1 140 97
1 141 45
1 142 53
1 144 47
1 145 74
1 146 47
1 148 12
1 149 42
1 150 38
1 151 66
1 153 12
1 154 57
1 155 85
1 156 31
1 157 90
1 158 28
1 162 64
1 163 94
1 164 36
1 167 56
1 168 45
1 169 91
1 170 1
1 171 68
1 172 23
1 174 12
1 175 38
1 177 64
1 178 8
1 179 19
1 180 2
1 181 41
1 182 88
1 183 53
1 186 81
1 187 57
1 188 26
1 189 26
1 190 100
1 191 23
1 192 42
1 193 11
1 194 72
1 195 32
1 196 44
1 198 60
1 199 69
1 200 62
1 202 24
1 203 14
1 204 60
1 205 14
1 206 13
1 207 56
1 208 52
1 210 48
1 211 99
1 212 47
1 213 87
1 214 46
1 216 80
1 217 73
1 218 63
1 219 77
1 220 73
1 221 48
1 222 7
1 223 85
1 224 85
1 225 63
1 226 1
1 227 98
1 228 15
1 229 82
1 230 3
1 231 97
1 232 95
1 233 100
1 234 26
1 235 47
1 237 57
1 239 88
1 240 35
1 241 5
1 242 73
1 244 90
1 245 90
1 246 80
1 247 4
1 248 76
1 249 69
1 250 66
1 251 91
1 252 65
1 253 12
1 254 11
1 256 7
1 259 39
1 260 27
1 261 84
1 262 7
1 263 77
1 264 47
1 265 86
1 266 26
1 267 45
1 268 47
1 269 91
1 270 43
1 271 6
1 272 33
1 273 32
1 274 80
1 275 86
1 276 43
1 277 90
1 280 18
1 281 65
1 284 92
1 285 98
1 286 71
1 287 20
1 288 48
1 289 63
1 290 39
1 292 36
1 293 53
1 294 77
1 295 48
1 297 74
1 299 49
2 4 30
2 5 31
2 6 56
2 7 93
2 9 92
2 10 11
2 11 59
2 12 18
2 13 7
2 14 9
2 15 76
2 16 94
2 18 12
2 19 58
2 20 84
2 22 74
2 23 79
2 25 65
2 26 56
2 27 3
2 28 19
2 30 13
2 31 19
2 33 17
2 34 1
2 35 28
2 36 56
2 37 58
2 38 19
2 39 24
2 40 56
2 41 39
2 42 9
2 44 31
2 45 47
2 46 100
2 47 89
2 48 28
2 49 85
2 50 8
2 52 73
2 53 77
2 54 36
2 55 60
2 56 98
2 57 21
2 58 2
2 60 1
2 61 25
2 62 71
2 64 28
2 65 71
2 66 68
2 67 52
2 68 33
2 70 20
2 71 74
2 72 23
2 73 95
2 75 13
2 76 74
2 77 41
2 78 70
2 79 100
2 80 33
2 81 13
2 82 2
2 83 1
2 85 69
2 86 90
2 87 17
2 88 41
2 89 86
2 91 11
2 92 38
2 93 44
2 94 89
2 95 0
2 98 81
2 99 0
2 102 44
2 103 18
2 104 33
2 105 69
2 106 10
2 107 93
2 108 8
2 109 53
2 110 44
2 111 27
2 112 13
2 113 7
2 115 4
2 116 86
2 117 6
2 118 30
2 119 90
2 120 79
2 121 88
2 122 24
2 123 87
2 124 80
2 125 42
2 127 61
2 128 9
2 129 88
2 130 85
2 131 85
2 132 13
2 133 35
2 134 28
2 135 27
2 137 10
2 138 45
2 139 74
2 141 88
2 144 44
2 147 64
2 148 27
2 149 40
2 150 60
2 151 43
2 152 15
2 153 47
2 154 75
2 155 88
2 156 7
2 157 91
2 159 10
2 160 16
2 162 84
2 164 69
2 165 84
2 166 48
2 167 38
2 168 23
2 169 26
2 170 40
2 171 22
2 172 87
2 173 75
2 174 15
2 175 61
2 176 91
2 177 31
2 178 36
2 179 1
2 180 98
2 181 18
2 182 97
