300 38000
0 2 37
0 3 3
0 5 90
0 6 40
0 7 50
0 8 32
0 9 22
0 11 62
0 12 48
0 13 3
0 15 39
0 16 5
0 17 81
0 18 91
0 19 96
0 21 84
0 22 91
0 23 47
0 24 47
0 26 15
0 27 40
0 29 44
0 30 49
0 31 92
0 32 36
0 33 51
0 34 3
0 35 78
0 36 38
0 37 33
0 39 44
0 40 3
0 41 12
0 42 4
0 43 22
0 44 38
0 45 82
0 46 54
0 47 88
0 48 43
0 49 68
0 51 21
0 52 92
0 53 75
0 54 27
0 55 90
0 56 42
0 57 27
0 58 54
0 59 82
0 60 14
0 61 54
0 63 10
0 64 83
0 65 9
0 66 29
0 67 88
0 68 41
0 69 83
0 70 49
0 71 20
0 74 30
0 75 97
0 76 76
0 77 99
0 78 58
0 80 7
0 81 65
0 82 3
0 83 15
0 84 58
0 85 21
0 86 17
0 87 7
0 88 37
0 89 74
0 90 44
0 91 96
0 92 94
0 93 33
0 94 12
0 95 9
0 97 12
0 98 95
0 99 7
0 102 100
0 103 77
0 104 57
0 105 34
0 106 13
0 107 46
0 108 55
0 109 20
0 110 11
0 112 72
0 113 22
0 115 24
0 116 79
0 120 66
0 121 46
0 122 29
0 124 15
0 125 78
0 127 11
0 128 57
0 129 73
0 130 61
0 132 99
0 133 1
0 135 9
0 136 49
0 137 87
0 138 100
0 139 79
0 140 95
0 141 79
0 142 4
0 143 42
0 144 66
0 148 96
0 149 21
0 150 62
0 151 14
0 153 19
0 154 97
0 155 99
0 156 41
0 157 40
0 158 64
0 159 81
0 160 74
0 161 64
0 162 72
0 163 19
0 164 100
0 165 36
0 166 28
0 167 66
0 168 31
0 169 41
0 170 11
0 171 33
0 172 49
0 173 86
0 175 70
0 176 61
0 177 51
0 178 2
0 179 59
0 180 25
0 181 19
0 182 25
0 183 3
0 184 86
0 185 48
0 186 70
0 188 48
0 189 79
0 190 80
0 191 93
0 194 32
0 195 2
0 196 55
0 197 60
0 198 91
0 199 2
0 200 82
0 201 58
0 202 38
0 203 8
0 204 69
0 205 76
0 206 30
0 207 5
0 210 33
0 211 67
0 212 12
0 213 86
0 214 72
0 215 79
0 216 19
0 217 64
0 218 3
0 220 90
0 221 12
0 222 70
0 223 35
0 224 73
0 226 31
0 227 60
0 228 12
0 230 44
0 231 5
0 232 67
0 233 42
0 234 81
0 235 87
0 236 22
0 238 82
0 239 35
0 241 91
0 242 44
0 243 9
0 244 94
0 245 47
0 246 96
0 247 6
0 248 18
0 249 83
0 250 26
0 251 42
0 253 55
0 255 9
0 256 84
0 257 71
0 258 14
0 259 17
0 260 23
0 261 21
0 262 78
0 264 94
0 265 27
0 266 25
0 267 67
0 268 40
0 269 48
0 270 46
0 271 99
0 272 27
0 274 77
0 276 72
0 277 15
0 279 34
0 281 17
0 282 33
0 283 15
0 284 26
0 285 18
0 287 31
0 288 50
0 289 96
0 291 50
0 292 14
0 293 80
0 294 57
0 295 87
0 296 8
0 297 11
0 298 9
0 299 75
1 2 45
1 3 89
1 4 5
1 5 73
1 7 20
1 8 3
1 9 28
1 10 93
1 11 65
1 12 73
1 13 71
1 14 85
1 15 1
1 16 85
1 17 23
1 18 76
1 19 28
1 20 70
1 22 31
1 23 23
1 24 100
1 25 82
1 26 5
1 28 50
1 29 63
1 31 72
1 32 53
1 33 63
1 35 25
1 36 31
1 37 65
1 38 65
1 39 19
1 40 43
1 41 92
1 43 94
1 45 31
1 47 55
1 48 7
1 49 77
1 50 40
1 51 65
1 52 47
1 53 98
1 54 91
1 55 99
1 57 51
1 58 0
1 59 31
1 60 77
1 61 5
1 62 99
1 65 57
1 66 46
1 67 98
1 69 44
1 70 81
1 71 60
1 72 13
1 74 39
