300 38000
0 1 16
0 2 54
0 3 2
0 4 29
0 5 31
0 6 94
0 8 56
0 9 39
0 10 98
0 11 95
0 12 6
0 13 1
0 14 44
0 15 73
0 16 13
0 17 33
0 19 35
0 20 80
0 21 94
0 22 42
0 23 52
0 24 47
0 25 58
0 27 38
0 28 57
0 29 82
0 30 51
0 32 93
0 33 44
0 34 57
0 35 44
0 36 23
0 37 31
0 38 70
0 39 58
0 40 32
0 41 80
0 42 41
0 43 59
0 44 59
0 45 18
0 46 71
0 47 63
0 49 84
0 50 21
0 51 11
0 52 70
0 54 45
0 55 15
0 56 30
0 57 83
0 58 38
0 59 52
0 60 78
0 61 5
0 62 99
0 63 72
0 64 73
0 66 82
0 67 73
0 68 93
0 69 53
0 70 69
0 72 12
0 73 4
0 74 58
0 76 13
0 77 91
0 80 74
0 81 20
0 82 1
0 83 29
0 84 1
0 85 31
0 86 80
0 87 40
0 88 44
0 90 96
0 91 86
0 92 40
0 93 5
0 94 94
0 98 84
0 99 86
0 101 97
0 102 67
0 103 5
0 105 65
0 106 48
0 107 96
0 111 97
0 113 5
0 114 69
0 115 67
0 116 27
0 117 33
0 118 11
0 119 43
0 121 76
0 122 71
0 123 22
0 124 19
0 126 75
0 127 64
0 128 90
0 129 14
0 130 66
0 132 73
0 133 78
0 134 77
0 135 100
0 136 21
0 137 68
0 139 61
0 140 39
0 141 81
0 142 41
0 143 47
0 144 38
0 145 6
0 146 94
0 147 92
0 148 35
0 149 61
0 150 63
0 151 64
0 152 98
0 153 10
0 154 2
0 155 60
0 156 6
0 157 94
0 159 13
0 160 43
0 162 49
0 163 74
0 164 41
0 165 61
0 166 77
0 167 10
0 168 66
0 169 90
0 170 36
0 171 72
0 172 78
0 174 58
0 175 21
0 176 30
0 177 45
0 178 42
0 179 24
0 180 34
0 181 68
0 182 95
0 183 7
0 184 20
0 186 26
0 187 89
0 188 21
0 189 8
0 190 41
0 191 90
0 194 96
0 195 6
0 196 27
0 197 44
0 198 96
0 199 47
0 200 68
0 201 88
0 202 44
0 203 46
0 204 34
0 205 82
0 206 59
0 208 80
0 209 24
0 210 95
0 211 13
0 212 29
0 213 15
0 214 43
0 215 82
0 216 18
0 217 34
0 218 32
0 219 34
0 220 77
0 221 36
0 222 39
0 223 45
0 224 63
0 225 84
0 226 85
0 227 62
0 228 83
0 230 18
0 231 10
0 232 100
0 233 87
0 234 45
0 235 49
0 236 42
0 237 14
0 238 89
0 239 50
