300 38000
0 1 31
0 2 49
0 3 55
0 5 65
0 6 74
0 8 18
0 10 63
0 12 34
0 13 38
0 14 61
0 15 72
0 16 4
0 17 52
0 18 52
0 19 74
0 20 73
0 21 4
0 23 44
0 25 8
0 26 0
0 27 57
0 29 5
0 30 58
0 31 48
0 33 23
0 34 75
0 35 56
0 36 38
0 37 56
0 38 19
0 39 59
0 40 34
0 41 92
0 42 6
0 43 41
0 44 16
0 45 41
0 46 37
0 47 6
0 48 1
0 50 51
0 51 23
0 52 54
0 53 80
0 54 38
0 56 60
0 57 7
0 58 18
0 59 80
0 60 31
0 61 71
0 62 56
0 63 33
0 64 9
0 65 61
0 66 72
0 67 63
0 69 15
0 70 91
0 72 45
0 75 1
0 76 0
0 78 20
0 80 37
0 82 82
0 84 75
0 85 66
0 86 72
0 87 84
0 88 11
0 89 48
0 90 49
0 92 77
0 93 31
0 95 2
0 96 57
0 97 21
0 98 27
0 100 62
0 101 79
0 102 29
0 103 43
0 104 23
0 106 48
0 107 16
0 109 97
0 112 68
0 113 9
0 114 0
0 115 72
0 116 39
0 118 27
0 119 57
0 120 87
0 122 60
0 123 50
0 124 39
0 125 25
0 126 79
0 127 24
0 128 100
0 129 56
0 130 65
0 131 90
0 132 1
0 133 26
0 134 65
0 135 97
0 136 66
0 137 52
0 138 11
0 139 88
0 140 72
0 141 52
0 143 21
0 144 27
0 145 73
0 146 52
0 147 62
0 148 34
0 150 35
0 152 73
0 153 57
0 154 45
0 155 97
0 156 11
0 157 83
0 158 77
0 160 94
0 161 45
0 162 78
0 163 18
0 164 82
0 165 91
0 166 97
0 167 81
0 168 69
0 169 67
0 171 81
0 172 53
0 173 59
0 175 33
0 176 43
0 177 89
0 179 33
0 181 95
0 183 5
0 184 43
0 185 68
0 186 87
0 187 31
0 188 11
0 190 39
0 191 38
0 192 2
0 193 76
0 194 65
0 195 35
0 196 30
0 197 21
0 198 41
0 199 78
0 200 46
0 202 51
0 203 15
0 204 96
0 205 57
0 206 26
0 207 23
0 208 58
0 209 11
0 210 23
0 211 79
0 213 15
0 216 86
0 217 8
0 218 4
0 219 24
0 220 44
0 221 29
0 222 8
0 225 22
0 226 79
0 228 15
0 229 20
0 230 88
0 231 24
0 232 83
0 233 19
0 235 87
0 236 16
0 237 79
0 238 95
0 240 62
0 242 70
0 243 60
0 244 55
0 245 33
0 246 94
0 247 91
0 248 95
0 249 60
0 250 20
0 251 99
0 253 61
0 254 6
0 255 55
0 256 32
0 258 91
0 259 73
0 260 32
0 261 53
0 263 11
0 264 0
0 265 96
0 268 6
0 269 59
0 270 78
0 271 94
0 272 38
0 273 74
0 274 1
0 275 13
0 276 8
0 277 3
0 278 81
0 279 44
0 280 73
