300 4000
0 1 29
0 260 81
0 263 94
0 14 28
0 16 72
0 17 64
0 279 18
0 33 95
0 34 21
0 168 58
0 42 45
0 299 27
0 173 96
0 202 26
0 66 32
0 74 4
0 94 89
0 227 51
0 230 76
0 104 82
0 105 12
0 236 69
1 130 8
1 264 34
1 142 58
1 17 94
1 276 98
1 291 61
1 297 90
1 176 15
1 8 88
1 191 37
1 65 14
1 67 48
1 70 39
1 79 90
1 209 80
1 87 17
1 216 32
1 217 28
1 218 19
1 97 39
1 226 79
1 105 16
1 245 76
1 119 29
2 131 16
2 263 95
2 265 88
2 10 84
2 145 71
2 29 73
2 30 26
2 38 3
2 297 76
2 48 91
2 55 62
2 185 32
2 61 21
2 192 8
2 77 95
2 218 74
2 221 48
2 227 50
2 228 7
2 104 4
2 106 88
2 116 68
3 130 46
3 293 92
3 199 49
3 200 43
3 236 96
3 271 1
3 144 84
3 273 67
3 20 96
3 85 49
3 247 21
3 120 25
3 250 7
3 143 39
3 60 32
3 58 27
3 126 22
3 213 45
4 259 67
4 9 75
4 194 1
4 271 65
4 20 87
4 155 29
4 292 58
4 220 91
4 172 59
4 45 35
4 54 35
4 58 11
4 187 53
4 65 48
4 66 90
4 200 76
4 214 89
4 87 35
4 218 15
4 92 77
4 250 59
4 106 55
4 238 80
4 122 92
4 125 36
4 127 0
5 130 47
5 269 18
5 274 79
5 19 4
5 149 6
5 151 8
5 31 74
5 290 58
5 167 6
5 169 16
5 52 1
5 184 92
5 187 1
5 60 81
5 61 15
5 191 82
5 192 21
5 66 52
5 200 37
5 34 42
5 83 71
5 220 51
5 102 64
5 104 47
5 236 70
5 112 67
5 252 35
6 132 45
6 260 61
6 135 94
6 264 54
6 138 35
6 272 23
6 195 5
6 148 31
6 22 78
6 153 16
6 24 5
6 196 53
6 285 9
6 292 96
6 44 73
6 46 68
6 136 21
6 54 19
6 60 82
6 61 92
6 67 74
6 147 42
6 79 84
6 216 7
6 89 62
6 90 8
6 207 69
6 98 71
6 103 78
6 233 88
6 275 12
6 245 75
6 127 33
7 131 22
7 261 93
7 267 78
7 141 66
7 17 60
7 147 6
7 25 78
7 156 92
7 290 65
7 38 82
7 171 16
7 51 59
7 182 5
7 191 62
7 194 62
7 205 96
7 223 7
7 225 90
7 102 23
7 115 77
7 120 12
7 123 72
8 260 73
8 257 6
8 9 7
8 12 15
8 18 65
8 281 47
8 155 32
8 28 95
8 287 37
8 32 11
8 295 95
8 44 1
8 175 37
8 49 52
8 182 32
8 55 56
8 57 49
8 288 64
8 70 40
8 200 26
8 204 57
8 76 76
8 80 82
8 210 32
8 213 46
8 216 66
8 227 99
8 239 71
8 115 79
8 119 32
8 252 89
9 132 17
9 22 21
9 266 64
9 142 6
9 277 10
9 278 52
9 23 18
9 260 64
9 159 6
9 161 10
9 291 74
9 36 68
9 293 12
9 39 50
9 40 82
9 174 2
9 136 86
9 10 83
9 192 75
9 84 23
9 86 24
9 117 57
9 119 53
9 121 19
10 132 25
10 134 95
10 138 9
10 139 15
10 269 8
10 142 36
10 161 44
10 167 74
10 180 44
10 55 96
10 71 44
10 74 38
10 79 35
10 211 29
10 222 3
10 224 96
10 226 47
10 229 44
10 106 6
10 39 29
10 244 13
10 253 16
10 127 35
11 130 38
11 132 22
11 269 18
11 20 50
11 25 51
11 283 38
11 161 54
11 167 39
11 42 50
11 180 14
11 60 53
11 189 29
11 195 85
11 73 81
11 214 49
11 216 95
11 92 35
11 223 37
11 96 53
11 100 78
11 234 63
11 61 5
11 244 67
11 255 49
12 134 14
12 263 32
12 265 99
12 138 29
12 139 3
12 88 78
12 276 88
12 22 70
12 28 24
12 157 76
12 158 88
12 91 84
12 164 78
12 167 68
12 43 86
12 175 85
12 136 5
12 266 9
12 62 30
12 71 32
12 202 8
12 207 32
12 80 84
12 81 11
12 84 38
12 216 21
12 219 75
12 97 34
12 114 75
12 79 10
12 250 23
12 126 58
13 225 89
13 290 0
13 299 49
13 71 13
13 268 76
13 106 20
13 62 41
13 190 25
13 269 11
13 29 69
13 208 7
13 58 58
13 139 14
13 53 34
13 214 60
13 126 85
13 282 11
13 175 53
13 253 62
13 158 96
13 223 37
14 257 14
14 258 100
14 260 77
14 262 39
14 147 39
14 277 73
14 23 32
14 288 76
14 35 14
14 170 26
14 174 24
14 51 57
14 186 94
14 60 59
14 194 56
14 195 96
14 68 85
14 71 64
14 73 24
14 76 50
14 205 73
14 214 57
