300 4000
0 258 24
0 131 31
0 262 23
0 263 0
0 136 36
0 265 66
0 273 97
0 271 41
0 144 55
0 145 69
0 276 27
0 24 6
0 162 25
0 169 39
0 62 19
0 191 94
0 67 98
0 205 32
0 208 84
0 210 48
0 227 93
0 102 46
0 103 73
0 236 23
0 239 50
0 114 45
0 245 91
0 120 6
1 4 33
1 136 28
1 267 15
1 150 15
1 281 47
1 28 61
1 159 31
1 35 54
1 38 86
1 295 15
1 172 72
1 51 49
1 54 31
1 183 97
1 64 79
1 198 10
1 79 71
1 210 65
1 291 85
1 97 24
1 227 35
1 113 21
1 244 42
1 119 53
1 122 11
1 123 7
2 225 29
2 258 47
2 131 89
2 292 18
2 6 54
2 8 66
2 105 21
2 299 81
2 268 88
2 15 85
2 259 5
2 85 23
2 118 90
2 151 34
2 36 87
2 219 8
2 117 83
2 285 8
2 53 40
3 258 87
3 260 23
3 135 28
3 264 80
3 142 19
3 143 67
3 273 17
3 22 5
3 289 69
3 162 97
3 36 72
3 170 73
3 173 83
3 47 54
3 136 91
3 50 54
3 181 16
3 59 48
3 190 60
3 76 99
3 79 39
3 89 77
3 8 40
3 121 16
4 132 2
4 266 67
4 269 72
4 272 85
4 281 30
4 25 63
4 285 33
4 296 62
4 173 22
4 178 72
4 52 47
4 53 36
4 184 52
4 57 88
4 186 80
4 63 58
4 70 15
4 203 75
4 77 24
4 214 96
4 95 20
4 115 61
4 120 32
4 254 68
4 127 70
5 128 73
5 257 16
5 262 32
5 145 62
5 147 2
5 278 60
5 24 97
5 285 93
5 170 36
5 43 14
5 63 79
5 192 28
5 203 51
5 197 31
5 75 5
5 218 77
5 93 73
5 280 31
5 106 17
5 109 77
5 115 94
5 253 49
6 295 80
6 180 16
6 292 27
6 261 38
6 262 62
6 7 37
6 72 27
6 169 39
6 138 8
6 299 36
6 238 41
6 104 14
6 116 48
6 85 71
6 249 6
6 248 2
6 185 23
6 53 93
6 199 58
6 287 19
7 264 22
7 9 79
7 266 61
7 139 5
7 22 92
7 153 30
7 282 69
7 28 44
7 154 31
7 286 71
7 34 13
7 291 1
7 165 28
7 297 50
7 49 44
7 188 27
7 193 94
7 68 85
7 201 25
7 80 70
7 81 60
7 215 39
7 216 31
7 90 91
7 219 51
7 97 72
7 229 2
7 60 38
7 245 73
7 118 33
7 251 49
7 253 74
8 261 55
8 266 83
8 271 95
8 144 65
8 19 47
8 277 5
8 278 78
8 24 49
8 165 89
8 298 49
8 179 11
8 181 26
8 186 43
8 74 31
8 211 37
8 90 35
8 293 13
8 106 23
8 107 9
8 238 9
9 240 31
9 163 82
9 139 88
9 134 36
9 252 68
9 266 19
9 299 8
9 165 55
9 47 54
9 16 12
9 209 18
9 274 18
9 148 18
9 277 0
9 28 10
9 253 59
9 190 17
9 63 18
10 131 41
10 267 93
10 13 9
10 144 77
10 147 12
10 24 60
10 159 93
10 294 5
10 298 47
