300 38000
0 1 66
0 3 3
0 4 7
0 5 82
0 6 69
0 7 16
0 8 44
0 9 21
0 10 65
0 11 73
0 12 90
0 13 93
0 14 35
0 15 21
0 16 54
0 17 49
0 18 89
0 19 3
0 20 9
0 21 81
0 22 93
0 25 73
0 26 60
0 27 41
0 28 79
0 29 66
0 30 9
0 31 11
0 32 88
0 33 55
0 34 71
0 37 96
0 38 15
0 39 7
0 40 99
0 41 46
0 42 79
0 43 83
0 44 28
0 45 47
0 46 86
0 47 67
0 48 1
0 49 78
0 50 45
0 51 55
0 53 47
0 54 38
0 55 75
0 56 44
0 57 87
0 58 89
0 60 47
0 61 96
0 63 46
0 64 46
0 65 67
0 66 16
0 67 41
0 68 49
0 69 52
0 70 27
0 71 83
0 72 89
0 73 36
0 75 60
0 76 78
0 77 47
0 78 34
0 79 10
0 81 8
0 82 18
0 83 4
0 84 57
0 85 66
0 86 28
0 88 52
0 89 76
0 91 29
0 92 86
0 93 16
0 94 17
0 95 23
0 96 74
0 98 8
0 99 4
0 100 26
0 101 69
0 102 34
0 104 89
0 105 90
0 106 91
0 107 3
0 108 34
0 109 10
0 110 6
0 111 52
0 112 67
0 113 56
0 114 95
0 115 1
0 117 52
0 119 26
0 120 88
0 121 26
0 122 95
0 123 57
0 124 53
0 125 25
0 127 10
0 128 57
0 129 78
0 130 64
0 131 97
0 132 28
0 133 79
0 134 38
0 135 98
0 137 38
0 141 72
0 142 24
0 143 93
0 144 32
0 146 66
0 148 0
0 149 79
0 151 63
0 152 50
0 153 18
0 154 12
0 155 33
0 156 91
0 157 94
0 158 10
0 160 3
0 163 34
0 165 34
0 166 5
0 167 27
0 168 83
0 169 79
0 170 51
0 171 60
0 172 66
0 173 59
0 174 5
0 175 76
0 177 88
0 178 7
0 179 39
0 180 93
0 181 78
0 182 30
0 183 64
0 185 37
0 186 40
0 187 52
0 188 88
0 190 3
0 191 53
0 193 37
0 194 5
0 195 59
0 196 76
0 197 24
0 198 25
0 199 76
0 200 87
0 201 93
0 202 27
0 203 6
0 205 78
0 206 75
0 207 4
0 208 68
0 209 0
0 210 94
0 211 89
0 212 67
0 213 95
0 214 65
0 215 53
0 216 37
0 217 13
0 218 86
0 219 91
0 220 53
0 221 52
0 222 47
0 223 67
0 224 67
0 225 23
0 226 51
0 227 54
0 228 91
0 229 45
0 230 57
0 231 88
0 233 98
0 234 82
0 235 96
0 236 35
0 237 14
0 238 4
0 239 27
0 240 69
0 241 71
0 242 16
0 243 20
0 244 93
0 246 97
0 247 50
0 248 47
0 249 22
0 250 19
0 251 21
0 254 99
0 255 65
0 256 85
0 257 38
0 258 28
0 259 73
0 260 100
0 261 38
0 262 10
0 263 33
0 265 90
0 266 46
0 267 89
0 268 45
0 270 28
0 271 84
0 272 83
0 274 28
0 275 41
0 276 36
0 277 89
0 278 13
0 279 32
0 280 31
0 281 61
0 282 38
0 283 23
0 284 74
0 285 89
0 286 88
0 287 74
0 288 40
0 289 51
0 290 90
0 293 69
0 294 89
0 295 12
0 296 58
0 298 20
0 299 28
1 3 11
1 4 65
1 5 25
1 6 56
1 7 97
1 8 67
1 9 90
1 12 19
1 13 1
1 14 71
1 15 24
1 16 26
1 17 28
1 18 76
1 19 49
1 20 43
1 21 65
1 23 74
1 24 50
1 25 30
1 26 75
1 27 52
1 28 9
1 29 94
1 30 33
1 31 3
1 32 24
1 33 90
1 34 29
1 35 63
1 36 29
1 37 89
1 38 78
1 39 19
1 40 78
1 41 99
1 42 10
1 43 81
1 44 35
1 45 70
1 47 22
1 49 35
1 50 44
1 51 45
1 52 7
1 53 35
1 54 87
1 55 97
1 56 51
1 57 24
1 58 63
1 59 86
1 61 97
1 63 63
1 64 76
1 65 13
1 66 6
1 68 29
1 69 81
1 71 15
1 73 99
1 74 69
1 75 57
1 76 65
1 77 78
1 78 0
1 79 90
1 80 33
1 82 97
1 83 66
1 84 78
1 85 98
1 86 37
1 87 65
1 88 79
1 89 72
1 90 19
1 91 20
1 92 51
1 93 72
1 95 23
1 96 66
1 97 66
1 98 52
1 99 41
1 100 94
1 103 25
1 104 52
1 105 2
1 106 49
1 107 93
1 108 77
1 109 94
1 110 73
1 112 91
1 113 44
1 114 96
1 115 4
1 117 17
1 118 74
1 119 29
1 120 42
1 121 81
1 122 25
1 124 1
1 125 16
1 126 66
1 127 20
1 128 34
1 129 71
1 130 83
1 131 75
1 132 15
1 133 48
1 134 21
1 135 75
1 136 15
1 137 18
1 138 29
1 139 55
1 141 13
1 142 63
1 143 3
1 144 11
1 145 43
1 147 17
1 149 5
1 150 84
1 152 57
1 153 24
1 154 25
1 155 80
1 156 73
1 157 79
1 159 24
1 161 57
1 162 39
1 163 48
1 164 44
1 165 55
1 166 26
1 167 65
1 170 17
1 171 37
1 172 26
1 173 42
1 174 21
1 175 28
1 176 75
1 177 87
1 178 2
1 179 28
1 180 42
1 181 20
1 182 10
1 183 100
1 184 12
1 185 73
1 186 90
1 187 47
1 188 99
1 189 70
1 190 10
1 192 62
1 193 96
1 194 72
1 195 53
1 196 49
1 197 49
1 198 14
1 199 43
1 200 90
1 201 47
1 202 45
1 204 22
1 205 54
1 207 15
1 209 75
1 210 98
1 211 35
1 212 59
1 213 25
1 214 47
1 215 83
1 216 65
1 217 91
1 218 54
1 221 86
1 222 28
1 223 11
1 225 83
1 226 93
1 227 18
1 231 52
1 232 83
1 233 13
1 235 38
1 236 4
1 237 38
1 239 72
1 240 14
1 241 8
1 242 10
1 244 17
1 245 52
1 246 29
1 247 86
1 248 65
1 249 44
1 250 73
1 251 53
1 252 12
1 253 9
1 256 10
1 257 97
1 258 0
1 259 4
1 260 9
1 261 52
1 262 9
1 263 60
1 264 42
1 265 22
1 266 12
1 267 82
1 268 96
1 270 20
1 271 67
1 272 72
1 273 38
1 275 75
1 276 87
1 277 71
1 278 40
1 279 1
1 280 67
1 282 70
1 283 54
1 284 40
1 285 99
1 286 1
1 288 77
1 289 3
1 290 82
1 291 32
1 292 14
1 293 26
1 294 93
1 295 60
1 296 44
1 297 50
1 299 77
2 3 3
2 4 51
2 5 57
2 7 21
2 8 41
2 9 65
2 10 87
2 11 30
2 12 56
2 13 57
2 14 5
2 15 32
2 16 5
2 17 62
2 19 90
2 20 4
2 22 16
2 24 68
2 25 53
2 26 77
2 29 48
2 32 76
2 33 4
2 34 15
2 35 46
2 36 35
2 37 46
2 38 29
2 39 29
2 40 32
2 41 69
2 42 49
2 43 65
2 44 91
2 45 48
2 46 43
2 48 33
2 49 90
2 50 55
2 51 14
2 52 31
2 53 55
2 54 27
2 55 92
2 56 64
2 57 98
2 58 76
2 59 77
2 60 23
2 61 0
2 62 51
2 63 75
2 64 15
2 65 50
2 66 44
2 67 1
2 68 90
2 69 8
2 70 47
2 71 50
2 72 50
2 73 65
2 74 71
2 75 66
2 78 29
2 79 2
2 80 66
2 81 33
2 82 96
2 85 82
2 86 71
2 87 64
2 88 3
2 89 36
2 90 22
2 91 51
2 92 37
2 93 100
2 94 96
2 95 71
2 96 30
2 97 66
2 98 72
2 99 33
2 100 30
2 101 33
2 102 22
2 103 36
2 104 65
2 105 63
2 107 56
2 108 25
2 109 28
2 110 56
2 111 67
2 112 20
2 113 86
2 114 40
2 116 38
2 117 34
2 118 80
2 119 95
2 120 23
2 121 10
2 123 9
2 124 32
2 125 83
2 126 38
2 127 97
2 128 91
2 129 1
2 130 100
2 131 59
2 132 36
2 133 29
2 134 95
2 135 74
2 136 34
2 137 42
2 138 19
2 139 71
2 141 20
2 143 12
2 144 69
2 145 48
2 146 88
2 147 33
2 148 54
2 149 33
2 150 36
2 151 14
2 152 5
2 153 28
2 155 41
2 156 18
2 157 47
2 158 72
2 159 65
2 160 43
2 161 57
2 163 99
2 164 45
2 166 58
2 167 23
2 169 69
2 170 81
2 171 74
2 172 28
2 173 88
2 174 91
2 175 24
2 176 5
2 177 50
2 178 83
2 179 89
2 180 39
2 182 20
2 183 97
2 185 9
2 187 54
2 188 7
2 189 34
2 191 28
2 192 13
2 193 66
2 194 3
2 195 35
2 196 89
2 197 92
2 198 60
2 199 58
2 200 7
2 202 14
2 203 30
2 204 43
2 205 98
2 206 33
2 207 26
2 208 17
2 210 10
2 211 26
2 212 19
2 213 7
2 214 94
2 215 45
2 216 22
2 217 70
2 218 82
2 219 81
2 220 87
2 221 84
2 222 71
2 223 5
2 224 50
2 225 35
2 226 8
2 227 74
2 228 75
2 229 25
2 230 59
2 231 26
2 232 78
2 233 58
2 234 92
2 235 65
2 236 48
2 237 90
2 238 61
2 239 5
2 240 99
2 241 6
2 242 43
2 243 68
2 244 32
2 246 27
2 248 86
2 249 54
2 251 45
2 252 82
2 254 49
2 255 83
2 256 30
2 259 19
2 260 30
2 261 3
2 262 5
2 263 19
2 264 15
2 265 49
2 266 70
2 267 93
2 268 69
2 269 59
2 270 51
2 271 88
2 272 7
2 274 74
2 275 88
2 276 63
2 277 41
2 278 3
2 279 63
2 280 78
2 281 74
2 282 16
2 283 63
2 284 78
2 285 60
2 288 55
2 289 22
2 291 48
2 293 96
2 294 36
2 295 93
2 296 28
2 298 98
3 4 58
3 6 50
3 7 48
3 8 63
3 9 57
3 11 30
3 12 95
3 13 30
3 14 55
3 15 91
3 16 43
3 17 59
3 18 98
3 19 40
3 20 90
3 21 21
3 25 10
3 28 37
3 29 22
3 30 21
3 31 54
3 32 88
3 33 19
3 34 45
3 35 59
3 36 38
3 37 62
3 38 86
3 39 11
3 40 45
3 41 59
3 42 15
3 43 70
3 45 74
3 46 37
3 47 73
3 48 47
3 50 100
3 51 91
3 52 12
3 54 45
3 55 72
3 56 76
3 57 72
3 58 77
3 59 58
3 61 28
3 62 23
3 63 12
3 64 46
3 65 19
3 66 5
3 67 88
3 68 57
3 70 84
3 71 80
3 72 61
3 73 10
3 74 80
3 75 73
3 76 84
3 77 60
3 78 31
3 79 10
3 80 34
3 81 18
3 82 31
3 83 59
3 84 21
3 85 63
3 86 45
3 87 32
3 88 94
3 89 2
3 90 78
3 91 6
3 92 31
3 93 59
3 94 29
3 95 13
3 96 26
3 97 34
3 98 28
3 99 32
3 100 25
3 101 14
3 102 15
3 103 80
3 104 57
3 107 72
3 108 8
3 109 26
3 113 60
3 114 54
3 115 21
3 116 6
3 117 64
3 118 100
3 119 56
3 120 94
3 121 53
3 122 50
3 123 71
3 124 83
3 125 70
3 126 20
3 127 60
3 129 98
3 130 13
3 131 23
3 132 49
3 133 97
3 135 83
3 136 13
3 137 38
3 138 100
3 139 62
3 140 79
3 141 44
3 144 75
3 145 81
3 146 9
3 147 81
3 150 14
3 152 46
3 153 19
3 154 1
3 155 13
3 156 24
3 157 68
3 158 69
3 159 4
3 160 5
3 161 58
3 162 18
3 163 77
3 164 56
3 165 31
3 166 7
3 167 69
3 168 22
3 169 56
3 170 10
3 171 45
3 172 2
3 173 59
3 174 53
3 175 15
3 177 21
3 178 68
3 179 39
3 180 85
3 181 97
3 182 23
3 183 3
3 184 63
3 185 46
3 186 36
3 187 37
3 188 7
3 189 69
3 190 93
3 192 39
3 194 22
3 196 47
3 197 72
3 199 44
3 200 15
3 201 27
3 202 23
3 203 98
3 204 75
3 205 1
3 207 81
3 209 92
3 211 65
3 213 53
3 214 2
3 215 10
3 216 67
3 218 70
3 220 50
3 221 36
3 222 83
3 224 66
3 225 94
3 226 74
3 227 47
3 229 24
3 230 83
3 231 33
3 232 84
3 233 40
3 234 98
3 235 7
3 236 29
3 237 56
3 238 79
3 239 70
3 240 88
3 241 49
3 242 64
3 243 28
3 244 83
3 245 62
3 246 32
3 247 28
3 249 67
3 250 6
3 251 100
3 252 37
3 254 60
3 256 36
3 257 55
3 259 29
3 260 56
3 261 22
3 262 79
3 263 80
3 264 66
3 266 14
3 267 73
3 268 21
3 269 16
3 270 32
3 271 39
3 272 80
3 274 27
3 275 59
3 277 41
3 278 11
3 279 29
3 280 50
3 281 45
3 282 56
3 283 82
3 285 27
3 287 13
3 288 56
3 289 79
3 290 8
3 291 10
3 292 90
3 293 60
3 294 96
3 295 95
3 296 0
3 298 68
3 299 55
4 5 37
4 6 82
4 7 34
4 8 19
4 9 20
4 10 51
4 11 27
4 12 7
4 13 65
4 14 38
4 15 17
4 16 20
4 17 84
4 18 35
4 19 80
4 20 24
4 22 69
4 23 29
4 24 17
4 25 87
4 26 82
4 27 23
4 28 22
4 29 73
4 30 22
4 31 0
4 33 61
4 34 17
4 35 14
4 36 94
4 37 1
4 38 87
4 39 24
4 41 26
4 42 30
4 43 92
4 44 81
4 46 58
4 47 38
4 48 66
4 50 99
4 51 30
4 52 69
4 53 42
4 54 57
4 55 5
4 57 83
4 58 10
4 59 5
4 60 20
4 62 59
4 63 18
4 64 82
4 66 2
4 67 100
4 68 44
4 69 92
4 71 84
4 72 30
4 73 40
4 74 65
4 76 51
4 77 77
