300 38000
0 1 70
0 3 82
0 4 46
0 6 83
0 7 60
0 8 19
0 9 27
0 11 23
0 12 7
0 13 12
0 16 12
0 17 6
0 18 64
0 19 2
0 20 2
0 21 16
0 23 92
0 24 56
0 25 3
0 27 23
0 29 39
0 32 72
0 33 28
0 34 34
0 35 99
0 36 1
0 37 3
0 38 33
0 39 94
0 42 29
0 43 41
0 44 9
0 45 56
0 46 80
0 47 79
0 50 77
0 53 82
0 54 47
0 55 73
0 56 71
0 57 47
0 58 10
0 59 63
0 60 96
0 61 15
0 62 16
0 63 25
0 65 42
0 66 21
0 67 59
0 68 69
0 69 73
0 71 89
0 72 98
0 73 81
0 74 12
0 77 79
0 78 33
0 79 23
0 80 87
0 82 46
0 83 4
0 85 73
0 86 67
0 87 16
0 88 44
0 91 22
0 92 37
0 93 76
0 94 60
0 95 47
0 97 24
0 98 91
0 99 83
0 100 72
0 101 13
0 102 60
0 103 22
0 104 85
0 105 54
0 106 54
0 107 45
0 108 42
0 109 7
0 110 6
0 111 75
0 113 89
0 114 45
0 115 95
0 116 80
0 117 29
0 118 62
0 119 19
0 120 9
0 121 86
0 122 78
0 123 5
0 124 12
0 125 30
0 126 82
0 128 48
0 129 80
0 130 23
0 132 36
0 134 53
0 135 79
0 136 69
0 137 43
0 139 75
0 140 4
0 142 20
0 144 76
0 145 3
0 146 38
0 147 55
0 148 79
0 149 32
0 150 61
0 151 63
0 152 95
0 153 79
0 154 93
0 155 28
0 156 13
0 157 16
0 158 21
0 159 50
0 160 78
0 161 14
0 162 53
0 163 83
0 164 35
0 166 79
0 167 84
0 168 4
0 169 87
0 170 5
0 172 100
0 173 4
0 174 29
0 175 52
0 176 67
0 177 2
0 178 22
0 179 92
0 180 1
0 181 12
0 182 29
0 184 12
0 185 11
0 186 91
0 187 80
0 189 17
0 190 74
0 191 28
0 192 99
0 196 36
0 197 61
0 198 74
0 199 5
0 200 38
0 201 92
0 202 8
0 203 71
0 204 72
0 206 28
0 207 9
0 208 16
0 209 88
0 210 62
0 211 16
0 212 26
0 213 14
0 215 64
0 216 72
0 217 94
0 218 9
0 219 62
0 220 80
0 221 63
0 222 14
0 223 48
0 224 16
0 225 35
0 226 80
0 227 17
0 228 19
0 229 6
0 230 88
0 231 69
0 232 61
0 233 60
0 234 78
0 235 27
0 236 32
0 237 33
0 238 79
0 239 39
0 240 71
0 241 65
0 242 46
0 243 32
0 244 12
0 245 7
0 247 77
0 248 81
0 249 67
0 250 46
0 251 11
0 252 55
0 254 11
0 255 66
0 256 48
0 257 80
0 258 33
0 259 22
0 262 75
0 264 71
0 265 11
0 266 94
0 267 96
0 268 32
0 269 87
0 270 84
0 272 36
0 273 31
0 274 89
0 275 48
0 276 42
0 277 43
0 278 23
0 279 96
0 282 55
0 283 89
0 284 0
0 285 4
0 286 72
0 287 6
0 288 46
0 289 58
0 290 39
0 292 5
0 293 94
0 294 80
0 295 87
0 296 9
0 297 11
0 298 61
0 299 71
1 2 19
1 3 95
1 4 35
1 5 89
1 6 50
1 7 93
1 9 95
1 10 4
1 11 77
1 13 47
1 14 84
1 15 36
1 16 99
1 17 82
1 18 48
1 19 61
1 20 20
1 21 33
1 24 44
1 25 57
1 26 59
1 27 24
1 28 47
1 30 29
1 31 2
1 32 18
1 33 16
1 34 20
1 35 29
1 36 27
1 38 13
1 39 87
1 40 85
1 41 92
1 42 4
1 44 29
1 47 76
1 48 21
1 50 100
1 51 18
1 52 95
1 53 54
1 54 90
1 55 72
1 57 69
1 58 73
1 59 93
1 61 13
1 62 36
1 63 67
1 64 92
1 65 22
1 66 16
1 67 14
1 68 7
1 69 17
1 70 16
1 71 22
1 72 78
1 74 79
1 75 44
1 76 55
1 77 58
1 78 65
1 79 70
1 80 10
1 81 29
1 82 25
1 83 8
1 84 4
1 85 77
1 86 54
1 88 33
1 89 91
1 90 19
1 91 79
1 92 66
1 93 37
1 94 23
1 95 75
1 96 86
1 98 93
1 99 45
1 100 90
1 101 44
1 102 86
1 103 43
1 104 86
1 105 8
1 107 30
1 108 69
1 109 22
1 110 58
1 111 7
1 112 52
1 113 48
1 114 84
1 115 70
1 116 91
1 117 11
1 118 16
1 119 1
1 120 94
1 121 23
1 122 42
1 124 19
1 125 32
1 127 57
1 128 52
1 129 94
1 130 44
1 131 57
1 132 54
1 133 19
1 135 89
1 136 59
1 137 53
1 138 76
1 139 46
1 140 82
1 141 48
1 142 75
1 143 53
1 144 71
1 145 94
1 146 36
1 147 49
1 148 6
1 149 54
1 150 12
1 152 23
1 153 78
1 154 94
1 155 69
1 156 34
1 157 81
1 159 75
1 160 65
1 161 72
1 162 82
1 163 91
1 165 83
1 166 47
1 167 97
1 168 83
1 169 50
1 170 23
1 171 61
1 172 8
1 173 20
1 174 28
1 175 85
1 176 7
1 177 89
1 179 75
1 180 56
1 181 56
1 182 24
1 183 2
1 184 37
1 185 90
1 188 31
1 189 0
1 190 8
1 191 76
1 192 71
1 193 16
1 194 13
1 195 22
1 196 13
1 197 7
1 199 56
1 200 11
1 201 67
1 202 59
1 203 28
1 205 38
1 206 44
1 207 86
1 208 73
1 209 67
1 210 15
1 211 70
1 212 61
1 213 54
1 214 24
1 215 60
1 216 11
1 217 35
1 218 39
1 219 60
1 220 79
1 222 70
1 223 87
1 224 90
1 225 10
1 227 28
1 228 45
1 229 5
1 230 39
1 233 32
1 234 50
1 236 71
1 237 81
1 238 52
1 239 84
1 240 29
1 242 89
1 243 85
1 244 91
1 245 66
1 246 85
1 247 56
1 250 13
1 251 50
1 252 41
1 253 95
1 254 38
1 255 87
1 256 70
1 258 76
1 259 75
1 260 50
1 261 52
1 263 76
1 264 2
1 267 4
1 268 7
1 269 2
1 270 42
1 271 62
1 272 61
1 273 1
1 274 38
1 275 56
1 276 26
1 279 32
1 280 6
1 281 47
1 282 38
1 283 88
1 285 67
1 286 69
1 287 93
1 288 32
1 289 77
1 290 8
1 291 61
1 292 97
1 293 96
1 294 85
1 295 11
1 296 100
1 297 35
1 298 30
2 3 27
2 4 91
2 5 0
2 6 16
2 7 94
2 9 34
2 10 76
2 11 58
2 12 35
2 13 10
2 14 12
2 15 2
2 16 72
2 17 39
2 18 98
2 19 71
2 21 13
2 22 31
2 23 57
2 24 25
2 25 57
2 26 73
2 27 3
2 28 81
2 29 44
2 32 16
2 33 40
2 34 10
2 35 9
2 36 50
2 37 66
2 38 89
2 39 38
2 40 33
2 42 22
2 43 48
2 44 89
2 45 96
2 46 56
2 47 23
2 48 9
2 49 43
2 50 6
2 52 62
2 53 93
2 54 40
2 56 62
2 57 70
2 58 44
2 60 39
2 61 87
2 62 21
2 63 0
2 64 59
2 65 29
2 66 68
2 67 11
2 68 52
2 69 85
2 70 49
2 72 37
2 74 44
2 75 87
2 77 81
2 78 13
2 79 88
2 80 22
2 81 68
2 82 88
2 83 35
2 85 66
2 86 44
2 88 8
2 89 86
2 90 47
2 91 67
2 92 53
2 93 13
2 94 28
2 96 18
2 97 53
2 98 5
2 99 77
2 100 22
2 101 27
2 102 18
2 103 91
2 104 30
2 105 25
2 106 14
2 107 63
2 108 97
2 109 33
2 110 79
2 111 41
2 112 16
2 113 49
2 114 56
2 115 38
2 116 71
2 117 30
2 118 71
2 119 44
2 120 47
2 121 28
2 122 22
2 123 77
2 124 1
2 125 8
2 126 75
2 127 93
2 129 21
2 130 22
2 131 2
2 132 75
2 133 52
2 134 37
2 135 89
2 136 8
2 139 99
2 140 79
2 141 19
2 142 90
2 144 66
2 145 3
2 146 6
2 147 19
2 149 95
2 150 70
2 151 26
2 152 55
2 153 24
2 154 2
2 155 53
2 156 39
2 157 100
2 158 78
2 159 39
2 160 92
2 162 76
2 163 67
2 164 28
2 165 45
2 166 69
