300 4000
0 265 1
0 267 73
0 140 12
0 273 96
0 150 68
0 24 81
0 25 66
0 156 54
0 297 84
0 284 97
0 53 65
0 195 0
0 11 9
0 81 81
0 86 95
0 101 51
0 230 27
0 209 41
0 109 68
0 239 80
0 113 28
0 246 67
0 249 43
0 127 25
0 255 51
1 150 94
1 263 0
1 8 12
1 137 35
1 267 84
1 268 84
1 271 4
1 16 24
1 145 21
1 146 45
1 278 95
1 160 16
1 34 53
1 164 85
1 168 85
1 169 45
1 171 23
1 46 33
1 54 41
1 183 64
1 184 59
1 62 68
1 191 11
1 70 34
1 72 82
1 212 35
1 88 85
1 36 91
1 233 24
1 120 5
1 84 95
1 124 56
2 149 78
2 3 85
2 4 70
2 6 75
2 137 67
2 138 51
2 139 11
2 142 96
2 15 44
2 273 40
2 20 8
2 238 92
2 281 31
2 288 78
2 39 76
2 243 27
2 183 93
2 56 52
2 71 54
2 76 9
2 204 51
2 85 88
2 216 14
2 221 100
2 95 49
2 96 43
2 231 54
2 110 57
2 113 92
2 115 100
2 123 75
2 213 32
3 161 77
3 261 74
3 262 55
3 232 38
3 41 5
3 171 63
3 108 22
3 61 9
3 46 68
3 175 42
3 144 89
3 19 0
3 214 16
3 83 12
3 283 33
3 221 38
3 286 51
3 101 46
4 130 27
4 259 71
4 9 25
4 10 93
4 23 97
4 157 89
4 33 47
4 36 22
4 293 24
4 43 47
4 44 88
4 173 2
4 184 49
4 58 61
4 65 2
4 69 6
4 71 82
4 72 4
4 205 82
4 207 79
4 226 28
4 227 22
4 112 47
4 118 10
4 119 59
4 254 17
5 128 26
5 256 69
5 261 98
5 129 10
5 138 91
5 270 74
5 143 91
5 17 15
5 148 70
5 154 77
5 28 59
5 34 91
5 38 94
5 167 82
5 182 87
5 55 98
5 184 78
5 57 78
5 58 46
5 66 85
5 67 5
5 202 54
5 211 24
5 89 6
5 220 98
5 93 13
5 97 91
5 235 35
5 238 58
5 112 29
5 244 27
5 248 59
6 129 82
6 10 59
6 269 64
6 270 8
6 15 42
6 272 35
6 23 21
6 153 14
6 154 54
6 26 73
6 288 63
6 171 12
6 48 45
6 59 70
6 188 44
6 77 45
6 233 2
6 105 93
6 237 66
6 113 57
6 246 38
6 119 56
6 124 100
6 126 59
7 258 75
7 259 67
7 260 30
7 12 67
7 130 13
7 16 1
7 20 12
7 21 51
7 279 99
7 280 5
7 28 42
7 35 71
7 166 43
7 295 12
7 40 85
7 43 83
7 173 71
7 56 39
7 78 99
7 291 64
7 99 63
7 229 100
7 103 82
7 111 53
7 113 14
7 148 30
7 255 24
8 129 19
8 261 95
8 262 68
8 11 61
8 141 89
8 145 78
8 274 64
8 22 35
8 155 2
8 285 82
8 278 54
8 134 35
8 167 11
8 43 41
8 44 52
8 50 50
8 183 78
8 225 97
8 72 67
8 202 31
8 34 69
8 208 32
8 215 62
8 93 86
8 222 74
8 37 95
8 224 79
8 80 39
8 226 74
8 99 47
8 102 76
8 103 2
8 113 76
8 118 44
8 248 41
8 121 9
8 123 1
9 257 20
9 258 4
9 261 64
9 274 21
9 278 71
9 152 23
9 286 32
9 290 93
9 40 47
9 297 35
9 56 38
9 201 75
9 80 89
9 212 8
9 91 96
9 94 18
9 226 59
9 227 33
9 100 1
9 146 50
9 239 65
9 246 34
9 252 76
9 254 73
10 257 5
10 129 49
10 136 29
10 272 40
10 67 58
10 151 88
10 159 98
10 160 48
10 162 67
10 41 26
10 52 29
10 195 33
10 197 74
10 219 77
10 250 39
10 223 51
10 228 95
10 107 27
10 115 14
10 122 92
10 254 73
11 266 43
11 15 61
11 272 4
11 148 40
11 277 37
11 150 98
11 282 36
11 290 91
11 169 84
11 59 1
11 190 95
11 196 8
11 69 87
11 75 65
11 87 5
11 217 54
11 95 33
11 96 75
11 239 75
11 113 92
11 245 1
11 120 88
11 254 88
12 139 28
12 140 53
12 142 21
12 144 51
12 20 68
12 22 41
12 279 1
12 153 80
12 154 95
12 158 58
12 298 63
12 299 5
12 56 41
12 58 62
12 62 90
12 194 20
12 268 84
12 74 6
12 184 1
12 82 8
12 85 92
12 216 63
12 16 46
12 98 11
12 272 35
12 111 38
12 113 88
12 246 89
12 170 98
12 23 17
12 255 17
13 264 53
13 137 0
13 269 61
13 273 49
13 150 25
13 280 50
13 25 46
13 156 18
13 30 19
13 291 46
13 37 95
13 41 95
13 43 11
13 172 66
13 221 69
13 184 92
13 58 96
13 63 12
13 197 21
13 205 26
13 297 92
13 214 33
13 91 10
13 92 92
13 93 7
13 145 37
13 233 70
13 107 5
13 253 88
13 113 80
13 119 20
13 125 40
14 193 91
14 130 99
14 68 30
14 262 4
14 199 21
14 76 53
14 234 48
14 235 40
14 236 27
14 269 59
14 207 49
14 273 83
14 51 72
14 113 90
14 22 49
14 184 84
14 132 26
14 239 16
14 39 39
14 295 17
15 258 19
15 137 3
15 140 62
15 270 35
15 16 79
15 273 10
15 111 63
15 33 33
15 171 67
15 173 61
15 265 81
15 189 64
15 198 83
15 206 83
15 79 5
15 219 65
15 223 40
15 100 11
15 234 25
15 239 43
15 115 8
15 249 48
16 131 55
16 134 64
16 265 29
16 144 98
16 280 58
16 18 23
16 259 3
16 149 54
16 152 92
16 111 74
16 32 18
16 262 76
16 294 54
16 295 89
16 257 72
16 45 7
16 53 23
16 183 61
16 185 3
16 59 51
16 62 10
16 288 14
16 67 92
16 68 92
16 200 38
16 204 17
16 205 63
16 210 53
16 91 36
16 100 99
16 108 20
16 239 71
16 242 33
16 115 39
16 253 84
17 129 37
17 139 20
17 275 62
17 149 20
17 280 39
17 285 70
17 161 14
17 290 74
17 293 100
17 41 81
17 242 57
17 50 68
17 184 90
17 189 97
17 63 10
17 64 79
17 267 2
17 205 49
17 80 30
17 81 44
17 85 48
17 214 25
17 226 96
17 105 0
17 240 1
17 114 88
17 243 35
17 127 65
18 289 41
18 291 82
18 69 58
18 161 99
18 169 58
18 299 81
18 108 60
18 63 55
18 61 85
18 50 7
18 35 94
18 84 57
18 286 33
18 22 28
18 105 50
18 280 16
18 127 90
18 253 90
18 94 98
18 117 37
19 192 32
19 161 17
19 260 91
19 278 43
19 295 12
19 72 37
19 138 50
19 204 71
19 207 22
19 54 5
19 153 21
19 25 35
19 89 76
19 182 51
20 299 18
20 133 81
20 134 16
20 141 98
20 146 81
20 171 19
20 282 38
20 27 23
20 30 49
20 163 81
20 262 11
20 294 28
20 168 45
20 42 99
20 43 11
20 172 49
20 179 76
20 185 15
20 193 66
20 194 80
20 204 90
20 215 28
20 89 67
20 100 43
20 102 34
20 233 27
20 110 16
20 113 61
20 243 67
20 117 17
20 249 53
20 124 95
20 255 8
21 260 85
21 278 54
21 262 2
21 137 58
21 268 100
21 150 2
21 27 77
21 158 61
21 287 76
21 288 86
21 33 33
21 166 42
21 61 12
21 192 66
21 193 77
21 198 20
21 200 55
21 201 74
21 203 79
21 77 61
21 219 51
21 225 79
21 103 70
21 234 18
21 189 33
21 240 3
22 281 56
22 158 68
22 289 14
22 39 60
22 45 85
22 48 63
22 30 10
22 61 6
22 62 67
22 64 90
22 193 16
22 66 20
22 195 82
22 68 17
22 70 96
22 200 77
22 75 38
22 212 71
22 213 34
22 90 66
22 91 2
22 98 81
22 229 23
22 232 31
22 236 91
22 118 46
22 251 22
23 143 97
23 146 13
23 148 42
23 281 64
23 284 9
23 287 34
23 164 77
23 293 63
23 46 61
23 50 64
23 179 66
23 186 82
23 61 35
23 190 28
23 73 68
23 213 71
23 87 27
23 220 79
23 93 7
23 238 48
23 243 71
23 117 44
24 43 51
24 135 11
24 137 27
24 271 92
24 131 57
24 154 89
24 156 29
24 158 57
24 161 28
24 167 19
24 298 52
24 263 30
24 173 98
24 53 10
24 185 55
24 191 16
24 198 21
24 205 46
24 82 12
24 212 20
24 88 48
24 217 28
24 222 31
24 99 12
24 107 44
24 210 59
24 240 37
24 250 44
24 124 6
25 136 77
25 146 42
25 147 48
25 27 28
25 28 53
25 157 61
25 33 52
25 283 54
25 70 45
25 72 51
25 188 19
25 191 85
25 192 49
25 198 54
25 200 76
25 90 81
25 219 68
25 221 23
25 230 51
25 234 73
25 235 23
25 108 27
25 114 42
25 248 57
25 254 34
26 192 57
26 257 46
26 131 68
26 69 94
26 102 51
26 45 10
26 206 32
26 239 56
26 273 28
26 114 55
26 67 92
26 148 52
26 217 88
26 283 97
26 249 54
26 255 100
26 93 17
26 222 58
26 116 74
27 128 38
27 96 1
27 130 66
27 43 26
27 193 53
27 129 63
27 201 52
27 74 90
27 139 63
27 140 54
27 111 96
27 183 52
27 89 11
27 266 63
27 247 77
28 171 50
28 263 90
28 140 56
28 141 59
28 280 11
28 146 58
28 217 25
28 152 71
28 29 29
28 159 63
28 291 27
28 295 72
28 170 77
28 174 61
28 182 61
28 287 57
28 72 87
28 268 91
28 74 19
28 77 8
28 86 14
28 89 65
28 90 50
28 226 17
28 227 27
28 106 36
28 59 27
28 244 97
28 119 97
28 252 14
29 224 51
29 257 78
29 66 11
29 228 24
29 293 32
29 295 96
29 170 83
29 75 20
29 190 97
29 269 38
29 60 77
29 92 82
29 261 60
29 118 23
29 119 40
29 160 73
29 188 27
29 234 61
29 94 91
29 287 5
30 137 75
30 279 25
30 276 64
30 151 91
30 153 17
30 158 97
30 34 30
30 163 67
30 295 19
30 40 89
30 297 53
30 108 26
30 51 2
30 187 22
30 75 91
30 201 43
30 202 10
30 241 41
30 216 29
30 220 34
30 98 31
30 235 64
30 236 46
30 109 25
30 168 51
30 113 13
30 246 5
30 124 65
31 260 14
31 263 58
31 271 61
31 145 61
31 279 49
31 282 32
31 90 54
31 286 30
31 159 79
31 162 48
31 292 30
31 173 19
31 175 72
31 50 34
31 185 2
31 187 86
31 188 23
31 62 62
31 81 51
31 218 40
31 220 44
31 223 75
31 178 68
31 106 99
31 236 8
31 237 44
31 115 38
31 247 19
32 136 72
32 137 79
32 268 79
32 271 18
32 164 28
32 294 48
32 296 74
32 299 23
32 172 70
32 175 90
32 180 43
32 184 47
32 60 9
32 61 97
32 246 7
32 218 12
32 144 52
32 230 44
32 234 49
32 238 8
32 118 56
32 121 96
33 171 37
33 146 65
33 151 47
33 284 23
33 288 7
33 163 23
33 38 72
33 299 42
33 44 81
33 178 75
33 181 63
33 185 55
33 58 45
33 63 45
33 74 8
33 213 16
33 220 94
33 240 66
33 241 52
33 249 67
34 259 27
34 140 73
34 141 9
34 142 91
34 271 69
34 278 77
34 168 22
34 169 15
34 298 2
34 51 26
34 54 74
34 61 41
34 66 60
34 201 10
34 74 8
34 213 79
34 214 51
34 221 38
34 94 79
34 225 0
34 236 31
34 112 7
34 242 23
34 116 75
34 268 18
35 256 32
35 128 36
35 258 87
35 260 14
35 138 70
35 140 27
35 130 19
35 272 78
35 145 71
35 274 58
35 287 30
35 288 68
35 42 91
35 46 90
35 177 43
35 50 43
35 53 69
35 185 76
35 187 15
35 188 40
35 266 17
35 193 45
35 194 94
35 213 49
35 92 90
35 232 96
35 243 53
35 247 58
35 254 44
36 258 87
36 259 84
36 260 39
36 261 25
36 138 46
36 153 61
36 286 66
36 290 30
36 291 23
36 165 58
36 169 96
36 172 92
36 173 10
36 51 15
36 189 88
36 199 89
36 203 34
36 214 3
36 37 19
36 109 30
36 240 44
36 119 76
36 251 83
37 128 99
37 195 50
37 197 94
37 72 65
37 73 42
37 106 21
37 107 33
37 67 47
37 116 85
37 252 66
37 119 79
37 184 19
37 89 40
37 169 16
37 200 24
37 158 31
37 63 28
38 128 35
38 137 2
38 139 49
38 272 80
38 277 28
38 151 31
38 160 71
38 162 23
38 41 87
38 61 88
38 69 25
38 70 7
38 200 65
38 201 14
38 202 21
38 76 88
38 206 26
38 78 29
38 87 12
38 217 2
38 90 19
38 91 73
38 94 20
38 246 54
38 228 71
38 240 86
38 245 9
38 118 35
38 255 54
39 68 32
39 135 99
39 296 55
39 212 35
39 107 45
39 174 30
39 93 74
39 112 85
39 90 5
39 118 28
39 46 57
39 180 74
39 250 98
39 287 57
39 189 48
39 199 67
39 63 69
40 257 46
40 130 90
40 266 64
40 271 83
40 144 59
40 275 50
40 297 95
40 298 73
40 49 56
40 50 37
40 51 59
40 68 94
40 76 86
40 83 66
40 212 97
40 91 78
40 111 40
40 243 69
40 118 29
40 126 46
41 264 4
41 139 15
41 140 87
41 270 70
41 154 81
41 285 95
41 51 75
41 181 21
41 61 81
41 63 51
41 204 45
41 205 90
41 141 55
41 212 16
41 215 2
41 93 97
41 222 99
41 96 97
41 225 58
41 102 90
41 104 7
41 115 8
41 122 99
42 135 47
42 136 63
42 140 10
42 142 99
42 149 8
42 155 34
42 289 77
42 299 42
42 172 68
42 49 0
42 188 82
42 161 11
42 79 72
42 219 12
42 220 21
42 95 59
42 101 15
42 113 33
42 117 9
42 123 72
42 124 60
42 127 70
43 138 26
43 274 79
43 148 74
43 281 98
43 111 86
43 287 41
43 163 74
43 164 10
43 170 80
43 45 64
43 182 3
43 159 6
43 60 65
43 61 12
43 67 82
43 76 69
43 85 33
43 188 73
43 236 62
43 146 80
43 239 4
43 125 27
44 257 0
44 258 47
44 143 26
44 148 51
44 260 81
44 159 79
44 290 98
44 175 24
44 180 75
44 61 14
44 64 94
44 289 48
44 77 4
44 210 45
44 85 71
44 216 42
44 101 95
44 244 77
44 119 48
44 276 45
44 252 28
45 128 11
45 270 59
45 147 65
45 154 77
45 284 19
45 289 27
45 294 80
45 167 25
45 172 21
45 47 22
45 180 1
45 182 52
45 185 100
45 187 35
45 60 94
45 191 46
45 65 49
45 202 11
45 75 1
45 204 91
45 212 92
45 226 69
45 100 46
45 103 40
45 105 57
45 240 32
45 115 40
45 116 19
45 248 77
45 84 66
46 128 18
46 261 37
46 265 27
46 147 33
46 276 0
46 277 24
46 278 16
46 283 70
46 158 97
46 287 57
46 292 13
46 297 3
46 299 87
46 173 50
46 175 27
46 55 27
46 69 49
46 200 54
46 201 59
46 74 74
46 75 69
46 77 65
46 211 35
46 218 51
46 95 49
46 225 40
46 231 66
46 171 45
46 295 99
46 148 88
46 250 27
46 126 7
46 255 81
47 64 59
47 129 45
47 67 25
47 180 49
47 101 64
47 276 31
47 232 39
47 236 18
47 210 10
47 275 85
47 148 17
47 247 16
47 280 90
47 281 8
47 122 2
47 187 59
47 192 69
47 190 11
47 69 31
48 262 61
48 291 79
48 261 11
48 102 62
48 231 9
48 284 58
48 202 36
48 235 53
48 166 85
48 240 44
48 273 31
48 243 19
48 116 36
48 252 89
48 247 85
48 280 21
48 287 10
48 220 63
48 255 43
49 263 16
49 267 41
49 273 73
49 274 23
49 285 70
49 286 78
49 167 96
49 296 53
49 174 36
49 184 31
49 188 42
49 195 55
49 198 15
49 71 22
49 201 68
49 75 83
49 78 58
49 82 43
49 86 33
49 215 36
49 98 4
49 228 42
49 104 35
49 234 24
49 107 61
49 236 45
49 112 51
50 128 67
50 257 37
50 270 32
50 144 50
50 279 0
50 153 5
50 292 5
50 168 82
50 264 93
50 222 46
50 60 8
50 195 16
50 77 50
50 94 82
50 229 39
50 234 37
50 245 47
50 253 7
50 254 83
51 128 39
51 261 64
51 140 58
51 144 75
51 205 26
51 279 18
51 290 15
51 172 67
51 61 32
51 70 28
51 204 72
51 206 100
51 79 6
51 209 71
51 220 77
51 225 36
51 98 20
51 99 62
51 101 46
51 81 83
51 109 41
51 168 74
52 128 25
52 134 55
52 137 37
52 138 48
52 270 13
52 145 81
52 278 78
52 279 73
52 284 43
52 290 46
52 294 60
52 167 25
52 177 81
52 77 94
52 87 24
52 216 9
52 218 74
52 223 90
52 224 8
52 226 33
52 105 66
52 61 89
52 116 93
52 245 25
52 248 82
52 127 45
53 132 95
53 136 17
53 139 91
53 140 96
53 276 87
53 286 2
53 288 58
53 298 31
53 171 97
53 187 13
53 188 83
53 268 65
53 75 97
53 76 56
53 77 100
53 208 59
53 213 76
53 217 11
53 219 23
53 94 87
53 95 45
53 226 5
53 228 9
53 234 38
53 107 80
53 110 42
53 247 68
53 121 97
53 254 7
54 130 47
54 263 47
54 268 19
54 269 36
54 274 93
54 283 64
54 169 21
54 203 49
54 182 62
54 192 22
54 193 96
54 195 25
54 69 69
54 198 34
54 71 59
54 119 46
54 206 18
54 82 98
