300 38000
0 1 39
0 3 50
0 4 34
0 5 56
0 6 47
0 7 78
0 8 29
0 9 37
0 10 33
0 11 89
0 12 76
0 13 51
0 14 93
0 16 87
0 18 18
0 19 7
0 20 91
0 21 91
0 22 20
0 23 56
0 25 70
0 26 16
0 27 15
0 28 95
0 29 1
0 33 40
0 34 71
0 35 37
0 36 2
0 38 90
0 39 19
0 40 51
0 42 61
0 43 14
0 44 63
0 45 44
0 46 5
0 47 24
0 48 23
0 49 78
0 50 84
0 51 12
0 52 10
0 53 33
0 54 48
0 55 99
0 56 8
0 57 13
0 58 100
0 61 31
0 62 29
0 64 72
0 66 56
0 67 95
0 68 41
0 69 90
0 70 100
0 71 0
0 72 1
0 74 23
0 75 1
0 76 55
0 77 10
0 78 39
0 79 50
0 80 42
0 81 95
0 82 51
0 83 36
0 84 31
0 85 6
0 86 34
0 88 2
0 89 38
0 90 13
0 91 75
0 92 100
0 93 78
0 94 25
0 95 31
0 96 58
0 97 83
0 98 31
0 100 93
0 101 7
0 102 83
0 103 25
0 104 4
0 105 74
0 106 71
0 107 6
0 108 55
0 109 59
0 110 19
0 111 32
0 112 68
0 113 9
0 114 24
0 115 69
0 116 7
0 117 81
0 118 8
0 119 31
0 120 84
0 121 23
0 122 38
0 123 10
0 125 70
0 126 61
0 127 7
0 129 46
0 130 42
0 131 59
0 132 90
0 133 63
0 134 76
0 135 96
0 137 34
0 139 71
0 141 56
0 142 39
0 143 26
0 144 2
0 145 58
0 146 4
0 147 95
0 148 58
0 149 0
0 150 32
0 151 3
0 152 74
0 153 52
0 154 36
0 155 0
0 156 14
0 159 64
0 160 51
0 161 93
0 163 3
0 164 100
0 165 27
0 166 65
0 168 83
0 169 89
0 170 23
0 171 61
0 172 27
0 173 37
0 174 23
0 175 58
0 176 70
0 177 72
0 178 80
0 179 45
0 180 96
0 181 8
0 182 81
0 183 22
0 184 84
0 186 62
0 187 74
0 188 13
0 190 92
0 191 30
0 193 87
0 196 6
0 197 49
0 198 9
0 199 96
0 200 68
0 202 0
0 203 32
0 204 68
0 206 41
0 207 53
0 208 62
0 209 63
0 210 71
0 211 7
0 212 80
0 213 96
0 215 88
0 216 45
0 217 34
0 218 61
0 219 25
0 220 82
0 221 30
0 222 50
0 223 87
0 225 30
0 226 61
0 227 84
0 228 25
0 229 1
0 230 16
0 231 53
0 233 68
0 234 27
0 235 47
0 236 68
0 237 0
0 238 64
0 239 8
0 240 99
0 243 60
0 244 97
0 245 6
0 246 13
0 247 28
0 248 91
0 249 59
0 250 49
0 251 69
0 252 11
0 253 12
0 254 33
0 255 77
0 256 66
0 257 8
0 258 94
0 259 62
0 260 22
0 261 18
0 262 93
0 264 37
0 265 30
0 266 55
0 267 47
0 271 80
0 272 17
0 273 6
0 274 44
0 275 30
0 276 62
0 277 89
0 278 94
0 279 21
0 280 17
0 281 86
0 282 100
0 283 44
0 285 72
0 286 3
0 287 40
0 288 86
0 289 19
0 290 22
0 292 1
0 293 77
