300 38000
0 1 52
0 2 84
0 3 73
0 4 97
0 5 89
0 6 33
0 7 6
0 8 43
0 9 80
0 10 42
0 11 51
0 12 17
0 13 24
0 14 93
0 15 11
0 16 59
0 18 18
0 19 8
0 20 62
0 21 80
0 22 95
0 23 44
0 24 51
0 26 90
0 28 99
0 29 69
0 30 0
0 32 73
0 33 94
0 34 62
0 36 38
0 37 33
0 38 52
0 39 48
0 40 23
0 41 70
0 42 96
0 43 3
0 45 38
0 46 97
0 47 17
0 48 95
0 49 82
0 50 85
0 51 71
0 52 80
0 53 33
0 55 95
0 57 38
0 58 28
0 59 45
0 60 23
0 61 70
0 62 79
0 63 19
0 64 38
0 65 10
0 66 25
0 67 89
0 69 15
0 70 75
0 71 88
0 72 25
0 73 60
0 74 24
0 75 69
0 76 27
0 77 98
0 79 58
0 80 14
0 82 60
0 83 40
0 84 98
0 85 39
0 86 95
0 87 37
0 88 18
0 90 60
0 91 29
0 92 48
0 93 0
0 94 28
0 95 89
0 97 89
0 98 50
0 100 44
0 102 100
0 104 20
0 106 1
0 107 81
0 109 48
0 110 62
0 112 45
0 113 73
0 114 83
0 115 95
0 117 71
0 118 98
0 119 73
0 121 70
0 122 73
0 123 16
0 125 26
0 126 44
0 128 55
0 132 4
0 133 67
0 134 98
0 135 0
0 136 1
0 140 31
0 141 0
0 142 82
0 143 63
0 145 5
0 147 70
0 148 7
0 149 38
0 151 49
0 152 2
0 153 72
0 154 60
0 156 81
0 157 96
0 161 86
0 162 39
0 163 66
0 164 78
0 166 21
0 168 67
0 169 18
0 170 54
0 171 35
0 172 63
0 173 7
0 174 32
0 175 87
0 176 60
0 177 59
0 178 15
0 179 69
0 180 83
0 181 56
0 182 14
0 183 37
0 184 74
0 185 24
0 186 51
0 187 54
0 188 11
0 189 2
0 190 26
0 191 92
0 192 71
0 194 69
0 195 59
0 196 95
0 197 53
0 198 97
0 199 33
0 200 54
0 201 63
0 202 73
0 203 49
0 204 60
0 205 53
0 206 17
0 207 55
0 208 7
0 209 19
0 210 23
0 211 78
0 212 58
0 213 65
0 214 53
0 215 10
0 217 64
0 218 46
0 219 43
0 220 82
0 221 84
0 222 62
0 223 3
0 224 63
0 225 35
0 226 85
0 227 51
0 228 79
0 229 86
0 231 45
0 232 24
0 233 38
0 234 3
0 235 50
0 236 59
0 237 11
0 240 28
0 241 32
0 242 73
0 243 27
0 244 13
0 245 12
0 246 76
0 249 48
0 250 5
0 251 49
0 252 67
0 253 26
0 254 17
0 255 87
0 257 92
0 258 31
0 260 6
0 261 66
0 262 93
0 264 88
0 266 25
0 268 58
0 269 83
0 271 23
0 272 61
0 273 72
0 274 51
0 275 10
0 276 82
0 277 29
0 279 66
0 280 96
0 281 66
0 284 47
0 285 66
0 287 29
0 288 0
0 289 88
0 290 47
0 291 87
0 293 10
0 294 76
0 295 96
0 296 13
0 297 3
1 2 22
1 3 72
1 4 53
1 5 54
1 6 37
1 7 86
1 8 9
1 10 44
1 12 84
1 13 71
1 14 5
1 15 46
1 16 7
1 17 29
1 18 44
1 21 71
1 22 56
1 23 45
1 24 77
1 25 80
1 26 90
1 27 78
1 29 22
1 30 100
1 31 72
1 32 79
1 33 55
1 34 85
1 36 49
1 37 20
1 38 77
1 39 72
1 40 27
1 41 36
1 42 41
1 43 64
1 44 10
1 45 46
1 46 54
1 47 21
1 48 36
1 49 98
1 50 20
1 52 45
1 53 64
1 54 7
1 55 37
1 56 27
1 57 9
1 58 66
1 59 7
1 60 23
1 61 72
1 62 28
1 63 78
1 64 13
1 65 64
1 66 18
1 67 19
1 68 58
1 69 81
1 70 27
1 71 77
1 72 26
1 73 75
1 74 89
1 75 71
1 76 63
1 77 51
1 78 13
1 79 49
1 80 20
1 81 95
1 82 39
1 83 85
1 85 88
1 86 14
1 87 73
1 88 73
1 89 22
1 90 88
1 91 25
1 92 58
1 93 20
1 94 74
1 95 95
1 96 84
1 97 73
1 98 41
1 99 95
1 100 49
1 101 12
1 103 43
1 104 63
1 105 78
1 106 55
1 108 3
1 109 75
1 110 92
1 111 41
1 113 81
1 114 40
1 115 15
1 116 82
1 117 80
1 118 25
1 119 44
1 120 60
1 121 78
1 122 49
1 123 13
1 124 7
1 125 45
1 126 87
1 127 70
1 128 87
1 129 16
1 130 14
1 131 26
1 132 10
1 133 75
1 134 54
1 135 61
1 136 69
1 137 65
1 138 17
1 139 37
1 140 13
1 141 84
1 142 4
1 143 93
1 144 7
1 145 3
1 146 90
1 147 80
1 148 76
1 149 97
1 150 52
1 151 7
1 153 46
1 154 37
1 155 59
1 157 7
1 158 73
1 162 86
1 163 56
1 164 39
1 165 30
1 166 94
1 167 27
1 168 34
1 169 59
1 170 81
1 171 60
1 172 72
1 174 89
1 175 24
1 176 98
1 177 96
1 178 38
1 179 31
1 181 36
1 182 61
1 184 24
1 187 23
1 188 51
1 189 91
1 191 18
1 192 16
1 193 3
1 194 54
1 195 68
1 196 95
1 197 93
1 198 93
1 199 70
1 200 27
1 201 48
1 203 98
1 204 13
1 205 95
1 206 80
1 207 57
1 208 42
1 209 21
1 210 26
1 211 40
1 213 52
1 214 3
1 215 67
1 216 22
1 217 87
1 218 45
1 219 3
1 220 79
1 221 66
1 222 64
1 224 86
1 225 59
1 226 65
1 227 40
1 229 93
1 231 42
1 232 8
1 233 53
1 234 12
1 236 83
1 237 68
1 238 6
1 239 80
1 240 80
1 241 87
1 242 85
1 243 42
1 245 73
1 246 81
1 248 64
1 249 78
1 252 71
1 253 20
1 255 85
1 256 85
1 257 88
1 258 68
1 259 58
1 261 36
1 262 36
1 264 25
1 265 8
1 266 74
1 267 20
1 268 55
1 269 72
1 270 17
1 271 67
1 272 74
1 273 24
1 274 43
1 275 70
1 277 50
1 278 37
1 279 76
1 280 16
1 282 85
1 283 43
1 284 35
1 285 80
1 286 18
1 287 43
1 289 48
1 290 11
1 292 56
1 293 56
1 294 59
1 296 27
1 297 7
1 298 88
1 299 56
2 3 82
2 4 7
2 5 38
2 6 38
2 7 56
2 8 95
2 9 67
2 11 57
2 12 94
2 13 21
2 15 79
2 16 35
2 17 43
2 18 48
2 19 97
2 20 39
2 21 74
2 22 27
2 23 77
2 24 94
2 26 3
2 27 35
2 28 58
2 29 80
2 30 47
2 31 89
2 32 43
2 33 83
2 34 61
2 36 39
2 37 76
2 38 63
2 39 11
2 40 91
2 41 29
2 43 98
2 44 51
2 45 76
2 46 36
2 47 32
2 48 0
2 49 56
2 50 34
2 51 6
2 52 80
2 53 41
2 54 48
2 55 49
2 56 87
2 58 35
2 59 14
2 60 62
2 61 3
2 62 36
2 63 69
2 64 89
2 65 43
2 66 17
2 68 22
2 69 57
2 71 42
2 72 37
2 73 81
2 74 31
2 75 1
2 76 48
2 79 100
2 80 82
2 81 87
2 82 87
2 83 33
2 84 75
2 85 88
2 86 85
2 87 89
2 88 81
2 89 81
2 91 15
2 92 20
2 93 24
2 94 99
2 95 18
2 96 52
2 97 62
2 98 8
2 99 88
2 100 42
2 101 57
2 103 33
2 104 65
2 105 89
2 106 78
2 107 0
2 109 3
2 110 83
2 111 0
2 112 45
2 113 26
2 114 35
2 115 52
2 116 64
2 117 49
2 119 33
2 120 78
2 121 21
2 122 35
2 123 26
2 124 3
2 126 93
2 127 17
2 128 94
2 129 32
2 130 6
2 131 6
2 132 38
2 133 38
2 134 5
2 135 36
2 136 49
2 137 40
2 138 74
2 139 11
2 140 85
2 142 61
2 143 73
2 144 56
2 145 75
2 146 7
2 147 33
2 148 87
2 149 64
2 150 69
2 151 72
