300 4000
0 261 21
0 134 21
0 264 38
0 143 55
0 17 26
0 274 94
0 25 70
0 28 26
0 286 68
0 163 17
0 167 72
0 156 13
0 43 14
0 179 77
0 30 27
0 183 75
0 185 55
0 58 36
0 60 70
0 80 75
0 57 47
0 92 69
0 250 95
0 99 15
0 105 63
0 109 24
0 112 54
0 241 75
0 245 26
0 122 0
0 251 77
1 5 24
1 134 12
1 136 58
1 140 10
1 13 58
1 17 47
1 150 80
1 282 43
1 47 90
1 154 45
1 160 86
1 289 84
1 36 42
1 46 79
1 157 58
1 177 29
1 183 38
1 193 50
1 196 88
1 161 51
1 73 98
1 207 36
1 209 93
1 88 27
1 228 87
1 103 1
1 232 1
1 240 64
2 130 45
2 131 35
2 260 34
2 134 7
2 263 85
2 9 58
2 267 96
2 15 63
2 273 71
2 148 19
2 152 31
2 284 88
2 29 85
2 37 55
2 173 62
2 46 30
2 55 93
2 184 32
2 6 45
2 195 67
2 211 23
2 85 3
2 89 56
2 102 55
2 115 31
2 245 26
2 251 94
2 255 37
3 256 7
3 128 35
3 130 72
3 131 43
3 150 81
3 134 21
3 138 10
3 145 45
3 146 87
3 276 97
3 278 53
3 285 49
3 291 37
3 37 70
3 40 59
3 297 62
3 43 1
3 46 97
3 49 67
3 58 28
3 60 35
3 266 56
3 196 20
3 247 65
3 207 41
3 83 17
3 186 78
3 97 2
3 101 50
3 231 37
3 235 41
3 108 30
3 238 59
3 126 48
3 119 93
3 254 98
4 132 66
4 133 65
4 262 73
4 194 38
4 274 50
4 30 15
4 34 85
4 39 89
4 174 5
4 176 44
4 178 100
4 180 97
4 53 100
4 54 74
4 66 94
4 68 34
4 71 51
4 72 0
4 79 49
4 82 68
4 213 42
4 87 11
4 97 9
4 99 38
4 101 9
4 110 78
4 239 44
4 248 64
4 127 42
5 7 20
5 136 33
5 267 21
5 141 60
5 271 77
5 275 66
5 276 22
5 150 66
5 159 85
5 289 74
5 290 100
5 292 86
5 135 77
5 178 2
5 53 92
5 56 33
5 58 33
5 65 72
5 11 45
5 97 57
5 72 89
5 143 15
5 269 28
5 209 14
5 216 84
5 217 92
5 90 61
5 219 17
5 94 47
5 225 98
5 228 69
5 101 7
5 232 72
5 237 6
5 246 26
5 252 53
6 192 42
6 259 73
6 266 67
6 14 99
6 19 83
6 154 56
6 155 92
6 161 62
6 162 25
6 170 54
6 55 88
6 60 52
6 64 10
6 193 34
6 197 57
6 206 99
6 81 60
6 210 8
6 83 21
6 212 17
6 214 58
6 218 47
6 92 52
6 131 5
6 113 16
7 131 60
7 135 4
7 267 3
7 15 5
7 25 42
7 284 28
7 289 65
7 291 62
7 37 96
7 39 97
7 296 78
7 43 18
7 47 82
7 176 90
7 179 16
7 193 2
7 70 93
7 203 62
7 77 48
7 208 1
7 82 43
7 227 39
7 91 49
7 93 94
7 165 52
7 80 45
7 99 79
7 108 1
7 237 65
7 238 47
7 111 16
7 113 17
7 243 86
7 245 18
7 124 21
8 128 11
8 260 55
8 133 42
