300 38000
0 1 51
0 2 100
0 4 95
0 5 56
0 6 4
0 7 54
0 8 53
0 9 74
0 10 50
0 11 80
0 14 21
0 15 76
0 16 67
0 17 26
0 18 65
0 19 74
0 20 27
0 21 81
0 22 77
0 23 9
0 24 78
0 25 2
0 28 69
0 29 44
0 30 89
0 31 13
0 32 95
0 33 9
0 34 34
0 35 72
0 36 34
0 37 43
0 38 9
0 39 67
0 40 40
0 41 41
0 43 23
0 44 7
0 46 48
0 47 97
0 48 59
0 50 29
0 51 85
0 52 92
0 53 27
0 54 15
0 55 60
0 56 66
0 57 9
0 58 79
0 59 23
0 60 85
0 62 59
0 63 44
0 64 64
0 65 9
0 66 13
0 67 16
0 68 10
0 69 3
0 70 79
0 71 34
0 72 7
0 73 55
0 74 62
0 77 91
0 78 2
0 79 20
0 80 8
0 81 24
0 83 16
0 84 19
0 85 100
0 86 28
0 87 74
0 88 5
0 89 36
0 90 11
0 91 51
0 92 69
0 93 30
0 94 12
0 95 10
0 97 16
0 98 47
0 99 2
0 100 26
0 101 33
0 102 35
0 103 83
0 105 58
0 106 16
0 107 73
0 108 75
0 109 69
0 110 9
0 111 14
0 112 92
0 113 53
0 114 65
0 115 62
0 116 21
0 117 49
0 118 71
0 119 9
0 120 83
0 121 15
0 123 91
0 124 53
0 125 82
0 127 43
0 128 63
0 129 35
0 130 52
0 131 8
0 132 99
0 133 100
0 134 22
0 135 75
0 136 8
0 139 93
0 140 39
0 141 83
0 142 13
0 143 7
0 144 83
0 145 84
0 146 8
0 147 35
0 148 31
0 150 71
0 151 37
0 153 66
0 154 58
0 155 17
0 156 85
0 157 97
0 159 88
0 160 25
0 161 91
0 162 43
0 163 49
0 165 7
0 166 96
0 167 21
0 168 14
0 169 87
0 170 37
0 171 34
0 172 43
0 173 86
0 174 1
0 175 65
0 176 18
0 177 59
0 178 77
0 179 61
0 180 25
0 181 35
0 182 56
0 183 56
0 187 62
0 188 25
0 189 12
0 190 100
0 193 74
0 194 95
0 196 5
0 197 70
0 198 31
0 200 17
0 201 67
0 202 9
0 203 0
0 204 36
0 205 6
0 207 67
0 208 25
0 209 75
0 210 19
0 211 96
0 213 79
0 215 55
0 216 81
0 217 63
0 218 84
0 219 56
0 220 37
0 221 51
0 222 2
0 223 60
0 224 79
0 225 24
0 226 20
0 227 35
0 228 95
0 229 23
0 230 73
0 231 98
0 232 96
0 234 76
0 235 75
0 236 13
0 237 59
0 238 42
0 239 75
0 240 1
0 241 35
0 242 68
0 243 10
0 244 82
0 245 50
0 246 25
0 247 40
0 249 46
0 250 5
0 252 17
0 253 61
0 254 98
0 256 5
0 257 25
0 258 48
0 259 35
0 260 83
0 261 68
0 262 28
0 263 7
0 264 23
0 266 74
0 267 58
0 268 48
0 270 97
0 272 36
0 273 53
0 274 73
0 275 60
0 276 32
0 277 98
0 278 14
0 279 36
0 280 35
0 281 32
0 282 82
0 284 30
0 285 64
0 286 91
0 287 36
0 288 67
0 290 74
0 291 40
0 292 48
0 293 56
0 294 37
0 295 46
0 296 72
0 297 49
0 299 34
1 2 2
1 4 44
1 5 15
1 6 19
1 7 8
1 9 58
1 10 84
1 11 33
1 12 96
1 13 3
1 14 13
1 15 10
1 16 79
1 17 82
1 18 2
1 19 93
1 21 86
1 22 53
1 23 43
1 24 23
1 25 96
1 27 57
1 28 73
1 29 8
1 30 71
1 31 93
1 32 89
1 33 99
1 34 78
1 35 61
1 36 58
1 37 13
1 38 3
1 39 83
1 40 59
1 41 50
1 42 64
1 43 74
1 44 98
1 45 51
1 48 40
1 50 62
1 51 47
1 52 80
1 53 77
1 55 48
1 56 98
1 57 22
1 59 30
1 60 96
1 61 32
1 62 96
1 63 70
1 64 97
1 65 48
1 66 52
1 68 74
1 69 31
1 71 11
1 72 17
1 73 16
1 75 65
1 76 85
1 78 19
1 79 56
1 80 72
1 81 14
1 82 56
1 83 56
1 84 6
1 85 9
1 87 57
1 88 38
1 89 99
1 90 54
1 91 100
1 92 25
1 93 95
1 95 5
1 96 72
1 97 73
1 98 77
1 99 40
1 100 22
1 101 91
1 103 85
1 106 34
1 107 83
1 108 72
1 109 85
1 110 23
1 111 34
1 112 1
1 113 25
1 114 60
1 115 0
1 117 78
1 118 77
1 119 76
1 120 88
1 121 74
1 122 74
1 123 18
1 124 74
1 125 75
1 127 10
1 130 66
1 131 13
1 132 49
1 133 91
1 134 94
1 135 30
1 136 99
1 137 61
1 138 82
1 140 73
1 141 17
1 142 68
1 143 47
1 144 34
1 146 36
1 147 39
1 148 98
1 150 39
1 151 56
1 152 94
1 153 96
1 155 54
1 157 45
1 158 49
1 159 75
1 160 45
1 161 8
1 162 44
1 163 100
1 164 91
1 165 86
1 166 21
1 167 38
1 168 23
1 169 1
1 170 64
1 171 91
1 172 91
1 173 22
1 174 25
1 175 42
1 176 31
1 177 82
1 178 9
1 179 95
1 180 73
1 182 17
1 183 1
1 184 74
1 185 8
1 186 58
1 189 33
1 190 74
1 191 46
1 193 49
1 194 26
1 195 98
1 196 36
1 197 42
1 198 38
1 199 12
1 201 87
1 202 98
1 204 43
1 205 22
1 206 55
1 207 35
1 208 41
1 209 49
1 210 41
1 211 86
1 213 66
1 214 89
1 215 34
1 216 74
1 218 99
1 219 19
1 220 17
1 221 74
1 222 35
1 223 1
1 224 52
1 225 38
1 227 70
1 228 36
1 229 98
1 230 38
1 231 60
1 232 14
1 233 61
1 234 79
1 235 94
1 236 18
1 238 8
1 240 5
1 241 41
1 242 42
1 243 100
1 244 26
1 245 46
1 246 35
1 247 79
1 248 51
1 249 73
1 250 54
1 251 66
1 252 34
1 253 36
1 254 64
1 258 93
1 259 72
1 260 32
1 261 56
1 262 3
1 263 70
1 264 99
1 265 17
1 266 72
1 267 38
1 268 29
1 269 25
1 271 80
1 272 15
1 274 43
1 275 34
1 276 77
1 277 99
1 278 16
1 279 70
1 280 17
1 281 83
1 282 82
1 283 10
1 284 8
1 285 57
1 286 21
1 287 61
1 288 69
1 289 80
1 290 46
1 291 68
1 292 13
1 293 28
1 294 44
1 295 85
1 296 69
1 297 76
1 299 32
2 3 79
2 4 39
2 5 31
2 7 70
2 8 61
2 9 26
2 13 68
2 14 42
2 15 8
2 16 4
2 17 56
2 19 25
2 20 9
2 21 15
2 22 51
2 24 34
2 25 38
2 27 75
2 28 10
2 29 35
2 30 29
2 32 1
2 33 73
2 35 70
2 36 56
2 37 66
2 38 23
2 39 22
2 40 42
2 41 21
2 42 59
2 43 39
2 44 50
2 45 90
2 46 57
2 49 81
2 51 13
2 52 93
2 53 74
2 54 74
2 55 36
2 56 94
2 57 1
2 58 39
2 59 18
2 60 97
2 62 67
2 63 3
2 64 90
2 65 1
2 66 99
2 67 88
2 68 23
2 69 10
2 70 36
2 71 99
2 73 28
2 74 73
2 76 4
2 77 17
2 78 9
2 80 70
2 81 78
2 82 75
2 83 62
2 84 9
2 85 42
2 86 29
2 87 54
2 88 28
2 89 78
2 90 36
2 92 22
2 93 47
2 94 50
2 96 32
2 97 6
2 98 70
2 99 55
2 101 13
2 102 36
2 103 32
2 104 88
2 105 68
2 106 46
2 107 40
2 108 55
2 109 96
2 110 54
2 113 62
2 115 90
2 116 43
2 117 73
2 118 37
2 119 37
2 120 64
2 121 78
2 122 57
2 123 94
2 124 84
2 125 73
2 126 32
2 128 100
2 129 15
2 130 81
2 132 79
2 133 80
2 134 40
2 135 85
2 136 89
2 137 8
2 139 5
2 141 100
2 142 18
2 143 40
2 144 25
2 145 37
2 146 58
2 147 6
2 148 6
2 149 55
2 150 80
2 151 88
2 153 79
2 154 75
2 156 22
2 157 29
2 159 23
2 161 60
2 162 92
2 163 22
2 164 30
2 165 23
2 167 11
2 168 18
2 169 17
2 172 92
2 173 79
2 174 85
2 175 15
2 176 63
2 177 55
2 178 92
2 179 64
2 180 27
2 181 33
2 182 94
2 185 98
2 186 41
2 188 6
2 189 48
2 190 42
2 191 46
2 192 11
2 193 37
2 194 48
2 195 6
2 196 35
2 197 22
2 198 58
2 199 44
2 200 4
2 201 37
2 202 15
2 204 14
2 205 61
2 206 56
2 207 41
2 208 37
2 209 61
2 210 39
2 211 48
2 212 95
2 213 8
2 214 90
2 215 99
2 216 82
2 217 31
2 218 49
2 219 54
2 221 13
2 222 90
2 223 24
2 224 88
2 226 75
2 227 56
2 229 66
2 230 70
2 231 28
2 232 56
2 233 37
2 234 53
2 235 79
2 236 19
2 237 68
2 238 7
2 239 91
2 240 14
2 241 70
2 242 5
2 245 12
2 246 11
2 247 22
2 248 67
2 249 27
2 250 38
2 251 86
2 252 78
2 253 79
2 254 62
2 255 91
2 256 28
2 257 93
2 258 50
2 259 18
2 262 52
2 263 79
2 264 8
2 265 73
2 266 22
2 267 72
2 268 83
2 270 81
2 271 43
2 272 95
2 274 94
2 275 73
2 276 25
2 277 58
2 279 49
2 280 47
2 284 65
2 285 50
2 286 42
2 287 43
2 288 23
2 289 33
2 290 77
2 291 32
2 293 82
2 294 71
2 296 51
2 298 64
3 4 100
3 5 26
3 6 21
3 7 42
3 8 84
3 9 82
3 10 0
3 12 82
3 15 91
3 17 58
3 18 9
3 19 40
3 20 74
3 21 82
3 22 21
3 23 86
