300 4000
0 130 34
0 131 83
0 133 69
0 134 32
0 135 53
0 267 61
0 14 63
0 19 33
0 25 0
0 26 4
0 29 15
0 5 74
0 162 9
0 43 8
0 173 40
0 175 65
0 74 91
0 53 98
0 60 51
0 189 50
0 192 78
0 66 32
0 202 69
0 34 91
0 79 81
0 220 78
0 222 81
0 223 13
0 96 32
0 238 49
0 115 94
0 250 11
0 126 31
1 269 28
1 143 40
1 150 25
1 30 6
1 31 90
1 289 93
1 162 31
1 291 85
1 165 79
1 181 6
1 70 4
1 61 8
1 66 88
1 198 22
1 201 30
1 203 88
1 83 57
1 90 79
1 95 36
1 108 19
1 241 59
1 121 77
2 132 27
2 261 42
2 138 56
2 270 63
2 144 73
2 276 95
2 46 82
2 281 91
2 154 62
2 289 24
2 297 20
2 172 11
2 174 6
2 176 8
2 53 99
2 185 15
2 58 85
2 75 76
2 70 20
2 203 32
2 76 32
2 212 21
2 217 41
2 224 73
2 228 36
2 112 62
2 241 34
2 242 42
2 244 54
2 4 100
2 255 53
3 292 79
3 229 60
3 7 90
3 236 82
3 42 32
3 12 87
3 114 61
3 144 12
3 209 64
3 178 3
3 211 1
3 277 64
3 170 74
3 90 43
3 123 85
3 253 56
4 256 93
4 135 59
4 11 97
4 13 78
4 18 71
4 21 24
4 151 25
4 25 20
4 288 33
4 290 50
4 166 8
4 171 62
4 53 51
4 60 57
4 61 39
4 69 79
4 72 80
4 73 61
4 82 42
4 85 23
4 220 56
4 94 2
4 230 81
4 107 83
4 236 80
4 110 35
4 114 72
4 115 49
4 118 8
4 120 7
4 125 96
4 255 36
5 160 30
5 100 66
5 41 20
5 74 77
5 109 74
5 205 33
5 237 30
5 113 69
5 210 26
5 274 39
5 85 14
5 185 43
5 283 10
5 266 91
5 255 51
6 131 46
6 260 43
6 11 65
6 154 57
6 288 89
6 293 63
6 295 11
6 171 43
6 46 71
6 47 69
6 54 88
6 190 62
6 194 39
6 198 5
6 72 32
6 73 84
6 207 8
6 86 96
6 215 12
6 218 68
6 220 72
6 224 96
6 98 84
6 239 63
6 241 17
6 244 90
6 248 14
6 121 76
6 126 64
7 272 71
7 147 31
7 24 57
7 281 14
7 282 47
7 27 88
7 156 74
7 159 37
7 163 72
7 171 18
7 31 52
7 195 18
7 69 24
7 73 45
7 74 74
7 205 48
7 82 35
7 85 7
7 216 79
7 222 70
7 102 35
7 107 28
7 246 68
7 253 8
8 139 62
8 269 32
8 270 3
8 272 24
8 145 75
8 149 8
8 279 32
8 284 65
8 157 35
8 288 94
8 161 67
8 34 40
8 298 43
8 49 8
8 180 2
8 183 51
8 61 97
8 62 14
8 65 84
8 196 64
8 289 61
8 90 30
8 222 15
8 96 43
8 97 89
8 226 4
8 228 34
8 104 25
8 234 18
8 240 2
8 116 15
9 258 48
9 136 20
9 139 84
9 12 73
9 145 80
9 146 30
9 275 49
9 110 93
9 151 95
9 154 52
9 38 93
9 176 67
9 50 98
9 55 92
9 67 88
9 203 63
9 209 62
9 88 39
9 98 75
9 99 55
9 100 45
9 101 15
9 107 22
9 238 97
9 244 42
9 149 46
10 32 79
10 161 61
10 260 99
10 86 21
10 102 90
10 136 63
10 265 30
10 268 24
10 274 23
10 15 22
10 210 27
10 51 53
10 181 21
10 246 85
10 87 19
10 216 61
10 153 60
10 122 100
10 92 49
10 250 99
10 254 66
11 128 96
11 135 47
11 108 71
11 145 93
11 153 91
11 154 59
11 286 44
11 159 37
11 161 6
11 162 23
11 292 83
11 293 11
11 294 61
11 295 17
11 172 29
11 185 58
11 186 91
11 66 79
11 89 34
11 122 22
11 228 40
11 101 76
11 232 31
11 233 44
11 107 47
11 236 65
11 242 18
11 118 85
11 250 2
12 135 13
12 151 82
12 270 23
12 20 97
12 21 19
12 23 90
12 30 87
12 38 67
12 297 24
12 45 95
12 190 48
12 195 78
12 69 61
12 204 45
12 83 97
12 218 10
12 92 72
12 222 71
12 96 94
12 99 35
12 114 26
12 116 53
12 245 57
12 254 36
12 255 5
13 278 69
13 140 26
13 21 69
13 22 100
13 26 4
13 291 28
13 166 30
13 41 84
13 43 35
13 48 30
13 52 55
13 56 53
13 188 13
13 61 29
13 191 79
13 65 21
13 70 36
13 74 83
13 78 10
13 84 26
13 213 66
13 89 19
13 221 43
13 229 35
13 60 8
13 251 9
13 252 0
14 288 67
14 299 10
14 293 48
14 16 63
14 263 79
14 41 5
14 107 55
14 208 18
14 60 2
14 240 78
14 180 78
14 278 19
14 185 15
14 56 36
14 176 61
14 283 6
14 28 64
14 197 87
15 129 13
15 134 73
15 136 10
15 140 87
15 16 35
15 24 50
15 275 32
15 276 51
15 279 44
15 152 90
15 26 28
15 157 89
15 158 67
15 34 45
15 165 13
15 167 52
15 168 32
15 170 11
15 171 48
15 180 54
15 62 9
15 68 43
15 225 21
15 74 14
15 86 51
15 92 49
15 97 7
15 99 77
15 114 1
15 246 10
15 120 16
15 252 48
16 257 54
16 134 76
16 274 74
16 279 89
16 152 84
16 282 52
16 157 8
16 35 26
16 168 1
16 54 59
16 58 37
16 189 72
16 194 59
16 68 89
16 72 100
16 79 69
16 80 42
16 99 88
16 271 76
16 225 97
16 227 42
16 233 38
16 110 70
16 296 21
17 131 48
17 264 33
17 149 11
17 154 51
17 157 93
17 37 89
17 166 56
17 167 73
17 168 7
17 285 75
17 179 81
17 53 54
17 54 2
17 183 65
17 185 100
17 186 4
17 181 22
17 71 62
17 74 28
17 208 44
17 214 89
17 57 30
17 89 6
17 224 56
17 246 69
17 251 44
17 254 64
17 255 19
18 259 55
18 278 23
18 134 28
18 264 93
18 140 47
18 148 28
18 46 19
18 150 52
18 23 42
18 154 18
18 155 53
18 156 22
18 112 31
18 172 61
18 174 36
18 47 83
18 50 61
18 185 15
18 188 72
18 62 97
18 63 32
18 196 96
18 77 73
18 216 76
18 217 24
18 90 74
18 226 84
18 110 66
18 240 59
18 241 53
19 256 47
19 130 99
19 128 69
19 20 15
19 24 89
19 25 90
19 284 54
19 288 22
19 161 58
19 35 91
19 41 81
19 181 84
19 184 6
19 63 5
19 73 95
19 77 74
19 218 6
19 95 63
19 225 20
19 107 13
19 238 31
19 114 86
19 297 14
19 254 85
