300 4000
0 131 7
0 4 68
0 261 2
0 267 20
0 142 78
0 274 16
0 277 85
0 86 12
0 159 74
0 297 91
0 44 62
0 189 83
0 69 10
0 199 24
0 156 79
0 214 78
0 87 50
0 220 12
0 99 2
0 104 47
0 233 46
0 110 78
0 239 91
0 113 99
0 105 70
0 122 11
0 252 62
0 255 60
1 256 7
1 137 98
1 10 6
1 272 86
1 158 63
1 31 87
1 293 98
1 298 14
1 46 43
1 47 67
1 222 28
1 56 52
1 57 96
1 187 86
1 194 97
1 67 29
1 210 86
1 90 24
1 94 79
1 16 82
1 226 94
1 229 68
1 241 43
1 242 60
1 122 94
1 124 8
1 127 88
2 134 4
2 264 14
2 140 37
2 144 42
2 280 43
2 149 3
2 24 47
2 25 15
2 26 100
2 159 56
2 38 3
2 173 35
2 186 41
2 59 93
2 193 6
2 201 54
2 78 51
2 208 55
2 82 8
2 84 56
2 91 74
2 97 69
2 187 79
2 233 50
2 246 26
2 253 83
2 277 51
3 96 14
3 193 18
3 35 16
3 133 71
3 38 76
3 39 36
3 296 25
3 124 50
3 235 84
3 178 72
3 78 85
3 285 80
3 104 78
3 146 99
3 213 15
3 280 41
3 154 37
3 79 88
3 284 20
3 93 15
4 257 66
4 130 1
4 273 85
4 18 66
4 22 38
4 154 82
4 282 67
4 158 77
4 159 90
4 289 66
4 35 88
4 37 56
4 180 0
4 55 100
4 186 98
4 75 98
4 205 25
4 206 14
4 212 19
4 86 12
4 217 100
4 219 85
4 93 52
4 223 18
4 102 19
4 234 62
4 235 82
4 120 100
4 121 11
4 125 71
4 126 41
5 258 44
5 6 28
5 130 100
5 271 63
5 146 70
5 281 29
5 43 31
5 50 14
5 53 93
5 182 43
5 57 2
5 190 21
5 191 80
5 195 24
5 71 100
5 202 26
5 204 20
5 208 21
5 84 100
5 214 77
5 89 91
5 222 54
5 97 51
5 236 96
5 238 8
5 119 55
5 253 90
6 224 92
6 162 26
6 59 41
6 295 42
6 170 42
6 101 14
6 13 78
6 206 16
6 207 26
6 272 78
6 248 82
6 19 23
6 182 59
6 280 100
6 217 45
6 27 65
6 86 46
6 157 25
6 159 5
7 128 29
7 257 3
7 138 21
7 12 6
7 16 9
7 20 69
7 150 89
7 28 3
7 285 63
7 49 78
7 170 16
7 48 44
7 177 24
7 51 47
7 57 50
7 190 57
7 192 88
7 196 7
7 201 13
7 74 75
7 210 39
7 216 6
7 98 25
7 112 90
7 241 7
7 114 37
7 115 1
7 116 12
7 117 18
7 124 59
8 64 0
8 33 90
8 130 71
8 292 98
8 293 35
8 144 88
8 71 95
8 140 2
8 138 89
8 12 9
8 240 49
8 174 53
8 221 55
8 272 44
8 19 76
8 117 98
8 278 4
8 154 6
8 283 7
8 218 87
8 126 32
9 256 99
9 263 23
9 136 72
9 144 39
9 216 64
9 22 26
9 151 72
9 26 42
9 284 50
9 29 83
9 286 85
9 161 14
9 292 26
9 295 7
9 173 29
9 48 68
9 51 30
9 182 15
9 56 83
9 74 58
9 190 66
9 69 72
9 202 77
9 98 81
9 184 77
9 211 84
9 87 33
9 88 32
9 89 59
9 94 36
9 226 91
9 229 14
9 167 14
9 237 49
9 244 78
9 62 51
9 251 28
10 256 84
10 130 38
10 132 45
10 134 2
10 264 59
10 267 71
10 37 89
