300 4000
0 129 94
0 9 99
0 140 30
0 66 23
0 144 29
0 280 82
0 147 3
0 277 78
0 22 51
0 152 46
0 32 78
0 162 16
0 298 27
0 114 94
0 175 38
0 177 9
0 265 27
0 188 13
0 194 89
0 268 86
0 74 86
0 204 86
0 205 35
0 78 56
0 89 24
0 95 29
0 106 7
0 237 49
0 111 66
0 242 47
0 19 69
0 252 10
0 21 98
1 130 49
1 259 11
1 6 9
1 149 8
1 151 63
1 280 94
1 283 97
1 156 80
1 30 89
1 292 37
1 284 19
1 172 3
1 174 41
1 58 31
1 187 19
1 196 10
1 80 98
1 83 6
1 228 18
1 95 64
1 99 24
1 100 88
1 233 100
1 106 100
1 109 85
1 242 76
1 119 79
1 120 20
1 121 21
1 251 43
1 126 29
2 265 52
2 266 44
2 12 25
2 15 16
2 272 46
2 273 96
2 151 17
2 26 34
2 28 78
2 286 71
2 159 87
2 33 2
2 162 18
2 35 89
2 37 48
2 297 42
2 298 4
2 175 89
2 49 97
2 178 2
2 53 71
2 184 16
2 64 54
2 72 27
2 247 10
2 205 9
2 206 29
2 284 5
2 225 44
2 228 12
2 111 11
2 115 92
2 117 35
2 41 92
2 249 18
3 137 58
3 24 76
3 35 1
3 167 32
3 43 90
3 179 89
3 74 9
3 182 48
3 189 36
3 63 15
3 194 15
3 195 67
3 199 37
3 202 19
3 204 3
3 210 43
3 212 35
3 86 41
3 221 7
3 224 96
3 228 28
3 104 54
3 233 66
3 107 91
3 246 99
3 251 81
4 257 85
4 171 97
4 263 19
4 270 76
4 18 5
4 22 85
4 281 47
4 284 3
4 286 80
4 35 48
4 156 99
4 7 34
4 175 87
4 176 65
4 58 55
4 192 9
4 202 18
4 76 99
4 78 3
4 79 98
4 217 48
4 232 11
4 109 64
4 121 81
4 251 2
4 125 13
5 80 63
5 34 71
5 195 83
5 260 12
5 17 41
5 264 51
5 265 76
5 130 73
5 77 51
5 111 69
5 176 45
5 49 51
5 18 20
5 19 100
5 20 0
5 215 7
5 88 58
5 26 19
5 221 72
5 127 64
6 43 9
6 7 62
6 24 14
6 284 41
6 30 6
6 288 26
6 37 69
6 166 19
6 298 79
6 199 75
6 46 87
6 179 65
6 180 28
6 189 88
6 71 26
6 75 36
6 211 61
6 232 99
6 233 20
6 106 38
6 108 45
6 111 37
6 254 97
6 255 67
7 133 73
7 134 73
7 266 43
7 17 21
7 18 9
7 19 63
7 276 97
7 150 47
7 282 9
7 29 27
7 291 73
7 36 16
7 178 48
7 184 13
7 61 13
7 78 77
7 83 95
7 85 50
7 216 70
7 244 87
7 248 10
7 249 87
7 254 30
8 260 12
8 261 52
8 10 88
8 14 64
8 272 39
8 20 76
8 278 11
8 24 64
8 154 64
8 27 35
8 30 38
8 290 23
8 35 20
8 293 72
8 41 2
8 172 43
8 47 89
8 182 83
8 66 40
8 203 69
8 162 36
8 209 14
8 89 22
8 92 78
8 222 55
8 37 1
8 228 12
8 230 77
8 103 91
8 106 73
8 238 37
9 131 69
9 138 22
9 12 94
9 18 38
9 276 48
9 290 69
9 35 62
9 294 2
9 168 78
9 42 13
9 53 13
9 54 86
9 190 2
9 64 58
