300 4000
0 257 57
0 2 93
0 260 88
0 262 62
0 137 73
0 270 84
0 15 99
0 276 1
0 265 51
0 34 98
0 294 5
0 296 97
0 45 18
0 176 29
0 49 25
0 52 56
0 9 71
0 185 7
0 199 20
0 75 80
0 290 25
0 210 32
0 216 28
0 95 84
0 101 56
0 110 87
0 240 89
0 245 50
0 38 35
1 129 3
1 259 66
1 138 75
1 143 51
1 148 3
1 149 95
1 278 0
1 69 1
1 40 38
1 44 87
1 45 83
1 47 8
1 181 18
1 186 34
1 31 13
1 68 45
1 197 34
1 71 42
1 74 74
1 207 2
1 86 58
1 216 0
1 271 17
1 122 53
1 222 64
1 223 26
1 226 37
1 231 62
1 242 71
1 250 12
1 124 17
2 128 90
2 3 70
2 4 16
2 269 77
2 270 29
2 20 5
2 151 9
2 25 71
2 154 39
2 28 77
2 158 86
2 289 47
2 46 15
2 55 18
2 161 71
2 72 93
2 209 69
2 84 18
2 88 67
2 91 55
2 223 59
2 97 26
2 103 27
2 234 0
2 110 75
2 241 29
3 261 2
3 193 1
3 264 61
3 9 73
3 138 63
3 139 26
3 271 33
3 273 27
3 147 66
3 20 49
3 34 78
3 163 91
3 41 26
3 180 67
3 184 63
3 60 57
3 65 9
3 72 66
3 201 35
3 203 31
3 77 55
3 79 14
3 81 18
3 87 23
3 96 94
3 100 57
3 102 98
3 232 93
3 112 59
3 120 92
4 129 79
4 6 5
4 20 86
4 21 46
4 26 97
4 158 72
4 160 98
4 290 0
4 169 89
4 171 51
4 44 89
4 30 1
4 192 31
4 195 97
4 199 69
4 75 80
4 76 5
4 81 46
4 210 63
4 219 89
4 226 81
4 99 95
4 107 63
4 241 37
4 246 84
5 128 5
5 129 49
5 258 67
5 109 96
5 23 78
5 28 96
5 290 92
5 40 30
5 50 51
5 52 54
5 56 44
5 197 71
5 202 93
5 79 17
5 213 29
5 88 36
5 15 85
5 95 3
5 101 23
5 236 14
5 237 62
5 254 30
6 134 84
6 137 67
6 141 87
6 270 65
6 15 43
6 148 42
6 196 56
6 282 37
6 248 94
6 158 16
6 37 90
6 39 30
6 45 90
6 176 92
6 183 84
6 191 61
6 195 50
6 68 89
6 199 78
6 201 65
6 205 0
6 81 51
6 240 68
6 113 100
6 115 60
6 120 13
6 122 87
6 126 17
7 261 78
7 262 32
7 137 73
7 138 12
7 273 87
7 276 27
7 238 23
7 31 40
7 291 84
7 38 79
7 172 99
7 174 82
7 181 43
7 203 23
7 210 77
7 212 6
7 85 10
7 87 29
7 218 30
7 228 53
7 231 42
7 105 80
7 110 11
7 112 21
7 252 97
8 224 57
8 64 85
8 162 3
8 130 56
8 193 16
8 136 11
8 236 26
8 173 74
8 174 55
8 24 77
8 272 15
8 113 91
8 179 98
8 180 89
8 142 78
8 214 13
8 120 56
8 60 72
8 257 98
8 254 5
8 159 63
9 257 92
9 10 22
9 152 68
9 27 38
9 285 97
9 159 46
9 162 72
9 164 26
9 38 35
9 168 63
9 297 27
9 175 99
9 58 48
9 266 22
9 70 4
9 72 54
9 77 50
9 212 69
9 87 43
9 92 13
9 224 80
9 100 5
9 101 26
9 230 85
9 234 53
9 110 42
9 246 99
