300 38000
0 2 54
0 3 11
0 4 86
0 5 23
0 6 43
0 8 17
0 9 78
0 10 33
0 12 89
0 15 73
0 16 47
0 17 9
0 18 73
0 19 61
0 20 69
0 21 29
0 22 96
0 24 72
0 25 56
0 26 90
0 27 100
0 28 84
0 29 30
0 30 92
0 31 84
0 34 85
0 36 42
0 37 82
0 38 31
0 39 34
0 40 42
0 41 30
0 42 24
0 43 46
0 44 95
0 45 40
0 46 43
0 47 90
0 49 28
0 50 74
0 51 85
0 52 96
0 55 3
0 57 34
0 58 35
0 61 45
0 62 45
0 63 40
0 64 89
0 65 46
0 66 70
0 67 18
0 68 62
0 69 7
0 70 27
0 71 45
0 72 2
0 73 59
0 74 5
0 75 63
0 76 49
0 77 70
0 78 9
0 79 66
0 80 51
0 81 87
0 82 56
0 84 95
0 85 69
0 86 18
0 87 9
0 88 61
0 89 42
0 90 75
0 91 13
0 92 25
0 93 44
0 94 1
0 95 2
0 96 66
0 97 37
0 98 20
0 99 73
0 100 83
0 101 51
0 102 48
0 103 17
0 104 70
0 105 5
0 106 72
0 108 56
0 109 29
0 110 27
0 111 17
0 112 39
0 113 93
0 114 19
0 115 9
0 116 29
0 117 63
0 118 27
0 119 55
0 120 61
0 122 99
0 123 1
0 124 30
0 125 30
0 126 12
0 127 14
0 128 2
0 129 90
0 131 99
0 132 40
0 133 79
0 134 46
0 135 45
0 136 55
0 137 75
0 139 9
0 140 20
0 141 4
0 143 73
0 144 34
0 146 85
0 147 53
0 148 38
0 149 3
0 150 18
0 151 38
0 152 85
0 153 95
0 154 65
0 155 41
0 156 56
0 157 37
0 158 83
0 159 2
0 160 42
0 161 64
0 162 79
0 164 39
0 165 53
0 167 33
0 168 15
0 169 19
0 170 25
0 171 49
0 172 64
0 173 14
0 174 34
0 176 73
0 177 23
0 178 89
0 179 2
0 180 58
0 181 89
0 182 100
0 183 86
0 184 49
0 185 42
0 186 45
0 187 56
0 188 69
0 189 76
0 190 43
0 191 70
0 192 72
0 194 32
0 195 91
0 197 30
0 198 69
0 199 74
0 200 17
0 201 18
0 202 91
0 203 68
0 204 95
0 205 82
0 206 20
0 208 59
0 209 39
0 210 18
0 211 27
0 212 27
0 213 74
0 215 20
0 217 25
0 219 48
0 220 73
0 221 99
0 223 40
0 224 64
0 225 48
0 226 55
0 227 7
0 229 15
0 230 48
0 231 31
0 232 72
0 233 84
0 234 49
0 235 25
0 236 8
0 237 38
0 238 59
0 239 91
0 240 23
0 241 29
0 242 71
0 243 42
0 244 52
0 245 77
0 246 39
0 247 58
0 248 61
0 249 52
0 250 35
0 251 58
0 252 82
0 253 45
0 254 63
0 255 59
0 256 42
0 257 57
0 258 68
0 259 60
0 260 21
0 261 48
0 262 5
0 263 50
0 264 37
0 265 21
0 266 16
0 267 21
0 268 6
0 269 96
0 270 21
0 271 51
0 273 73
0 274 68
0 275 55
0 276 39
0 277 70
0 278 0
0 279 8
0 281 51
0 282 90
0 283 25
0 284 92
0 285 24
0 286 13
0 290 8
0 291 98
0 292 69
0 293 1
0 294 38
0 295 3
0 296 83
0 297 43
0 298 96
0 299 61
1 3 14
1 4 81
1 5 60
1 6 75
1 7 3
1 8 42
1 9 92
1 11 12
1 12 64
1 14 66
1 15 54
1 16 7
1 17 52
1 18 39
1 19 91
1 20 65
1 22 28
1 24 3
1 25 62
1 26 29
1 27 14
1 28 71
1 29 92
1 30 69
1 31 28
1 32 29
1 33 0
1 34 64
1 35 44
1 36 99
1 37 79
1 38 15
1 39 81
1 40 25
1 41 33
1 43 53
1 45 77
1 46 72
1 47 93
1 48 28
1 49 36
1 50 78
1 51 35
1 52 46
1 53 50
1 54 50
1 55 15
1 56 23
1 57 24
