300 4000
0 4 90
0 133 7
0 134 47
0 9 75
0 141 96
0 273 4
0 22 66
0 29 98
0 288 79
0 162 91
0 168 20
0 175 66
0 53 47
0 56 40
0 189 72
0 197 2
0 200 75
0 201 81
0 202 20
0 211 23
0 87 67
0 221 68
0 100 57
0 231 79
0 105 25
0 109 45
0 116 74
0 118 72
0 123 6
1 257 0
1 133 36
1 6 49
1 12 23
1 270 97
1 26 62
1 284 6
1 30 87
1 33 28
1 36 50
1 165 73
1 40 91
1 176 67
1 50 15
1 179 87
1 53 22
1 183 71
1 186 88
1 192 31
1 78 51
1 83 79
1 86 54
1 100 74
1 221 56
1 228 25
1 104 55
1 235 43
1 236 0
1 116 34
1 118 83
1 124 46
1 127 81
2 288 39
2 107 74
2 267 82
2 4 87
2 263 79
2 275 2
2 291 16
2 43 25
2 175 44
2 112 37
2 50 81
2 83 0
2 52 8
2 118 78
2 57 100
2 260 62
2 124 95
2 286 36
2 127 23
3 128 65
3 258 2
3 261 100
3 136 41
3 284 78
3 166 17
3 44 25
3 223 76
3 49 99
3 59 19
3 191 44
3 199 76
3 203 10
3 204 98
3 217 93
3 218 78
3 220 49
3 93 30
3 101 88
3 229 26
3 111 62
3 118 99
3 248 60
3 121 20
4 8 79
4 137 38
4 266 5
4 139 75
4 272 82
4 275 8
4 26 96
4 157 59
4 42 21
4 181 49
4 58 78
4 66 45
4 201 62
4 77 82
4 78 49
4 80 37
4 98 0
4 99 83
4 106 17
4 108 15
4 111 31
4 113 73
4 115 26
4 255 94
5 134 80
5 20 3
5 27 11
5 182 89
5 185 23
5 189 63
5 68 51
5 200 71
5 207 12
5 208 41
5 211 90
5 213 19
5 214 20
5 216 45
5 220 96
5 226 70
5 228 69
5 109 89
5 244 10
5 245 13
5 124 93
5 126 33
5 127 42
6 131 35
6 260 40
6 133 93
6 263 86
6 8 44
6 267 20
6 273 52
6 20 91
6 27 75
6 31 40
6 36 51
6 168 34
6 43 87
6 46 1
6 53 70
6 54 12
6 64 76
6 196 0
6 75 45
6 212 16
6 214 94
6 223 92
6 98 16
6 99 57
6 237 2
6 117 46
6 121 5
6 250 40
7 141 31
7 142 22
7 143 61
7 148 72
7 280 40
7 288 8
7 296 45
7 297 33
7 172 35
7 46 42
7 48 29
7 177 5
7 51 62
7 58 96
7 191 31
7 193 22
7 67 61
7 69 98
7 208 89
7 81 67
7 96 14
7 226 34
7 105 98
7 234 56
7 235 46
7 113 71
7 243 63
8 128 53
8 263 68
8 264 67
8 267 71
8 143 72
8 145 4
8 147 26
8 148 91
8 152 17
8 292 37
8 43 59
8 44 6
8 177 82
8 51 83
8 183 81
8 56 84
8 185 77
8 187 80
8 72 58
8 201 96
8 206 12
8 79 87
8 82 50
8 78 51
8 57 47
8 227 30
8 103 85
9 256 7
9 128 79
9 262 25
9 135 39
9 21 24
9 23 48
9 24 71
9 26 56
9 158 3
9 33 55
9 37 73
9 295 20
9 171 16
9 174 88
9 56 66
9 190 99
9 77 43
9 88 92
9 224 22
9 229 3
9 104 34
9 109 36
9 238 82
9 124 65
9 253 21
10 131 15
10 260 26
10 266 8
10 14 64
10 143 51
10 275 8
10 23 56
10 24 84
10 29 83
10 32 16
10 35 86
10 41 9
10 181 83
10 182 44
10 58 33
