300 4000
0 256 89
0 171 46
0 135 23
0 265 56
0 138 5
0 139 84
0 141 60
0 270 68
0 19 3
0 22 42
0 153 8
0 25 38
0 27 84
0 28 79
0 286 73
0 290 30
0 169 64
0 299 50
0 175 67
0 52 72
0 185 41
0 226 44
0 82 83
0 90 71
0 220 89
0 98 80
0 229 43
0 247 32
1 131 75
1 4 15
1 9 20
1 266 23
1 12 1
1 272 51
1 145 63
1 21 74
1 280 83
1 283 11
1 285 9
1 287 22
1 164 44
1 166 15
1 42 77
1 43 35
1 50 8
1 52 28
1 188 45
1 63 24
1 201 65
1 77 97
1 207 30
1 80 84
1 81 19
1 103 71
1 233 26
1 234 20
1 241 90
1 268 46
1 125 91
1 126 65
2 258 97
2 4 11
2 261 100
2 265 60
2 11 75
2 147 8
2 150 27
2 153 15
2 38 5
2 169 23
2 172 89
2 48 65
2 51 59
2 75 5
2 203 76
2 211 3
2 217 83
2 218 26
2 97 18
2 231 33
2 233 92
2 103 14
2 109 40
2 112 12
2 241 82
2 247 92
2 125 58
3 5 37
3 134 80
3 7 73
3 9 77
3 267 11
3 14 47
3 274 66
3 281 60
3 283 61
3 34 9
3 291 75
3 296 29
3 170 27
3 188 58
3 193 81
3 194 15
3 11 100
3 70 46
3 201 89
3 202 75
3 211 44
3 218 14
3 221 72
3 231 43
3 233 90
3 107 60
3 110 97
3 118 76
3 125 5
4 137 8
4 276 66
4 46 100
4 278 1
4 29 66
4 289 82
4 290 43
4 36 54
4 296 1
4 42 31
4 171 20
4 174 15
4 184 34
4 57 38
4 191 18
4 197 58
4 205 50
4 82 27
4 85 87
4 93 26
4 106 86
4 210 60
4 118 39
4 119 73
4 248 28
4 123 28
4 124 85
4 126 38
5 265 74
5 19 48
5 150 16
5 152 78
5 291 76
5 292 62
5 51 67
5 53 36
5 54 79
5 66 10
5 68 8
5 69 70
5 198 6
5 71 3
5 78 90
5 207 92
5 80 96
5 84 97
5 89 15
5 79 51
5 259 19
5 234 66
5 236 97
5 115 16
5 212 53
6 265 8
6 273 37
6 110 33
6 278 20
6 152 35
6 155 3
6 160 81
6 165 24
6 38 90
6 39 45
6 170 42
6 177 0
6 51 79
6 185 81
6 61 44
6 194 23
6 195 20
6 208 24
6 88 97
6 223 42
6 97 34
6 106 83
6 236 19
6 238 26
7 257 11
7 130 61
7 261 77
7 12 37
7 142 64
7 272 38
7 146 77
7 148 23
7 160 43
7 38 82
7 168 97
7 41 98
7 170 14
7 45 30
7 47 28
7 177 1
7 178 77
7 61 0
7 191 7
7 195 35
7 199 91
7 74 8
7 75 15
7 86 98
7 219 43
7 241 84
7 117 100
7 118 25
7 248 66
8 263 96
8 264 36
8 272 78
8 276 86
8 21 97
8 279 67
8 282 77
8 33 31
8 34 73
8 35 31
8 292 17
8 177 31
8 58 43
8 190 99
8 70 54
8 289 55
8 163 44
8 90 5
8 91 72
8 226 95
8 235 65
8 236 38
9 265 29
9 12 72
9 13 80
9 273 18
9 23 85
9 155 63
9 158 7
9 34 55
9 27 4
9 164 96
9 170 11
9 48 52
9 178 57
9 52 16
9 184 64
9 188 35
9 62 22
9 63 91
9 67 87
9 162 56
9 213 3
9 220 65
9 224 35
9 60 1
9 238 40
9 240 64
9 126 53
10 295 61
10 101 94
10 38 66
10 243 67
10 138 65
10 43 8
10 210 33
10 274 65
10 51 81
10 276 1
10 245 33
10 151 4
10 184 52
10 282 9
10 135 11
10 126 45
10 85 7
11 129 56
11 134 74
11 264 38
11 266 54
11 140 100
11 143 39
11 259 24
11 22 22
11 24 19
11 154 54
11 294 15
11 39 54
11 169 95
11 53 76
11 186 51
11 190 40
11 191 100
11 147 0
11 219 21
11 220 31
11 98 41
11 228 61
11 108 89
11 110 29
11 243 46
12 128 16
12 258 46
12 131 84
12 129 31
12 138 84
12 19 6
12 149 67
12 280 37
12 153 43
12 34 74
12 164 26
12 293 73
12 168 29
12 45 29
12 177 76
12 50 19
12 181 27
12 265 19
12 58 31
12 59 64
12 191 16
12 195 12
12 197 68
12 199 30
12 75 2
12 88 76
12 135 33
12 93 14
12 94 41
12 187 16
12 103 17
12 171 29
12 236 21
12 147 37
12 254 100
13 134 75
13 138 2
13 271 89
13 16 2
13 17 21
13 148 56
13 22 43
13 281 0
13 38 26
13 295 37
13 41 92
13 43 70
13 44 50
13 49 72
13 55 25
13 185 86
13 187 24
13 64 30
13 75 58
13 80 2
13 215 66
13 97 71
13 99 52
13 100 38
13 39 88
13 243 21
13 248 35
13 127 96
14 132 79
14 133 77
14 274 42
14 149 29
14 154 43
14 156 28
14 161 73
14 34 22
14 37 12
14 177 20
14 51 8
14 62 100
14 70 15
14 199 79
14 77 17
14 210 73
14 215 16
14 222 12
14 225 86
14 101 14
14 230 11
14 103 55
14 106 71
14 107 8
14 241 59
15 128 80
15 258 23
15 142 17
15 145 95
15 147 91
15 21 21
15 292 80
15 295 35
15 169 75
15 176 27
15 50 67
15 183 91
15 63 92
15 65 85
15 204 56
15 206 27
15 270 84
15 94 99
15 98 11
15 231 9
15 109 56
15 238 100
15 246 15
15 41 72
15 255 83
16 256 10
16 147 31
16 281 98
16 25 43
16 26 5
16 32 84
16 289 25
16 36 51
16 298 29
16 52 41
16 56 29
16 186 77
16 64 13
16 65 73
16 201 94
16 74 87
16 217 49
16 219 29
16 221 15
16 229 70
16 119 52
17 256 25
17 128 45
17 137 41
17 141 14
17 145 74
17 152 90
17 153 42
17 283 86
17 32 9
17 162 3
17 44 20
17 179 32
17 66 86
17 198 48
17 290 84
17 207 51
17 95 74
17 224 21
17 225 86
17 106 0
17 240 22
17 118 6
17 121 36
17 127 100
18 96 70
18 160 87
18 66 30
18 187 3
18 230 64
18 166 83
18 33 35
18 200 87
18 265 89
18 209 52
18 269 75
18 168 77
18 111 87
18 81 58
18 20 40
18 118 28
18 152 69
18 52 41
18 219 48
18 126 28
19 130 27
19 265 92
19 139 97
19 258 22
19 274 88
19 23 16
19 28 86
19 286 72
19 32 79
19 161 85
19 34 99
19 171 0
19 48 73
19 62 76
19 192 78
19 66 98
19 195 14
19 199 95
19 206 47
19 80 53
19 248 83
19 219 3
19 226 28
19 100 26
19 103 33
19 114 12
19 243 71
19 247 40
19 120 0
19 124 76
20 271 14
20 145 69
20 276 43
20 149 100
20 151 16
20 280 16
20 218 35
20 31 27
20 160 59
20 292 94
20 170 39
20 299 10
20 175 74
20 49 13
20 50 58
20 183 5
20 191 58
20 32 59
20 196 15
20 197 9
20 201 51
20 81 20
20 90 86
20 92 93
20 224 39
20 115 96
20 63 58
20 42 7
21 130 18
21 263 66
21 172 71
21 139 80
21 268 88
21 269 68
21 147 11
21 150 82
21 26 6
21 29 72
21 197 24
21 291 54
21 37 94
21 44 99
21 46 82
21 176 55
21 177 31
21 53 70
21 73 16
21 60 48
21 64 65
21 69 95
21 70 81
21 201 44
21 78 97
21 213 74
21 101 60
21 229 76
21 230 77
21 233 2
21 108 42
21 110 40
21 242 97
21 243 77
21 247 3
21 251 53
21 255 20
22 257 33
22 275 38
22 277 75
22 278 28
22 151 42
22 285 16
22 286 29
22 31 77
22 37 46
22 297 29
22 44 11
22 46 38
22 157 16
22 178 59
22 51 97
22 52 62
22 30 21
22 54 99
22 190 94
22 193 68
22 195 55
22 196 72
22 71 71
22 202 81
22 206 39
22 79 7
22 78 49
22 218 78
22 293 1
22 225 82
22 115 29
22 250 61
23 128 71
23 129 55
23 257 6
23 141 58
23 142 83
23 272 34
23 273 36
23 150 31
23 286 73
23 33 89
23 290 90
23 37 21
23 167 68
23 297 57
23 171 11
23 54 47
23 137 20
23 56 89
23 186 4
23 60 51
23 74 39
23 195 55
23 225 7
23 202 17
23 205 24
23 77 46
23 209 85
23 58 79
23 220 32
23 93 71
23 97 3
23 226 4
23 228 16
23 189 96
23 240 77
23 241 13
23 244 23
23 246 86
23 123 3
24 132 42
24 262 61
24 265 100
24 144 59
24 152 48
24 154 35
24 36 39
24 295 63
24 171 19
24 178 99
24 52 96
24 192 7
24 196 1
24 76 92
24 205 13
24 80 27
24 214 55
24 216 34
24 94 26
24 96 73
24 97 86
24 230 85
24 103 28
24 248 58
24 121 89
24 122 58
25 134 90
25 137 24
25 27 2
25 158 66
25 31 61
25 289 35
25 188 11
25 189 69
25 62 80
25 63 62
25 194 1
25 203 73
25 204 62
25 79 7
25 214 71
25 207 70
25 144 6
25 228 29
25 110 96
25 61 76
25 243 99
25 253 56
26 257 63
26 140 54
26 141 56
26 269 34
26 151 32
26 34 25
26 37 62
26 170 83
26 53 60
26 55 20
26 61 4
26 195 45
26 162 77
26 206 55
26 205 67
26 217 70
26 108 92
26 110 68
26 112 68
26 244 48
26 121 56
27 136 88
27 270 3
27 153 65
27 283 3
27 285 78
27 32 2
27 289 82
27 39 95
27 296 47
27 43 8
27 190 66
27 191 36
27 193 45
27 33 79
27 77 91
27 206 46
27 78 45
27 230 60
27 232 61
27 239 67
27 241 58
27 116 16
27 62 98
27 250 25
27 126 98
28 257 74
28 140 52
28 141 97
28 148 93
28 149 4
28 283 60
28 157 20
28 292 50
28 295 9
28 298 75
28 47 8
28 58 5
28 191 78
28 193 56
28 76 37
28 84 3
28 227 62
28 101 98
28 241 61
28 242 86
28 276 61
28 251 14
29 235 28
29 293 58
29 40 60
29 107 74
29 237 29
29 81 80
29 274 87
29 227 2
29 244 25
29 219 60
29 87 88
29 56 92
29 249 18
29 163 14
29 91 76
29 126 33
29 287 58
30 34 39
30 99 78
30 68 28
30 37 46
30 38 100
30 71 58
30 232 56
30 138 43
30 175 98
30 209 60
30 114 71
30 275 18
30 89 98
30 58 22
31 257 66
31 129 84
31 141 53
31 149 73
31 162 9
31 35 18
31 36 98
31 295 71
31 297 56
31 182 89
31 186 19
31 62 13
31 192 99
31 196 74
31 69 92
31 203 43
31 76 26
31 163 43
31 214 10
31 217 56
31 95 39
31 99 61
31 169 29
31 276 27
31 125 74
32 130 6
32 132 89
32 292 30
32 165 79
32 182 52
32 185 58
32 192 64
32 194 49
32 54 18
32 201 88
32 76 90
32 214 1
32 122 14
32 94 81
32 100 56
32 230 61
32 239 35
32 112 66
32 113 31
32 249 7
32 250 54
32 126 76
32 255 43
33 258 77
33 131 53
33 263 94
33 216 5
33 288 25
33 289 49
33 165 85
33 167 45
33 175 37
33 49 86
33 178 78
33 179 94
33 183 68
33 184 20
33 59 43
33 192 40
33 72 25
33 76 29
33 215 62
33 88 26
33 226 32
33 295 53
33 114 10
33 127 29
33 255 23
34 276 97
34 238 55
34 150 47
34 279 76
34 37 28
34 39 90
34 40 5
34 43 80
34 174 6
34 49 26
34 61 8
34 196 7
34 204 69
34 83 89
34 87 77
34 108 36
34 110 8
34 239 13
34 112 37
35 130 95
35 258 32
35 270 49
35 274 100
35 283 95
35 156 75
35 38 17
35 177 51
35 45 82
35 49 15
35 54 46
35 57 84
35 58 79
35 187 93
35 182 62
35 76 46
35 121 31
35 218 47
35 91 33
35 221 84
35 99 45
35 100 5
35 245 41
35 249 84
35 122 4
35 254 50
35 127 46
36 143 67
36 273 30
36 260 79
36 162 61
36 292 45
36 37 33
36 167 13
36 174 61
36 54 90
36 55 48
36 58 57
36 70 76
36 199 75
36 200 85
36 120 83
36 84 12
36 164 67
36 93 36
36 223 10
36 224 49
36 104 56
36 107 84
36 239 7
36 248 94
36 122 22
37 129 74
37 108 15
37 143 53
37 284 14
37 287 20
37 290 41
37 169 24
37 172 36
37 179 61
37 58 96
37 189 80
37 210 51
37 83 23
37 89 81
37 90 54
37 94 44
37 225 94
37 232 61
37 234 41
37 236 64
37 254 28
38 264 38
38 268 12
38 143 50
38 295 30
38 40 68
38 172 19
38 174 59
38 179 10
38 185 74
38 186 58
38 68 36
38 198 4
38 203 70
38 207 94
38 220 7
38 93 43
38 95 72
38 104 90
38 238 47
38 244 16
38 249 14
38 127 85
39 256 10
39 65 62
39 163 19
39 293 25
39 134 90
39 257 18
39 66 93
39 52 92
39 55 25
39 56 15
39 153 58
39 283 75
39 94 79
40 257 21
40 136 42
40 267 30
40 269 18
40 272 9
40 147 92
40 217 75
40 157 91
40 160 2
40 292 5
40 173 16
40 49 92
40 61 69
40 203 99
40 85 12
40 89 100
40 226 78
40 166 60
40 249 89
41 130 3
41 136 84
41 267 68
41 140 7
41 270 50
41 277 82
41 161 21
41 42 97
41 43 24
41 56 63
41 192 88
41 196 86
41 72 89
41 201 77
41 258 59
41 209 77
41 213 39
41 214 19
41 89 31
41 271 99
41 224 55
41 242 40
41 115 85
41 127 70
42 44 60
42 146 92
42 284 51
42 157 61
42 160 56
42 289 22
42 163 76
42 295 53
42 172 67
42 178 3
42 180 60
42 53 10
42 182 75
42 189 21
42 63 39
42 71 56
42 75 79
42 89 61
42 90 4
42 101 81
42 102 24
42 119 74
42 121 71
43 67 9
43 276 13
43 277 1
43 150 39
43 154 43
43 294 57
43 228 44
43 197 42
43 73 92
43 75 48
43 76 50
43 78 18
43 211 95
43 89 85
43 90 43
43 100 20
43 229 9
43 231 25
43 104 25
43 114 32
43 118 29
43 247 48
43 122 28
43 252 75
44 130 80
44 142 18
44 276 51
44 162 74
44 166 2
44 295 33
44 297 65
44 174 38
44 64 74
44 73 27
44 210 71
44 95 49
44 99 93
44 102 33
44 167 8
44 236 26
44 110 4
44 244 22
44 247 53
44 251 79
45 257 77
45 137 100
45 141 67
45 149 59
45 289 9
45 162 71
45 164 99
45 129 53
45 171 77
45 48 69
45 94 54
45 188 97
45 194 88
45 73 27
45 203 43
45 206 32
45 80 19
45 213 4
45 222 63
45 99 69
45 228 37
45 103 56
45 248 79
45 85 21
45 127 12
46 267 15
46 141 89
46 151 43
46 280 37
46 155 69
46 285 1
46 177 74
46 50 88
46 54 54
46 58 34
46 195 77
46 216 73
46 89 23
46 227 96
46 106 33
46 240 69
46 246 6
46 251 90
46 252 95
47 256 2
47 137 69
47 140 84
47 274 60
47 153 88
47 294 82
47 242 28
47 53 0
47 187 56
47 64 36
47 194 32
47 196 0
47 73 71
47 202 97
47 75 11
47 83 97
47 84 13
47 214 45
47 87 11
47 221 94
47 229 61
47 110 3
47 113 94
47 114 47
48 256 54
48 128 46
48 265 13
48 266 53
48 173 69
48 277 85
48 155 2
48 156 76
48 290 95
48 166 60
48 297 94
48 176 16
48 50 96
48 181 15
48 187 68
48 69 87
48 80 53
48 209 3
48 87 95
48 218 44
48 223 93
48 236 24
48 244 79
48 252 25
49 257 5
49 264 13
49 143 99
49 283 92
49 284 9
49 165 54
49 170 52
49 173 19
49 181 78
49 245 91
49 207 51
49 86 31
49 218 14
49 269 48
49 232 57
49 106 17
49 117 19
49 246 61
49 247 75
49 121 39
49 191 83
50 149 50
50 263 51
50 140 42
50 146 38
50 147 85
50 277 21
50 155 57
50 163 72
50 297 7
50 298 70
50 171 11
50 205 53
50 210 78
50 84 93
50 86 41
50 93 21
50 100 77
50 230 95
50 106 86
50 241 14
50 246 98
50 127 19
51 257 58
51 265 69
51 272 94
51 148 43
51 167 100
51 54 40
51 55 95
51 186 45
51 62 26
51 63 74
51 78 35
51 219 25
51 93 77
51 233 47
51 108 48
51 110 4
51 254 89
52 130 17
52 132 38
52 266 11
52 66 76
52 146 30
52 148 6
52 149 93
52 281 2
52 165 30
52 297 32
52 170 41
52 171 29
52 172 28
52 53 32
52 194 84
52 197 30
52 78 38
52 87 56
52 94 35
52 103 93
52 234 53
52 107 66
52 251 55
53 129 13
53 262 66
53 270 67
53 275 32
53 279 32
53 283 35
53 292 55
53 134 77
53 184 95
53 66 33
53 202 26
53 75 5
53 81 40
53 213 70
53 98 94
53 233 36
53 235 16
53 238 78
53 249 6
54 278 14
54 144 21
54 148 24
54 158 91
54 69 13
54 165 32
54 297 27
54 116 47
54 190 85
54 197 86
54 85 10
54 218 75
54 97 59
54 105 8
54 238 84
54 244 62
54 248 88
54 252 96
55 259 83
55 136 4
55 138 82
55 269 67
55 143 2
55 273 30
55 276 98
55 277 22
55 296 100
55 68 53
55 198 65
55 207 21
55 214 35
55 221 50
55 96 12
55 100 5
55 231 99
55 232 35
55 295 74
55 239 30
55 113 59
55 247 9
55 125 49
56 266 44
56 267 55
