300 4000
0 263 13
0 146 96
0 23 66
0 28 26
0 287 3
0 288 36
0 34 95
0 298 31
0 59 59
0 188 65
0 190 78
0 195 18
0 200 61
0 209 100
0 212 43
0 88 65
0 218 61
0 60 68
0 234 1
0 107 42
0 111 62
0 241 16
1 256 65
1 138 37
1 271 23
1 275 10
1 25 72
1 28 24
1 293 43
1 40 19
1 187 13
1 188 28
1 192 47
1 73 21
1 78 4
1 81 98
1 84 99
1 216 36
1 223 99
1 228 38
1 229 90
1 104 12
1 108 39
1 296 72
1 114 21
1 122 97
2 64 96
2 160 47
2 259 6
2 133 61
2 38 76
2 232 16
2 169 80
2 170 100
2 171 99
2 140 94
2 256 43
2 189 42
2 264 85
2 276 56
2 41 12
2 104 56
2 92 45
2 10 13
3 8 50
3 272 92
3 274 55
3 19 78
3 276 46
3 277 38
3 22 93
3 280 90
3 162 2
3 164 62
3 169 61
3 51 72
3 55 28
3 185 3
3 62 66
3 192 20
3 193 10
3 194 29
3 198 96
3 200 49
3 207 42
3 80 10
3 83 27
3 221 39
3 222 45
3 144 65
3 106 37
3 109 97
3 112 81
3 116 81
4 131 2
4 265 22
4 12 17
4 142 44
4 109 97
4 16 26
4 146 4
4 275 16
4 153 61
4 155 62
4 165 72
4 294 64
4 168 96
4 41 48
4 177 48
4 52 25
4 187 31
4 296 85
4 195 18
4 68 12
4 201 68
4 78 43
4 82 68
4 215 62
4 98 86
4 274 71
4 239 16
4 113 60
4 242 58
4 246 60
4 121 41
4 125 42
5 128 25
5 276 21
5 22 52
5 286 49
5 288 10
5 293 64
5 295 58
5 40 80
5 297 35
5 71 71
5 176 10
5 59 60
5 60 51
5 189 47
5 97 69
5 74 69
5 76 47
5 210 38
5 83 24
5 216 34
5 225 9
5 226 86
5 109 76
6 258 65
6 262 3
6 135 78
6 15 19
6 276 83
6 25 57
6 284 3
6 31 69
6 293 62
6 167 16
6 296 85
6 263 35
6 52 80
6 189 41
6 193 44
6 196 39
6 205 68
6 79 0
6 215 69
6 91 17
6 93 85
6 225 100
6 98 59
6 228 20
6 119 87
6 248 1
6 250 42
7 257 43
7 261 35
7 12 58
7 14 51
7 16 56
7 276 56
7 24 98
7 27 62
7 161 97
7 294 99
7 172 85
7 179 87
7 52 77
7 182 70
7 197 22
7 198 80
7 73 98
7 77 68
7 86 44
7 87 43
7 225 29
7 229 99
7 232 97
7 106 96
7 235 72
7 110 4
7 20 37
7 125 19
7 166 64
8 134 60
8 143 81
8 146 93
8 278 38
8 163 3
8 295 5
8 169 50
8 178 23
8 115 89
8 201 15
8 184 13
8 190 12
8 73 95
8 204 91
8 80 68
8 209 77
8 210 71
8 85 44
8 221 46
8 228 95
8 229 90
8 230 70
8 112 59
8 243 83
8 120 52
8 126 41
9 131 63
9 139 72
9 13 62
9 272 37
9 274 37
9 277 26
9 24 33
9 283 98
9 286 24
9 287 74
9 168 12
9 49 38
9 54 12
9 56 15
9 60 29
9 96 82
9 73 5
9 210 3
9 217 17
9 218 89
9 220 33
9 224 14
9 237 34
9 111 19
9 122 15
10 133 56
10 263 68
10 140 53
10 258 11
10 145 89
10 146 100
10 147 5
10 20 75
10 21 87
10 278 58
10 150 1
10 288 58
10 163 63
10 40 77
10 41 17
10 179 53
10 52 25
10 202 27
10 75 94
10 205 63
10 219 40
10 220 48
10 228 25
10 101 14
10 274 2
10 296 8
10 19 93
10 276 71
11 257 76
11 131 10
11 138 54
11 268 47
11 147 71
11 27 41
11 156 17
11 157 67
11 160 44
11 163 17
11 171 90
11 174 58
11 182 86
11 207 62
11 209 14
11 211 11
11 215 17
11 216 8
11 231 37
11 105 83
11 242 57
11 119 82
11 125 87
12 99 47
12 101 92
12 166 3
12 168 45
12 107 19
12 269 29
12 175 80
12 272 96
12 121 34
12 117 12
12 246 92
12 55 5
12 260 55
12 189 52
13 133 89
13 134 51
13 135 1
13 138 68
13 146 93
13 148 77
13 23 81
13 282 12
13 28 55
13 162 58
13 36 9
13 42 53
13 263 49
13 44 76
13 48 11
13 51 22
13 187 53
13 199 59
13 76 95
13 34 48
13 210 17
13 216 89
13 101 6
13 243 96
13 244 61
14 263 80
14 270 9
14 22 44
14 30 41
14 197 98
14 172 83
14 173 86
14 175 26
14 54 58
14 61 46
14 191 32
14 66 11
14 68 17
14 182 24
14 70 53
14 75 21
14 209 37
14 92 23
14 231 97
14 233 53
14 109 98
14 123 16
14 126 97
15 22 30
15 34 46
15 293 35
15 45 33
15 176 90
15 178 14
15 67 50
15 202 16
15 204 37
15 205 41
15 207 24
15 83 64
15 85 94
15 220 84
15 94 36
15 225 85
15 229 94
15 230 13
15 110 55
15 244 34
15 117 85
15 247 95
16 256 61
16 129 75
16 130 69
16 172 47
16 265 71
16 271 9
16 274 84
16 20 10
16 278 94
16 282 81
16 283 99
16 156 40
16 31 91
16 167 27
16 168 78
16 297 28
16 43 28
16 44 56
16 173 63
16 179 53
16 180 7
16 183 6
16 203 65
16 206 61
16 212 23
16 85 16
16 222 9
16 95 85
16 228 85
16 103 89
16 105 4
16 111 0
16 250 13
16 253 41
17 259 40
17 267 88
17 271 60
17 20 24
17 280 29
17 29 3
17 158 22
17 33 25
17 163 40
17 299 12
17 177 25
17 59 56
17 191 66
17 66 12
17 73 14
17 74 34
17 206 29
17 82 85
17 213 81
17 86 51
17 90 69
17 93 63
17 222 22
17 226 50
17 102 38
17 110 55
17 240 20
17 248 73
18 299 89
18 135 67
18 21 33
18 278 10
18 154 7
18 285 30
18 169 19
18 171 54
18 46 57
18 184 95
18 188 40
18 64 17
18 193 65
18 72 77
18 201 84
18 75 12
18 204 82
18 215 71
18 217 69
18 104 12
18 114 5
18 245 52
18 125 65
19 97 7
19 290 5
19 196 23
19 37 19
19 276 87
19 199 41
19 296 44
19 137 19
19 205 81
19 45 47
19 271 94
19 56 68
19 51 15
19 180 30
19 248 4
19 25 13
19 187 80
19 190 78
19 287 23
20 129 11
20 130 35
20 264 77
20 266 10
20 269 43
20 152 95
20 25 92
20 26 65
20 291 85
20 165 18
20 43 26
20 182 39
20 57 71
20 198 12
20 71 7
20 72 10
20 203 57
20 35 39
20 214 74
20 93 29
20 229 54
20 236 80
20 125 31
20 244 13
20 120 47
20 123 78
20 253 44
21 263 7
21 137 44
21 148 47
21 151 66
21 282 79
21 283 57
21 284 71
21 164 87
21 39 45
21 47 49
21 176 4
21 178 87
21 36 75
21 72 58
21 215 5
21 89 3
21 99 56
21 229 54
21 108 35
21 111 3
21 112 88
21 248 9
21 249 35
21 126 96
22 259 18
22 133 14
22 65 62
22 265 24
22 273 76
22 152 58
22 28 48
22 33 9
22 293 70
22 39 63
22 156 60
22 298 36
22 175 81
22 178 69
22 186 96
22 188 96
22 96 29
22 195 60
22 197 65
22 79 80
22 84 14
22 215 49
22 224 66
22 227 52
22 145 35
22 106 93
22 295 89
22 242 13
22 247 7
22 120 5
22 122 95
22 126 87
22 255 12
23 133 1
23 265 98
23 268 85
23 278 64
23 282 42
23 155 100
23 286 40
23 38 91
23 295 15
23 40 80
23 44 32
23 176 81
23 179 71
23 181 98
23 59 29
23 64 36
23 79 80
23 212 98
23 91 25
23 99 31
23 232 81
23 106 56
23 235 63
23 236 79
23 237 93
23 113 48
24 256 17
24 257 26
24 131 73
24 271 17
24 148 78
24 25 49
24 34 22
24 44 93
24 173 41
24 196 32
24 204 2
24 214 86
24 216 87
24 226 80
24 99 8
24 100 28
24 102 14
24 108 59
24 240 36
24 115 16
24 123 97
24 127 83
25 266 86
25 276 90
25 26 85
25 155 40
25 286 73
25 288 100
25 33 41
25 162 37
25 35 71
25 164 93
25 293 85
25 56 26
25 63 61
25 32 74
25 160 69
25 206 96
25 87 57
25 92 42
25 95 10
25 101 13
25 238 68
25 124 29
26 143 72
26 145 17
26 275 15
26 279 45
26 154 46
26 28 49
26 30 62
26 288 79
26 39 81
26 171 73
26 177 59
26 178 18
26 189 2
26 62 38
26 69 79
26 71 55
26 203 65
26 78 20
26 82 87
26 222 50
26 230 93
26 231 70
26 112 85
26 255 83
27 256 22
27 130 27
27 259 24
27 260 26
27 266 23
27 274 6
27 286 70
27 291 16
27 292 43
27 167 77
27 40 54
27 169 89
27 44 7
27 176 77
27 184 20
27 195 22
27 69 0
27 198 35
27 80 42
27 82 63
27 216 31
27 36 12
27 220 12
27 99 35
27 230 26
27 210 25
27 110 40
27 241 6
27 125 74
28 258 59
28 259 1
28 136 61
28 143 63
28 273 10
28 146 69
28 289 58
28 34 24
28 35 95
28 44 75
28 180 60
28 185 65
28 199 33
28 204 68
28 81 39
28 212 73
28 95 97
28 98 82
28 104 30
28 105 27
28 107 70
28 241 70
28 245 44
29 193 39
29 34 63
29 195 47
29 147 77
29 291 1
29 67 71
29 236 71
29 78 51
29 83 97
29 150 96
29 153 26
29 221 31
29 95 90
30 131 54
30 138 24
30 144 32
30 280 67
30 160 69
30 289 55
30 295 2
30 44 16
30 48 86
30 57 27
30 62 37
30 64 99
30 32 4
30 198 59
30 247 14
30 206 33
30 82 25
30 270 45
30 215 55
30 216 23
30 237 56
30 113 71
30 119 52
31 192 58
31 135 97
31 264 85
31 137 96
31 274 82
31 278 0
31 280 76
31 163 11
31 293 19
31 39 37
31 168 22
31 171 46
31 47 99
31 59 88
31 64 16
31 96 53
31 69 18
31 81 38
31 89 44
31 218 73
31 222 41
31 224 70
31 229 99
31 230 37
31 231 9
31 114 76
31 121 47
31 250 85
31 125 78
32 64 7
32 129 45
32 66 63
32 227 32
32 38 41
32 294 86
32 41 57
32 266 74
32 75 3
32 204 69
32 126 2
32 206 70
32 177 89
32 178 2
32 51 92
32 85 0
32 214 22
32 122 26
32 261 31
33 130 13
33 263 84
33 140 50
33 141 73
33 144 56
33 274 25
33 281 45
33 152 20
33 155 97
33 159 86
33 297 9
33 299 82
33 53 11
33 186 0
33 200 7
33 202 82
33 206 42
33 208 63
33 215 50
33 221 44
33 80 82
33 98 56
33 114 20
33 115 14
34 262 30
34 267 79
34 268 29
34 152 46
34 160 49
34 290 40
34 38 98
34 46 86
34 52 15
34 58 6
34 61 53
34 74 88
34 78 7
34 209 71
34 143 89
34 96 62
34 98 32
34 102 67
34 236 23
34 118 9
35 262 45
35 135 61
35 137 45
35 148 33
35 151 63
35 111 29
35 158 33
35 283 71
35 296 10
35 175 48
35 177 58
35 60 12
35 193 58
35 67 97
35 68 56
35 199 18
35 208 26
35 213 78
35 216 6
35 225 57
35 98 85
35 230 39
35 104 27
35 236 95
35 239 4
35 113 91
35 244 39
35 251 75
35 276 99
36 136 15
36 267 97
36 140 0
36 276 6
36 285 72
36 159 23
36 160 11
36 161 31
36 164 4
36 172 51
36 57 48
36 60 30
36 64 10
36 70 93
36 269 8
36 185 40
36 216 2
36 96 53
36 235 79
36 238 28
36 240 100
36 116 45
36 249 43
37 132 9
37 261 64
37 136 80
37 269 34
37 270 55
37 143 71
37 279 6
37 287 75
37 160 21
37 294 72
37 169 100
37 298 38
37 174 12
37 182 64
37 64 43
37 197 31
37 199 23
37 205 59
37 83 95
37 217 100
37 218 26
37 93 91
37 228 9
37 235 22
37 275 64
37 249 60
37 123 23
37 255 44
38 258 48
38 179 42
38 262 87
38 278 34
38 285 70
38 163 56
38 166 92
38 40 87
38 297 67
38 42 12
38 299 80
38 45 51
38 174 60
38 51 69
38 54 71
38 58 40
38 60 62
38 72 98
38 162 81
38 80 47
38 87 45
38 218 14
38 230 92
38 109 12
38 114 17
38 115 13
38 246 98
38 120 18
39 131 72
39 136 97
39 148 11
39 295 19
39 53 23
39 55 74
39 190 15
39 192 35
39 193 39
39 215 57
39 88 99
39 220 44
39 228 53
39 102 6
39 103 60
39 117 35
39 252 81
39 125 76
40 267 49
40 269 0
40 274 65
40 276 86
40 149 57
40 282 22
40 287 43
40 295 34
40 298 54
40 178 54
40 138 17
40 159 17
40 60 47
40 61 91
40 71 24
40 72 34
40 202 62
40 83 14
40 213 80
40 90 0
40 222 91
40 224 81
40 226 36
40 228 1
40 117 98
40 118 78
40 250 31
40 42 3
41 256 59
41 131 88
41 261 64
41 136 24
41 130 99
41 142 81
41 145 74
41 297 86
41 171 77
41 176 42
41 182 14
41 55 1
41 61 80
41 192 55
41 199 63
41 82 61
41 212 36
41 121 47
41 90 15
41 96 25
41 231 11
41 210 76
41 111 86
41 241 99
41 116 49
41 246 32
41 247 54
41 120 95
41 249 11
41 124 81
42 257 66
42 267 37
42 152 30
42 285 92
42 295 91
42 49 46
42 52 82
42 182 28
42 183 41
42 180 80
42 58 38
42 192 70
42 203 48
42 201 53
42 75 10
42 79 58
42 212 84
42 95 13
42 233 68
42 127 46
43 257 33
43 134 59
43 140 42
43 270 57
43 272 41
43 146 84
43 158 51
43 292 39
43 293 5
43 166 35
43 168 24
43 169 0
43 298 62
43 175 72
43 52 31
43 181 80
43 183 77
43 186 2
43 59 36
43 194 32
43 77 88
43 216 32
43 91 15
43 97 49
43 232 100
43 105 50
43 236 57
43 243 7
43 246 57
43 119 87
43 249 21
43 126 61
44 263 29
44 136 36
44 265 66
44 267 53
44 143 66
44 147 70
44 149 73
44 278 18
44 279 62
44 283 88
44 171 81
44 46 61
44 52 100
44 68 91
44 118 90
44 198 29
44 199 19
44 201 17
44 78 42
44 83 66
44 122 22
44 224 43
44 101 14
44 102 84
44 104 77
44 174 89
44 246 59
44 250 77
45 64 59
45 257 21
45 59 87
45 295 77
45 80 79
45 201 23
45 143 99
45 269 42
45 208 11
45 49 49
45 146 36
45 150 63
45 121 2
45 90 100
45 219 32
45 239 0
45 195 28
46 264 27
46 265 85
46 270 29
46 145 45
46 276 55
46 197 19
46 290 26
46 168 88
46 57 73
46 182 60
46 56 73
46 185 68
46 62 54
46 54 41
46 73 31
46 215 44
46 89 73
46 96 44
46 273 47
46 109 50
46 112 15
46 248 68
46 126 2
47 128 13
47 86 48
47 134 48
47 264 49
47 267 16
47 269 38
47 148 49
47 283 75
47 159 96
47 155 38
47 299 65
47 49 2
47 179 49
47 52 13
47 185 51
47 186 2
47 195 58
47 198 74
47 201 35
47 214 43
47 96 72
47 100 59
47 231 32
47 108 59
47 109 5
47 113 43
47 250 1
47 123 28
48 126 53
48 259 55
48 101 79
48 295 70
48 232 12
48 290 62
48 108 30
48 271 3
48 113 91
48 114 67
48 85 51
48 246 2
48 215 12
48 267 86
48 218 85
48 111 91
48 92 44
48 273 91
49 265 69
49 274 79
49 277 80
49 154 34
49 287 3
49 162 94
49 163 86
49 168 92
49 169 70
49 50 94
49 57 3
49 62 29
49 196 11
49 201 82
49 204 28
49 78 69
49 212 67
49 85 28
49 88 23
49 225 32
49 99 99
49 232 76
49 111 35
49 117 50
49 119 82
49 120 48
49 254 37
50 128 55
50 193 23
50 162 11
50 131 14
50 97 34
50 295 60
50 129 89
50 202 42
50 258 87
50 176 53
50 81 2
50 83 19
50 212 43
50 278 17
50 55 60
50 180 53
50 282 45
50 92 98
50 61 15
51 99 85
51 68 87
51 101 4
51 231 62
51 175 74
51 174 63
51 111 38
51 176 95
51 177 63
51 82 94
51 227 98
51 142 34
51 281 67
51 166 33
51 93 14
51 133 59
52 257 10
52 262 68
52 139 36
52 143 24
52 144 2
52 280 90
52 282 100
52 162 15
52 291 21
52 60 0
52 62 67
52 198 93
52 70 60
52 73 39
52 202 31
52 75 53
52 81 89
52 211 65
52 85 74
52 93 90
52 95 61
52 96 56
52 225 52
52 293 45
52 230 6
52 108 41
52 109 93
52 247 11
53 257 79
53 266 19
53 147 68
53 279 48
53 152 39
53 154 17
53 290 20
53 165 28
53 177 81
53 179 6
53 54 88
53 55 40
53 186 39
53 64 26
53 197 25
53 204 87
53 207 20
53 85 97
53 90 83
53 222 61
53 100 86
53 167 41
53 243 72
53 117 91
53 246 76
53 119 96
54 260 15
54 263 77
54 264 6
54 273 55
54 280 36
54 288 90
54 170 5
54 174 68
54 183 72
54 192 21
54 67 9
54 76 64
54 80 71
54 86 87
54 230 74
54 232 95
54 234 51
54 235 19
54 111 56
54 241 87
54 245 29
54 137 69
54 125 98
55 134 47
55 268 10
55 145 63
55 279 66
55 280 54
55 156 4
55 291 92
55 292 43
55 169 40
55 64 88
55 196 52
55 203 42
55 204 19
55 210 16
55 229 26
55 237 80
55 111 14
55 249 93
55 122 81
