300 4000
0 132 63
0 137 86
0 274 25
0 279 56
0 282 79
0 283 67
0 40 62
0 298 78
0 299 54
0 177 36
0 189 10
0 200 35
0 73 3
0 76 53
0 209 35
0 86 45
0 90 89
0 92 70
0 222 3
0 225 31
0 99 55
0 100 92
0 106 3
0 240 72
0 116 40
1 22 57
1 135 37
1 139 0
1 273 10
1 19 9
1 150 65
1 28 66
1 285 99
1 158 47
1 293 64
1 166 35
1 39 38
1 171 6
1 46 96
1 157 41
1 196 55
1 72 9
1 217 94
1 94 59
1 227 25
1 235 4
1 125 49
1 254 61
2 128 22
2 257 72
2 134 29
2 129 61
2 137 45
2 10 17
2 145 1
2 20 61
2 154 95
2 283 97
2 32 64
2 296 83
2 53 89
2 184 100
2 185 51
2 61 76
2 64 97
2 199 8
2 84 85
2 216 18
2 220 11
2 101 21
2 40 47
2 116 23
3 131 89
3 4 41
3 270 6
3 278 38
3 281 0
3 154 12
3 157 51
3 159 23
3 37 23
3 169 38
3 173 55
3 47 96
3 181 9
3 59 5
3 188 27
3 74 65
3 75 65
3 93 40
3 226 82
3 231 30
3 235 50
3 113 65
3 115 86
3 245 48
3 122 97
4 258 77
4 7 92
4 264 42
4 272 88
4 145 98
4 23 98
4 154 6
4 284 55
4 26 41
4 30 50
4 287 14
4 290 41
4 165 34
4 38 24
4 40 55
4 159 51
4 175 87
4 52 52
4 181 14
4 31 64
4 53 49
4 195 6
4 68 89
4 209 70
4 216 5
4 91 21
4 93 90
4 94 40
4 98 95
4 59 92
4 107 9
4 240 75
4 296 7
4 119 36
4 126 54
5 258 92
5 6 9
5 263 68
5 264 39
5 137 85
5 270 24
5 18 42
5 110 22
5 154 33
5 285 65
5 286 6
5 288 17
5 164 68
5 293 17
5 41 100
5 174 16
5 47 46
5 51 66
5 54 35
5 186 39
5 59 54
5 117 46
5 65 63
5 71 63
5 77 81
5 207 25
5 217 37
5 223 75
5 232 2
5 238 44
5 245 18
6 131 2
6 135 89
6 13 82
6 15 29
6 18 50
6 275 6
6 296 63
6 299 9
6 52 43
6 54 84
6 56 74
6 185 76
6 198 95
6 200 91
6 207 81
6 269 82
6 208 32
6 79 5
6 118 63
6 123 1
6 125 78
7 8 22
7 140 10
7 17 19
7 274 37
7 20 81
7 24 60
7 154 2
7 27 90
7 28 56
7 90 14
7 161 98
7 291 65
7 37 56
7 169 24
7 44 61
7 173 10
7 178 84
7 195 58
7 74 87
7 207 65
7 211 5
7 213 4
7 214 20
7 89 95
7 152 65
7 102 48
7 108 2
7 114 44
7 249 50
8 256 100
