300 4000
0 7 62
0 10 44
0 271 23
0 273 45
0 18 84
0 153 83
0 284 100
0 32 84
0 161 48
0 164 33
0 37 64
0 297 51
0 185 67
0 193 68
0 196 45
0 212 50
0 86 95
0 216 43
0 36 45
0 230 81
0 109 99
0 238 67
0 243 19
0 120 6
1 256 39
1 262 23
1 135 6
1 264 49
1 271 2
1 17 78
1 148 87
1 281 50
1 286 29
1 31 30
1 291 15
1 164 75
1 42 69
1 47 60
1 176 53
1 136 57
1 54 21
1 55 22
1 57 4
1 189 58
1 71 63
1 200 61
1 201 14
1 74 36
1 208 37
1 83 15
1 216 26
1 95 23
1 99 63
1 104 50
1 105 95
1 109 81
1 8 6
1 123 76
1 255 33
2 256 36
2 260 14
2 134 63
2 7 78
2 141 94
2 273 93
2 146 29
2 282 65
2 28 2
2 33 97
2 165 51
2 181 57
2 57 98
2 195 65
2 198 78
2 76 35
2 204 17
2 83 11
2 93 71
2 94 45
2 98 44
2 231 57
2 112 57
2 113 61
2 114 35
2 246 51
3 128 40
3 43 39
3 260 61
3 261 47
3 262 63
3 8 73
3 10 92
3 12 68
3 145 40
3 19 52
3 283 18
3 159 94
3 32 98
3 33 81
3 27 80
3 165 36
3 294 99
3 297 8
3 299 78
3 174 68
3 178 36
3 51 88
3 54 46
3 56 14
3 64 45
3 160 99
3 73 54
3 83 26
3 88 39
3 228 59
3 234 16
3 107 18
3 110 11
4 261 3
4 273 47
4 274 16
4 276 25
4 25 33
4 155 11
4 35 57
4 167 68
4 169 69
4 27 17
4 283 5
4 189 22
4 193 93
4 69 42
4 206 43
4 80 21
4 208 60
4 226 43
4 99 83
4 103 52
4 119 79
4 126 91
5 149 95
5 192 15
5 67 1
5 195 4
5 197 17
5 232 100
5 140 17
5 234 14
5 139 11
5 172 90
5 173 9
5 77 74
5 99 47
5 147 63
5 21 87
5 23 1
5 47 59
5 126 77
5 223 23
6 279 23
6 18 9
6 147 83
6 23 64
6 280 35
6 29 86
6 292 87
6 293 74
6 166 99
6 44 69
6 177 34
6 62 60
6 191 65
6 65 44
6 195 37
6 197 52
6 203 27
6 210 63
6 211 74
6 87 72
6 95 63
6 230 47
6 105 50
6 111 40
6 245 27
6 249 60
7 261 15
7 137 32
7 147 20
7 21 47
7 151 9
7 156 93
7 157 81
7 158 64
7 110 93
7 164 63
7 299 87
7 177 3
7 53 60
7 54 65
7 58 85
7 59 35
7 224 31
7 194 98
7 68 65
7 197 12
7 200 36
7 208 2
7 83 96
7 85 86
7 88 21
7 96 55
7 233 80
7 109 31
7 238 93
7 239 81
7 245 88
7 120 10
7 250 32
7 123 14
7 255 30
8 261 82
8 136 0
8 15 18
8 272 8
8 149 58
8 26 40
8 160 74
8 162 35
8 36 90
8 40 21
8 43 22
8 174 97
8 177 77
8 183 86
8 62 9
8 64 22
8 71 63
8 55 3
8 77 13
8 208 13
8 164 5
8 220 3
8 98 39
8 228 56
8 106 4
8 296 76
8 244 86
8 251 38
8 124 8
9 130 44
9 268 31
9 13 97
9 152 18
9 283 58
9 30 18
9 31 71
9 38 9
9 298 5
9 172 11
9 179 63
9 183 47
9 62 44
9 65 76
9 194 80
9 69 72
9 74 67
9 141 31
9 209 45
9 210 13
9 84 10
9 221 29
9 95 12
9 96 40
9 228 48
9 294 59
9 103 80
9 114 62
9 244 15
10 142 27
10 271 0
10 145 33
10 28 50
10 298 22
10 172 14
10 48 11
10 65 80
10 68 48
10 76 33
10 212 86
10 85 72
10 87 26
10 225 60
10 233 23
10 236 97
10 111 22
10 118 81
10 251 61
10 213 33
11 261 45
11 135 60
11 12 22
11 23 46
11 179 89
11 154 8
11 289 71
11 291 23
11 29 11
11 51 27
11 181 47
11 55 53
11 188 21
11 190 15
11 191 15
11 161 45
11 200 2
11 210 45
11 90 49
11 219 32
11 220 60
11 238 66
12 258 54
12 260 72
12 135 9
12 136 38
12 137 98
12 140 46
12 142 68
12 15 62
12 272 93
12 24 72
12 292 2
12 38 93
12 66 11
12 195 79
12 75 61
12 139 6
12 216 10
12 221 14
12 100 60
12 235 97
12 236 72
12 239 54
12 123 76
13 256 3
13 134 46
13 268 31
13 270 15
13 274 46
13 150 86
13 152 14
13 25 16
13 27 66
13 30 98
13 287 17
13 299 19
13 53 31
13 182 15
13 59 94
13 62 91
13 67 84
13 70 68
13 204 12
13 77 69
13 78 75
13 88 29
13 219 32
13 92 19
13 99 93
13 107 15
13 108 30
13 117 16
13 253 98
13 255 97
14 133 20
14 268 30
14 275 99
14 20 28
14 150 48
14 156 83
14 288 17
14 294 39
14 295 48
14 168 9
14 172 68
14 179 9
14 52 89
14 54 28
14 60 40
14 65 91
14 200 24
14 81 54
14 211 11
14 227 79
14 106 7
14 167 70
14 119 16
15 264 88
15 267 65
15 146 55
15 25 61
15 288 60
15 293 99
15 180 37
15 184 61
15 62 19
15 63 53
15 32 47
15 72 83
15 207 52
15 84 51
15 93 44
15 97 94
15 98 55
15 103 92
15 234 26
15 243 70
15 245 18
15 246 82
15 250 67
15 251 69
15 125 83
16 134 42
16 271 42
16 150 31
16 30 71
16 31 19
16 262 98
16 296 52
16 176 65
16 178 20
16 56 56
16 186 24
16 61 89
16 191 95
16 196 92
16 198 55
16 72 4
16 205 10
16 210 11
16 58 52
16 229 83
16 237 37
16 40 59
16 116 5
16 253 26
17 130 90
17 97 60
17 104 4
17 83 92
17 140 85
17 151 86
17 78 21
17 143 92
17 51 56
17 117 70
17 279 90
17 217 8
17 186 35
17 249 44
17 220 14
17 257 10
17 30 85
17 63 25
18 259 83
18 265 36
18 149 28
18 278 29
18 153 1
18 282 22
18 155 80
18 288 29
18 290 84
18 41 87
18 45 65
18 48 98
18 178 18
18 179 71
18 53 19
18 56 44
18 185 33
18 60 92
18 63 51
18 192 99
18 32 1
18 194 39
18 196 12
18 246 4
18 72 5
18 202 24
18 207 70
18 81 54
18 86 92
18 221 41
18 99 10
18 233 33
18 239 16
18 116 60
18 118 0
19 257 46
19 260 10
19 275 37
19 149 100
19 279 79
19 283 2
19 35 25
19 296 62
19 179 94
