300 38000
0 1 49
0 2 2
0 3 5
0 4 77
0 5 39
0 6 39
0 7 68
0 8 76
0 9 74
0 10 38
0 11 29
0 12 40
0 13 12
0 15 44
0 16 68
0 17 61
0 18 7
0 19 13
0 20 82
0 21 30
0 22 53
0 23 36
0 24 56
0 25 52
0 27 85
0 28 9
0 29 60
0 30 32
0 32 5
0 33 35
0 34 57
0 38 6
0 40 41
0 42 41
0 44 24
0 45 33
0 46 28
0 48 55
0 49 45
0 50 41
0 51 89
0 52 44
0 55 57
0 56 26
0 57 52
0 58 7
0 59 4
0 60 15
0 61 3
0 62 53
0 63 58
0 64 88
0 66 32
0 67 50
0 68 55
0 69 24
0 70 54
0 71 54
0 72 45
0 73 94
0 74 45
0 75 54
0 76 67
0 78 87
0 79 36
0 81 100
0 82 26
0 83 46
0 84 62
0 85 61
0 86 4
0 87 87
0 88 4
0 89 95
0 90 84
0 91 56
0 92 39
0 93 43
0 94 43
0 95 11
0 97 22
0 98 37
0 99 61
0 101 53
0 103 94
0 104 91
0 105 36
0 106 83
0 107 49
0 108 32
0 109 8
0 110 0
0 111 32
0 112 13
0 113 78
0 115 90
0 116 2
0 118 59
0 119 80
0 120 67
0 122 8
0 123 23
0 125 63
0 126 64
0 127 58
0 128 54
0 129 46
0 130 93
0 131 33
0 132 18
0 133 89
0 134 69
0 136 99
0 137 0
0 140 58
0 142 52
0 144 70
0 145 11
0 146 75
0 147 19
0 148 24
0 150 23
0 151 7
0 154 92
0 155 48
0 156 14
0 157 16
0 158 64
0 159 53
0 160 28
0 161 53
0 163 84
0 164 41
0 165 83
0 166 41
0 167 89
0 168 4
0 169 42
0 170 90
0 172 70
0 173 72
0 175 71
0 176 43
0 178 27
0 179 3
0 180 67
0 181 98
0 182 15
0 183 70
0 185 55
0 187 68
0 188 72
0 189 40
0 190 7
0 191 40
0 194 94
0 195 69
0 197 96
0 198 61
0 199 5
0 200 32
0 201 67
0 203 77
0 204 40
0 205 59
0 206 73
0 207 82
0 208 90
0 209 60
0 210 58
0 211 92
0 212 86
0 213 14
0 215 82
0 216 90
0 217 1
0 218 51
0 220 70
0 221 27
0 222 68
0 223 14
0 224 66
0 226 71
0 227 58
0 228 69
0 229 39
0 230 89
0 231 96
0 232 81
0 233 80
0 236 23
0 238 60
0 240 71
0 241 11
0 243 28
0 245 91
0 247 86
0 248 96
0 249 53
0 250 79
0 251 5
0 253 82
0 254 100
0 255 50
0 256 3
0 257 67
0 259 63
0 260 25
0 261 68
0 262 100
0 263 37
0 264 28
0 265 2
0 266 8
0 268 20
0 269 59
0 270 79
0 271 58
0 272 71
0 273 90
0 274 73
0 275 27
0 277 68
0 278 68
0 280 1
0 281 72
0 283 43
0 284 4
0 285 83
0 286 62
0 287 89
0 288 94
0 289 17
0 290 35
0 291 61
0 292 56
0 294 37
0 295 8
0 296 77
0 297 23
0 298 39
0 299 10
1 2 88
1 3 52
1 4 18
1 5 55
1 6 46
1 7 27
1 9 2
1 10 35
1 11 32
1 12 50
1 13 21
1 14 72
1 15 11
1 16 82
1 17 3
1 18 52
1 19 26
1 20 2
1 21 82
1 22 5
1 23 15
1 24 24
1 25 82
1 27 52
1 28 5
1 29 44
1 30 41
1 31 38
1 32 20
1 36 9
1 37 14
1 38 19
1 39 94
1 40 31
1 41 73
1 42 53
1 43 15
1 46 51
1 48 99
1 49 27
1 50 57
1 51 30
1 52 48
1 53 25
1 54 57
1 57 91
1 58 53
1 60 100
1 61 26
1 62 25
1 63 2
1 64 76
1 66 29
1 67 14
1 68 64
1 69 31
1 70 100
1 71 95
1 72 78
1 73 82
1 74 6
1 75 96
1 76 67
1 79 51
1 80 35
1 82 56
1 83 32
1 84 37
1 85 26
1 86 7
1 87 73
1 88 20
1 89 59
1 90 2
1 91 96
1 92 3
1 93 59
1 96 72
1 98 85
1 99 52
1 100 6
1 102 63
1 104 52
1 105 65
1 106 56
1 109 24
1 110 11
1 111 38
1 112 5
1 113 71
1 114 91
1 115 39
1 116 54
1 117 47
1 119 42
1 121 81
1 122 23
1 124 22
1 125 47
1 128 75
1 130 23
1 131 79
1 133 68
1 134 6
1 135 12
1 136 23
1 137 78
1 138 47
1 139 43
1 141 82
1 142 80
1 143 55
1 144 74
1 145 52
1 146 96
1 147 12
1 148 32
1 149 49
1 150 30
1 151 23
1 152 55
1 153 40
1 154 37
1 155 69
1 156 55
1 157 56
1 158 3
1 159 13
1 160 94
1 161 67
1 162 62
1 163 50
1 164 74
1 165 32
1 166 63
1 167 77
1 168 78
1 169 41
1 170 2
1 171 94
