300 4000
0 128 90
0 7 30
0 8 92
0 9 32
0 275 52
0 150 5
0 156 38
0 157 21
0 286 96
0 288 86
0 167 97
0 52 14
0 183 34
0 188 46
0 64 100
0 205 10
0 210 66
0 232 94
0 233 98
0 234 17
0 109 36
0 120 81
0 122 38
0 127 51
1 140 71
1 142 96
1 152 38
1 153 35
1 158 94
1 35 26
1 40 43
1 41 38
1 50 42
1 193 13
1 69 90
1 72 83
1 74 36
1 205 92
1 208 22
1 211 47
1 90 39
1 234 19
1 119 27
1 121 53
1 122 1
1 124 47
1 126 27
2 256 76
2 131 87
2 22 35
2 134 94
2 11 10
2 12 84
2 148 30
2 277 6
2 278 7
2 279 5
2 286 57
2 162 55
2 166 28
2 177 31
2 178 21
2 186 0
2 65 56
2 73 14
2 207 66
2 81 48
2 83 35
2 241 9
2 276 74
2 122 88
2 124 98
2 127 48
3 261 87
3 134 11
3 264 0
3 268 60
3 144 12
3 17 53
3 146 79
3 22 22
3 151 86
3 156 49
3 29 47
3 160 6
3 168 53
3 41 63
3 175 86
3 56 85
3 63 29
3 32 41
3 66 47
3 246 20
3 140 43
3 204 68
3 213 4
3 218 12
3 222 82
3 272 45
3 99 63
3 230 41
3 105 47
3 106 94
3 116 38
3 118 73
3 247 98
3 126 54
4 256 79
4 20 63
4 280 90
4 158 73
4 293 19
4 41 27
4 44 9
4 50 80
4 179 0
4 53 42
4 57 46
4 191 17
4 193 65
4 196 42
4 80 79
4 210 10
4 216 81
4 220 85
4 96 43
4 228 24
4 101 5
4 237 71
4 239 88
4 121 44
4 63 37
4 254 32
5 64 30
5 67 56
5 68 86
5 261 63
5 199 35
5 145 87
5 135 71
5 172 69
5 109 13
5 271 92
5 48 80
5 177 39
5 35 2
5 84 19
5 117 79
5 57 68
5 124 89
6 7 31
6 138 68
6 13 11
6 18 18
6 20 50
6 278 21
6 153 25
6 33 83
6 291 100
6 48 61
6 49 61
6 179 47
6 52 12
6 53 7
6 182 31
6 186 45
6 191 63
6 74 24
6 208 80
6 58 26
6 95 51
6 225 84
6 104 38
6 107 57
6 240 36
6 114 52
6 245 18
6 119 28
6 120 14
7 131 65
7 142 88
7 143 19
7 150 21
7 155 72
7 286 23
7 287 68
7 169 14
7 170 95
7 44 57
7 173 4
7 177 41
7 50 28
7 187 81
7 192 39
7 200 71
7 87 42
7 94 0
7 97 50
7 100 93
7 103 85
7 109 38
7 110 73
7 239 96
7 247 28
7 121 15
7 122 21
7 253 89
8 262 17
8 264 31
8 137 13
8 87 22
8 205 42
8 271 67
8 273 89
8 147 17
8 84 98
8 245 69
8 279 7
8 152 59
8 60 42
8 61 88
8 280 34
8 31 91
9 256 61
9 262 2
9 264 79
9 267 7
9 142 55
9 147 19
9 148 42
9 149 11
9 278 11
9 281 68
9 155 58
9 30 35
9 162 98
9 38 74
9 169 13
9 173 71
9 48 72
9 178 50
9 57 83
9 190 7
9 200 44
9 78 29
9 207 48
9 99 97
9 232 88
9 236 32
10 135 85
10 20 69
10 280 32
10 26 82
10 156 16
10 285 74
10 33 22
10 167 10
10 43 16
10 174 81
10 157 16
10 58 82
10 187 12
10 205 56
10 214 34
10 216 55
10 220 7
10 230 55
10 231 20
10 110 16
10 243 49
10 116 56
10 247 44
10 248 23
10 250 82
10 253 10
11 139 68
11 277 38
11 155 89
11 28 43
11 29 7
11 31 45
11 172 2
11 51 1
11 54 37
11 196 26
11 71 31
11 207 22
11 213 20
11 89 100
11 218 93
11 224 65
11 231 58
11 114 33
11 244 56
11 247 50
11 120 12
12 256 61
12 257 93
12 131 97
12 136 79
12 142 14
12 274 23
12 150 95
12 23 74
12 281 4
12 155 6
12 29 28
12 168 54
12 173 1
12 46 80
12 195 43
12 198 34
12 73 13
12 75 92
12 76 18
12 78 4
12 213 98
12 233 14
12 235 83
12 243 14
12 116 89
12 250 74
12 254 97
13 138 37
13 140 13
13 144 58
13 150 65
13 281 69
13 282 31
13 27 76
13 156 10
13 34 42
13 37 68
13 167 60
13 169 94
13 49 96
13 52 81
13 54 56
13 56 43
13 60 17
13 63 86
13 202 54
13 203 78
13 209 37
13 212 90
13 93 69
13 293 21
13 228 76
13 106 25
13 111 54
13 240 86
14 130 6
14 282 36
14 145 63
14 146 44
14 277 15
14 154 63
14 285 77
14 30 40
14 159 81
14 32 25
14 34 80
14 39 95
14 170 31
14 286 23
14 190 51
14 200 79
14 73 29
14 204 69
14 77 91
14 208 98
14 213 99
14 218 43
14 17 29
14 234 0
14 237 68
14 240 88
14 242 43
14 118 48
14 126 52
15 135 27
15 138 17
15 272 63
15 145 84
15 147 54
15 155 27
15 156 2
15 163 100
15 36 55
15 37 56
15 184 83
15 185 16
15 60 3
15 194 31
15 77 92
15 81 39
15 219 54
15 92 77
15 94 88
15 229 2
15 104 60
15 236 60
15 241 51
15 117 75
15 252 34
15 254 51
16 132 73
16 270 69
16 145 5
16 19 86
16 28 24
16 31 88
16 289 26
16 298 6
16 44 63
16 63 14
16 195 51
16 201 23
16 204 70
16 245 90
16 212 61
16 215 34
16 89 64
16 94 33
16 105 16
16 111 99
16 112 74
16 244 36
16 117 41
16 118 55
16 247 96
17 162 31
17 260 79
17 165 10
17 134 48
17 267 15
17 269 8
17 110 87
17 275 79
17 90 58
17 118 41
17 247 64
17 25 74
17 186 17
17 125 6
17 159 19
18 259 78
18 133 70
18 138 98
18 141 62
18 144 70
18 145 100
18 146 70
18 151 76
18 26 12
18 155 11
18 154 51
18 158 68
18 160 78
18 169 74
18 285 80
18 178 28
18 53 48
18 56 26
18 194 40
18 76 97
18 78 2
18 215 56
18 93 8
18 97 95
18 227 79
18 102 89
18 233 5
18 117 84
18 105 38
18 252 89
18 126 26
19 160 46
19 162 86
19 196 70
19 182 47
19 113 23
19 171 1
19 109 15
19 61 48
19 81 56
19 83 35
19 213 16
19 278 15
19 87 68
19 124 86
19 221 48
19 158 67
20 135 96
20 136 40
20 142 24
20 271 77
20 154 37
20 284 13
20 285 3
20 34 81
20 164 33
20 70 36
20 170 20
20 171 37
20 29 7
20 198 52
20 84 13
20 215 88
20 106 60
20 242 75
20 127 54
21 128 30
21 129 72
21 259 43
21 139 52
21 268 80
21 269 76
21 276 82
21 278 0
21 280 63
21 33 70
21 291 36
21 168 4
21 45 81
21 46 8
21 50 80
21 183 68
21 185 59
21 190 5
21 204 9
21 79 73
21 212 88
21 213 18
21 215 37
21 225 48
21 62 47
21 127 84
21 255 6
22 261 52
22 265 64
22 274 74
22 276 96
22 149 77
22 284 3
22 33 10
22 162 22
22 37 86
22 167 46
22 41 88
22 173 99
22 49 94
22 52 40
22 137 36
22 180 37
22 199 48
22 200 88
22 76 61
22 204 10
22 79 86
22 209 62
22 210 56
22 211 15
22 57 18
22 96 57
22 228 55
22 105 25
22 235 44
22 237 3
22 238 55
22 239 25
22 251 14
22 277 78
23 263 6
23 273 35
23 281 26
23 154 92
23 166 87
23 178 25
23 180 22
23 186 38
23 61 3
23 191 5
23 64 10
23 194 87
23 67 96
23 69 18
23 70 56
23 140 76
23 205 22
23 217 28
23 93 53
23 94 43
23 223 50
23 228 63
23 231 49
